,Year,Month,Day,Period,Load,Hour,Minutes
2024-07-09 01:00:00,2024,7,9,60,4691,1,0
2024-07-09 01:05:00,2024,7,9,65,4890,1,5
2024-07-09 01:10:00,2024,7,9,70,4980,1,10
2024-07-09 01:15:00,2024,7,9,75,4996,1,15
2024-07-09 01:20:00,2024,7,9,80,4883,1,20
2024-07-09 01:25:00,2024,7,9,85,4562,1,25
2024-07-09 01:30:00,2024,7,9,90,4292,1,30
2024-07-09 01:35:00,2024,7,9,95,4165,1,35
2024-07-09 01:40:00,2024,7,9,100,3994,1,40
2024-07-09 01:45:00,2024,7,9,105,3629,1,45
2024-07-09 01:50:00,2024,7,9,110,3232,1,50
2024-07-09 01:55:00,2024,7,9,115,2911,1,55
2024-07-10 00:00:00,2024,7,10,0,2685,0,0
2024-07-10 00:05:00,2024,7,10,5,2556,0,5
2024-07-10 00:10:00,2024,7,10,10,2479,0,10
2024-07-10 00:15:00,2024,7,10,15,2483,0,15
2024-07-10 00:20:00,2024,7,10,20,2567,0,20
2024-07-10 00:25:00,2024,7,10,25,2728,0,25
2024-07-10 00:30:00,2024,7,10,30,3059,0,30
2024-07-10 00:35:00,2024,7,10,35,3442,0,35
2024-07-10 00:40:00,2024,7,10,40,3785,0,40
2024-07-10 00:45:00,2024,7,10,45,4176,0,45
2024-07-10 00:50:00,2024,7,10,50,4419,0,50
2024-07-10 00:55:00,2024,7,10,55,4705,0,55
2024-07-10 01:00:00,2024,7,10,60,4953,1,0
2024-07-10 01:05:00,2024,7,10,65,5094,1,5
2024-07-10 01:10:00,2024,7,10,70,5151,1,10
2024-07-10 01:15:00,2024,7,10,75,5115,1,15
2024-07-10 01:20:00,2024,7,10,80,4962,1,20
2024-07-10 01:25:00,2024,7,10,85,4682,1,25
2024-07-10 01:30:00,2024,7,10,90,4399,1,30
2024-07-10 01:35:00,2024,7,10,95,4283,1,35
2024-07-10 01:40:00,2024,7,10,100,4122,1,40
2024-07-10 01:45:00,2024,7,10,105,3737,1,45
2024-07-10 01:50:00,2024,7,10,110,3378,1,50
2024-07-10 01:55:00,2024,7,10,115,3042,1,55
2024-07-11 00:00:00,2024,7,11,0,2800,0,0
2024-07-11 00:05:00,2024,7,11,5,2648,0,5
2024-07-11 00:10:00,2024,7,11,10,2546,0,10
2024-07-11 00:15:00,2024,7,11,15,2497,0,15
2024-07-11 00:20:00,2024,7,11,20,2497,0,20
2024-07-11 00:25:00,2024,7,11,25,2475,0,25
2024-07-11 00:30:00,2024,7,11,30,2704,0,30
2024-07-11 00:35:00,2024,7,11,35,3080,0,35
2024-07-11 00:40:00,2024,7,11,40,3479,0,40
2024-07-11 00:45:00,2024,7,11,45,3863,0,45
2024-07-11 00:50:00,2024,7,11,50,4117,0,50
2024-07-11 00:55:00,2024,7,11,55,4354,0,55
2024-07-11 01:00:00,2024,7,11,60,4527,1,0
2024-07-11 01:05:00,2024,7,11,65,4690,1,5
2024-07-11 01:10:00,2024,7,11,70,4756,1,10
2024-07-11 01:15:00,2024,7,11,75,4801,1,15
2024-07-11 01:20:00,2024,7,11,80,4761,1,20
2024-07-11 01:25:00,2024,7,11,85,4611,1,25
2024-07-11 01:30:00,2024,7,11,90,4424,1,30
2024-07-11 01:35:00,2024,7,11,95,4321,1,35
2024-07-11 01:40:00,2024,7,11,100,4194,1,40
2024-07-11 01:45:00,2024,7,11,105,3815,1,45
2024-07-11 01:50:00,2024,7,11,110,3454,1,50
2024-07-11 01:55:00,2024,7,11,115,3130,1,55
2024-07-12 00:00:00,2024,7,12,0,2887,0,0
2024-07-12 00:05:00,2024,7,12,5,2710,0,5
2024-07-12 00:10:00,2024,7,12,10,2599,0,10
2024-07-12 00:15:00,2024,7,12,15,2524,0,15
2024-07-12 00:20:00,2024,7,12,20,2485,0,20
2024-07-12 00:25:00,2024,7,12,25,2442,0,25
2024-07-12 00:30:00,2024,7,12,30,2565,0,30
2024-07-12 00:35:00,2024,7,12,35,2852,0,35
2024-07-12 00:40:00,2024,7,12,40,3170,0,40
2024-07-12 00:45:00,2024,7,12,45,3497,0,45
2024-07-12 00:50:00,2024,7,12,50,3730,0,50
2024-07-12 00:55:00,2024,7,12,55,3921,0,55
2024-07-12 01:00:00,2024,7,12,60,4051,1,0
2024-07-12 01:05:00,2024,7,12,65,4179,1,5
2024-07-12 01:10:00,2024,7,12,70,4306,1,10
2024-07-12 01:15:00,2024,7,12,75,4350,1,15
2024-07-12 01:20:00,2024,7,12,80,4301,1,20
2024-07-12 01:25:00,2024,7,12,85,4163,1,25
2024-07-12 01:30:00,2024,7,12,90,3991,1,30
2024-07-12 01:35:00,2024,7,12,95,3954,1,35
2024-07-12 01:40:00,2024,7,12,100,3858,1,40
2024-07-12 01:45:00,2024,7,12,105,3551,1,45
2024-07-12 01:50:00,2024,7,12,110,3202,1,50
2024-07-12 01:55:00,2024,7,12,115,2921,1,55
2024-07-13 00:00:00,2024,7,13,0,2738,0,0
2024-07-13 00:05:00,2024,7,13,5,2633,0,5
2024-07-13 00:10:00,2024,7,13,10,2600,0,10
2024-07-13 00:15:00,2024,7,13,15,2638,0,15
2024-07-13 00:20:00,2024,7,13,20,2774,0,20
2024-07-13 00:25:00,2024,7,13,25,2978,0,25
2024-07-13 00:30:00,2024,7,13,30,3287,0,30
2024-07-13 00:35:00,2024,7,13,35,3662,0,35
2024-07-13 00:40:00,2024,7,13,40,3978,0,40
2024-07-13 00:45:00,2024,7,13,45,4323,0,45
2024-07-13 00:50:00,2024,7,13,50,4612,0,50
2024-07-13 00:55:00,2024,7,13,55,4894,0,55
2024-07-13 01:00:00,2024,7,13,60,5095,1,0
2024-07-13 01:05:00,2024,7,13,65,5239,1,5
2024-07-13 01:10:00,2024,7,13,70,5254,1,10
2024-07-13 01:15:00,2024,7,13,75,5092,1,15
2024-07-13 01:20:00,2024,7,13,80,4844,1,20
2024-07-13 01:25:00,2024,7,13,85,4478,1,25
2024-07-13 01:30:00,2024,7,13,90,4293,1,30
2024-07-13 01:35:00,2024,7,13,95,4320,1,35
2024-07-13 01:40:00,2024,7,13,100,4167,1,40
2024-07-13 01:45:00,2024,7,13,105,3718,1,45
2024-07-13 01:50:00,2024,7,13,110,3355,1,50
2024-07-13 01:55:00,2024,7,13,115,3043,1,55
2024-07-14 00:00:00,2024,7,14,0,2852,0,0
2024-07-14 00:05:00,2024,7,14,5,2741,0,5
2024-07-14 00:10:00,2024,7,14,10,2671,0,10
2024-07-14 00:15:00,2024,7,14,15,2693,0,15
2024-07-14 00:20:00,2024,7,14,20,2807,0,20
2024-07-14 00:25:00,2024,7,14,25,2968,0,25
2024-07-14 00:30:00,2024,7,14,30,3303,0,30
2024-07-14 00:35:00,2024,7,14,35,3709,0,35
2024-07-14 00:40:00,2024,7,14,40,4068,0,40
2024-07-14 00:45:00,2024,7,14,45,4399,0,45
2024-07-14 00:50:00,2024,7,14,50,4669,0,50
2024-07-14 00:55:00,2024,7,14,55,4893,0,55
2024-07-14 01:00:00,2024,7,14,60,5045,1,0
2024-07-14 01:05:00,2024,7,14,65,5169,1,5
2024-07-14 01:10:00,2024,7,14,70,5213,1,10
2024-07-14 01:15:00,2024,7,14,75,5192,1,15
2024-07-14 01:20:00,2024,7,14,80,5023,1,20
2024-07-14 01:25:00,2024,7,14,85,4687,1,25
2024-07-14 01:30:00,2024,7,14,90,4375,1,30
2024-07-14 01:35:00,2024,7,14,95,4227,1,35
2024-07-14 01:40:00,2024,7,14,100,4020,1,40
2024-07-14 01:45:00,2024,7,14,105,3635,1,45
2024-07-14 01:50:00,2024,7,14,110,3254,1,50
2024-07-14 01:55:00,2024,7,14,115,2943,1,55
2024-07-15 00:00:00,2024,7,15,0,2770,0,0
2024-07-15 00:05:00,2024,7,15,5,2641,0,5
2024-07-15 00:10:00,2024,7,15,10,2574,0,10
2024-07-15 00:15:00,2024,7,15,15,2585,0,15
2024-07-15 00:20:00,2024,7,15,20,2696,0,20
2024-07-15 00:25:00,2024,7,15,25,2874,0,25
2024-07-15 00:30:00,2024,7,15,30,3180,0,30
2024-07-15 00:35:00,2024,7,15,35,3551,0,35
2024-07-15 00:40:00,2024,7,15,40,3871,0,40
2024-07-15 00:45:00,2024,7,15,45,4147,0,45
2024-07-15 00:50:00,2024,7,15,50,4408,0,50
2024-07-15 00:55:00,2024,7,15,55,4711,0,55
2024-07-15 01:00:00,2024,7,15,60,4861,1,0
2024-07-15 01:05:00,2024,7,15,65,5003,1,5
2024-07-15 01:10:00,2024,7,15,70,5069,1,10
2024-07-15 01:15:00,2024,7,15,75,5021,1,15
2024-07-15 01:20:00,2024,7,15,80,4793,1,20
2024-07-15 01:25:00,2024,7,15,85,4408,1,25
2024-07-15 01:30:00,2024,7,15,90,4122,1,30
2024-07-15 01:35:00,2024,7,15,95,3985,1,35
2024-07-15 01:40:00,2024,7,15,100,3819,1,40
2024-07-15 01:45:00,2024,7,15,105,3505,1,45
2024-07-15 01:50:00,2024,7,15,110,3164,1,50
2024-07-15 01:55:00,2024,7,15,115,2860,1,55
2024-07-16 00:00:00,2024,7,16,0,2687,0,0
2024-07-16 00:05:00,2024,7,16,5,2562,0,5
2024-07-16 00:10:00,2024,7,16,10,2507,0,10
2024-07-16 00:15:00,2024,7,16,15,2525,0,15
2024-07-16 00:20:00,2024,7,16,20,2650,0,20
2024-07-16 00:25:00,2024,7,16,25,2805,0,25
2024-07-16 00:30:00,2024,7,16,30,3133,0,30
2024-07-16 00:35:00,2024,7,16,35,3497,0,35
2024-07-16 00:40:00,2024,7,16,40,3816,0,40
2024-07-16 00:45:00,2024,7,16,45,4118,0,45
2024-07-16 00:50:00,2024,7,16,50,4369,0,50
2024-07-16 00:55:00,2024,7,16,55,4620,0,55
2024-07-16 01:00:00,2024,7,16,60,4771,1,0
2024-07-16 01:05:00,2024,7,16,65,4930,1,5
2024-07-16 01:10:00,2024,7,16,70,4970,1,10
2024-07-16 01:15:00,2024,7,16,75,4963,1,15
2024-07-16 01:20:00,2024,7,16,80,4812,1,20
2024-07-16 01:25:00,2024,7,16,85,4499,1,25
2024-07-16 01:30:00,2024,7,16,90,4244,1,30
2024-07-16 01:35:00,2024,7,16,95,4131,1,35
2024-07-16 01:40:00,2024,7,16,100,3958,1,40
2024-07-16 01:45:00,2024,7,16,105,3592,1,45
2024-07-16 01:50:00,2024,7,16,110,3232,1,50
2024-07-16 01:55:00,2024,7,16,115,2929,1,55
2024-07-17 00:00:00,2024,7,17,0,2744,0,0
2024-07-17 00:05:00,2024,7,17,5,2614,0,5
2024-07-17 00:10:00,2024,7,17,10,2565,0,10
2024-07-17 00:15:00,2024,7,17,15,2568,0,15
2024-07-17 00:20:00,2024,7,17,20,2678,0,20
2024-07-17 00:25:00,2024,7,17,25,2858,0,25
2024-07-17 00:30:00,2024,7,17,30,3206,0,30
2024-07-17 00:35:00,2024,7,17,35,3582,0,35
2024-07-17 00:40:00,2024,7,17,40,3931,0,40
2024-07-17 00:45:00,2024,7,17,45,4261,0,45
2024-07-17 00:50:00,2024,7,17,50,4584,0,50
2024-07-17 00:55:00,2024,7,17,55,4889,0,55
2024-07-17 01:00:00,2024,7,17,60,5124,1,0
2024-07-17 01:05:00,2024,7,17,65,5304,1,5
2024-07-17 01:10:00,2024,7,17,70,5399,1,10
2024-07-17 01:15:00,2024,7,17,75,5442,1,15
2024-07-17 01:20:00,2024,7,17,80,5277,1,20
2024-07-17 01:25:00,2024,7,17,85,4994,1,25
2024-07-17 01:30:00,2024,7,17,90,4774,1,30
2024-07-17 01:35:00,2024,7,17,95,4621,1,35
2024-07-17 01:40:00,2024,7,17,100,4475,1,40
2024-07-17 01:45:00,2024,7,17,105,4146,1,45
2024-07-17 01:50:00,2024,7,17,110,3761,1,50
2024-07-17 01:55:00,2024,7,17,115,3414,1,55
2024-07-18 00:00:00,2024,7,18,0,3166,0,0
2024-07-18 00:05:00,2024,7,18,5,2973,0,5
2024-07-18 00:10:00,2024,7,18,10,2839,0,10
2024-07-18 00:15:00,2024,7,18,15,2787,0,15
2024-07-18 00:20:00,2024,7,18,20,2795,0,20
2024-07-18 00:25:00,2024,7,18,25,2792,0,25
2024-07-18 00:30:00,2024,7,18,30,3010,0,30
2024-07-18 00:35:00,2024,7,18,35,3440,0,35
2024-07-18 00:40:00,2024,7,18,40,3864,0,40
2024-07-18 00:45:00,2024,7,18,45,4246,0,45
2024-07-18 00:50:00,2024,7,18,50,4667,0,50
2024-07-18 00:55:00,2024,7,18,55,4989,0,55
2024-07-18 01:00:00,2024,7,18,60,5187,1,0
2024-07-18 01:05:00,2024,7,18,65,5275,1,5
2024-07-18 01:10:00,2024,7,18,70,5327,1,10
2024-07-18 01:15:00,2024,7,18,75,5301,1,15
2024-07-18 01:20:00,2024,7,18,80,5147,1,20
2024-07-18 01:25:00,2024,7,18,85,4985,1,25
2024-07-18 01:30:00,2024,7,18,90,4939,1,30
2024-07-18 01:35:00,2024,7,18,95,4859,1,35
2024-07-18 01:40:00,2024,7,18,100,4663,1,40
2024-07-18 01:45:00,2024,7,18,105,4310,1,45
2024-07-18 01:50:00,2024,7,18,110,4043,1,50
2024-07-18 01:55:00,2024,7,18,115,3745,1,55
2024-07-19 00:00:00,2024,7,19,0,3506,0,0
2024-07-19 00:05:00,2024,7,19,5,3305,0,5
2024-07-19 00:10:00,2024,7,19,10,3154,0,10
2024-07-19 00:15:00,2024,7,19,15,3031,0,15
2024-07-19 00:20:00,2024,7,19,20,2979,0,20
2024-07-19 00:25:00,2024,7,19,25,2888,0,25
2024-07-19 00:30:00,2024,7,19,30,2997,0,30
2024-07-19 00:35:00,2024,7,19,35,3297,0,35
2024-07-19 00:40:00,2024,7,19,40,3633,0,40
2024-07-19 00:45:00,2024,7,19,45,3920,0,45
2024-07-19 00:50:00,2024,7,19,50,4092,0,50
2024-07-19 00:55:00,2024,7,19,55,4155,0,55
2024-07-19 01:00:00,2024,7,19,60,4343,1,0
2024-07-19 01:05:00,2024,7,19,65,4518,1,5
2024-07-19 01:10:00,2024,7,19,70,4638,1,10
2024-07-19 01:15:00,2024,7,19,75,4806,1,15
2024-07-19 01:20:00,2024,7,19,80,4820,1,20
2024-07-19 01:25:00,2024,7,19,85,4682,1,25
2024-07-19 01:30:00,2024,7,19,90,4521,1,30
2024-07-19 01:35:00,2024,7,19,95,4544,1,35
2024-07-19 01:40:00,2024,7,19,100,4422,1,40
2024-07-19 01:45:00,2024,7,19,105,4108,1,45
2024-07-19 01:50:00,2024,7,19,110,3708,1,50
2024-07-19 01:55:00,2024,7,19,115,3389,1,55
2024-07-20 00:00:00,2024,7,20,0,3180,0,0
2024-07-20 00:05:00,2024,7,20,5,3044,0,5
2024-07-20 00:10:00,2024,7,20,10,2980,0,10
2024-07-20 00:15:00,2024,7,20,15,2982,0,15
2024-07-20 00:20:00,2024,7,20,20,3079,0,20
2024-07-20 00:25:00,2024,7,20,25,3242,0,25
2024-07-20 00:30:00,2024,7,20,30,3584,0,30
2024-07-20 00:35:00,2024,7,20,35,3965,0,35
2024-07-20 00:40:00,2024,7,20,40,4392,0,40
2024-07-20 00:45:00,2024,7,20,45,4794,0,45
2024-07-20 00:50:00,2024,7,20,50,5087,0,50
2024-07-20 00:55:00,2024,7,20,55,5303,0,55
2024-07-20 01:00:00,2024,7,20,60,5429,1,0
2024-07-20 01:05:00,2024,7,20,65,5547,1,5
2024-07-20 01:10:00,2024,7,20,70,5657,1,10
2024-07-20 01:15:00,2024,7,20,75,5709,1,15
2024-07-20 01:20:00,2024,7,20,80,5635,1,20
2024-07-20 01:25:00,2024,7,20,85,5364,1,25
2024-07-20 01:30:00,2024,7,20,90,5137,1,30
2024-07-20 01:35:00,2024,7,20,95,5104,1,35
2024-07-20 01:40:00,2024,7,20,100,4917,1,40
2024-07-20 01:45:00,2024,7,20,105,4493,1,45
2024-07-20 01:50:00,2024,7,20,110,4034,1,50
2024-07-20 01:55:00,2024,7,20,115,3667,1,55
2024-07-21 00:00:00,2024,7,21,0,3422,0,0
2024-07-21 00:05:00,2024,7,21,5,3239,0,5
2024-07-21 00:10:00,2024,7,21,10,3150,0,10
2024-07-21 00:15:00,2024,7,21,15,3136,0,15
2024-07-21 00:20:00,2024,7,21,20,3223,0,20
2024-07-21 00:25:00,2024,7,21,25,3351,0,25
2024-07-21 00:30:00,2024,7,21,30,3648,0,30
2024-07-21 00:35:00,2024,7,21,35,4031,0,35
2024-07-21 00:40:00,2024,7,21,40,4428,0,40
2024-07-21 00:45:00,2024,7,21,45,4785,0,45
2024-07-21 00:50:00,2024,7,21,50,4879,0,50
2024-07-21 00:55:00,2024,7,21,55,5501,0,55
2024-07-21 01:00:00,2024,7,21,60,5459,1,0
2024-07-21 01:05:00,2024,7,21,65,5516,1,5
2024-07-21 01:10:00,2024,7,21,70,5539,1,10
2024-07-21 01:15:00,2024,7,21,75,5463,1,15
2024-07-21 01:20:00,2024,7,21,80,5276,1,20
2024-07-21 01:25:00,2024,7,21,85,4957,1,25
2024-07-21 01:30:00,2024,7,21,90,4674,1,30
2024-07-21 01:35:00,2024,7,21,95,4544,1,35
2024-07-21 01:40:00,2024,7,21,100,4343,1,40
2024-07-21 01:45:00,2024,7,21,105,3947,1,45
2024-07-21 01:50:00,2024,7,21,110,3546,1,50
2024-07-21 01:55:00,2024,7,21,115,3223,1,55
2024-07-22 00:00:00,2024,7,22,0,3051,0,0
2024-07-22 00:05:00,2024,7,22,5,2904,0,5
2024-07-22 00:10:00,2024,7,22,10,2864,0,10
2024-07-22 00:15:00,2024,7,22,15,2860,0,15
2024-07-22 00:20:00,2024,7,22,20,2975,0,20
2024-07-22 00:25:00,2024,7,22,25,3120,0,25
2024-07-22 00:30:00,2024,7,22,30,3398,0,30
2024-07-22 00:35:00,2024,7,22,35,3724,0,35
2024-07-22 00:40:00,2024,7,22,40,4057,0,40
2024-07-22 00:45:00,2024,7,22,45,4398,0,45
2024-07-22 00:50:00,2024,7,22,50,4742,0,50
2024-07-22 00:55:00,2024,7,22,55,5106,0,55
2024-07-22 01:00:00,2024,7,22,60,5365,1,0
2024-07-22 01:05:00,2024,7,22,65,5532,1,5
2024-07-22 01:10:00,2024,7,22,70,5604,1,10
2024-07-22 01:15:00,2024,7,22,75,5555,1,15
2024-07-22 01:20:00,2024,7,22,80,5581,1,20
2024-07-22 01:25:00,2024,7,22,85,4915,1,25
2024-07-22 01:30:00,2024,7,22,90,4702,1,30
2024-07-22 01:35:00,2024,7,22,95,4597,1,35
2024-07-22 01:40:00,2024,7,22,100,4437,1,40
2024-07-22 01:45:00,2024,7,22,105,4094,1,45
2024-07-22 01:50:00,2024,7,22,110,3701,1,50
2024-07-22 01:55:00,2024,7,22,115,3345,1,55
2024-07-23 00:00:00,2024,7,23,0,3134,0,0
2024-07-23 00:05:00,2024,7,23,5,2972,0,5
2024-07-23 00:10:00,2024,7,23,10,2920,0,10
2024-07-23 00:15:00,2024,7,23,15,2900,0,15
2024-07-23 00:20:00,2024,7,23,20,3017,0,20
2024-07-23 00:25:00,2024,7,23,25,3189,0,25
2024-07-23 00:30:00,2024,7,23,30,3505,0,30
2024-07-23 00:35:00,2024,7,23,35,3912,0,35
2024-07-23 00:40:00,2024,7,23,40,4292,0,40
2024-07-23 00:45:00,2024,7,23,45,4577,0,45
2024-07-23 00:50:00,2024,7,23,50,4817,0,50
2024-07-23 00:55:00,2024,7,23,55,4988,0,55
2024-07-23 01:00:00,2024,7,23,60,5171,1,0
2024-07-23 01:05:00,2024,7,23,65,5274,1,5
2024-07-23 01:10:00,2024,7,23,70,5321,1,10
2024-07-23 01:15:00,2024,7,23,75,5285,1,15
2024-07-23 01:20:00,2024,7,23,80,5132,1,20
2024-07-23 01:25:00,2024,7,23,85,4822,1,25
2024-07-23 01:30:00,2024,7,23,90,4546,1,30
2024-07-23 01:35:00,2024,7,23,95,4497,1,35
2024-07-23 01:40:00,2024,7,23,100,4303,1,40
2024-07-23 01:45:00,2024,7,23,105,3885,1,45
2024-07-23 01:50:00,2024,7,23,110,3516,1,50
2024-07-23 01:55:00,2024,7,23,115,3192,1,55
2024-07-24 00:00:00,2024,7,24,0,2991,0,0
2024-07-24 00:05:00,2024,7,24,5,2889,0,5
2024-07-24 00:10:00,2024,7,24,10,2818,0,10
2024-07-24 00:15:00,2024,7,24,15,2826,0,15
2024-07-24 00:20:00,2024,7,24,20,2924,0,20
2024-07-24 00:25:00,2024,7,24,25,3076,0,25
2024-07-24 00:30:00,2024,7,24,30,3378,0,30
2024-07-24 00:35:00,2024,7,24,35,3715,0,35
2024-07-24 00:40:00,2024,7,24,40,4046,0,40
2024-07-24 00:45:00,2024,7,24,45,4392,0,45
2024-07-24 00:50:00,2024,7,24,50,4613,0,50
2024-07-24 00:55:00,2024,7,24,55,4758,0,55
2024-07-24 01:00:00,2024,7,24,60,4878,1,0
2024-07-24 01:05:00,2024,7,24,65,4961,1,5
2024-07-24 01:10:00,2024,7,24,70,4952,1,10
2024-07-24 01:15:00,2024,7,24,75,4901,1,15
2024-07-24 01:20:00,2024,7,24,80,4764,1,20
2024-07-24 01:25:00,2024,7,24,85,4473,1,25
2024-07-24 01:30:00,2024,7,24,90,4197,1,30
2024-07-24 01:35:00,2024,7,24,95,4179,1,35
2024-07-24 01:40:00,2024,7,24,100,4026,1,40
2024-07-24 01:45:00,2024,7,24,105,3732,1,45
2024-07-24 01:50:00,2024,7,24,110,3428,1,50
2024-07-24 01:55:00,2024,7,24,115,3166,1,55
2024-07-25 00:00:00,2024,7,25,0,2966,0,0
2024-07-25 00:05:00,2024,7,25,5,2841,0,5
2024-07-25 00:10:00,2024,7,25,10,2747,0,10
2024-07-25 00:15:00,2024,7,25,15,2731,0,15
2024-07-25 00:20:00,2024,7,25,20,2762,0,20
2024-07-25 00:25:00,2024,7,25,25,2793,0,25
2024-07-25 00:30:00,2024,7,25,30,2915,0,30
2024-07-25 00:35:00,2024,7,25,35,3138,0,35
2024-07-25 00:40:00,2024,7,25,40,3376,0,40
2024-07-25 00:45:00,2024,7,25,45,3569,0,45
2024-07-25 00:50:00,2024,7,25,50,3703,0,50
2024-07-25 00:55:00,2024,7,25,55,3807,0,55
2024-07-25 01:00:00,2024,7,25,60,3829,1,0
2024-07-25 01:05:00,2024,7,25,65,3866,1,5
2024-07-25 01:10:00,2024,7,25,70,3845,1,10
2024-07-25 01:15:00,2024,7,25,75,3769,1,15
2024-07-25 01:20:00,2024,7,25,80,3653,1,20
2024-07-25 01:25:00,2024,7,25,85,3505,1,25
2024-07-25 01:30:00,2024,7,25,90,3439,1,30
2024-07-25 01:35:00,2024,7,25,95,3502,1,35
2024-07-25 01:40:00,2024,7,25,100,3441,1,40
2024-07-25 01:45:00,2024,7,25,105,3267,1,45
2024-07-25 01:50:00,2024,7,25,110,3065,1,50
2024-07-25 01:55:00,2024,7,25,115,2846,1,55
2024-07-26 00:00:00,2024,7,26,0,2694,0,0
2024-07-26 00:05:00,2024,7,26,5,2595,0,5
2024-07-26 00:10:00,2024,7,26,10,2523,0,10
2024-07-26 00:15:00,2024,7,26,15,2492,0,15
2024-07-26 00:20:00,2024,7,26,20,2493,0,20
2024-07-26 00:25:00,2024,7,26,25,2482,0,25
2024-07-26 00:30:00,2024,7,26,30,2532,0,30
2024-07-26 00:35:00,2024,7,26,35,2660,0,35
2024-07-26 00:40:00,2024,7,26,40,2840,0,40
2024-07-26 00:45:00,2024,7,26,45,3051,0,45
2024-07-26 00:50:00,2024,7,26,50,3231,0,50
2024-07-26 00:55:00,2024,7,26,55,3370,0,55
2024-07-26 01:00:00,2024,7,26,60,3465,1,0
2024-07-26 01:05:00,2024,7,26,65,3523,1,5
2024-07-26 01:10:00,2024,7,26,70,3532,1,10
2024-07-26 01:15:00,2024,7,26,75,3520,1,15
2024-07-26 01:20:00,2024,7,26,80,3463,1,20
2024-07-26 01:25:00,2024,7,26,85,3374,1,25
2024-07-26 01:30:00,2024,7,26,90,3332,1,30
2024-07-26 01:35:00,2024,7,26,95,3455,1,35
2024-07-26 01:40:00,2024,7,26,100,3424,1,40
2024-07-26 01:45:00,2024,7,26,105,3212,1,45
2024-07-26 01:50:00,2024,7,26,110,2944,1,50
2024-07-26 01:55:00,2024,7,26,115,2723,1,55
2024-07-27 00:00:00,2024,7,27,0,2592,0,0
2024-07-27 00:05:00,2024,7,27,5,2513,0,5
2024-07-27 00:10:00,2024,7,27,10,2493,0,10
2024-07-27 00:15:00,2024,7,27,15,2529,0,15
2024-07-27 00:20:00,2024,7,27,20,2673,0,20
2024-07-27 00:25:00,2024,7,27,25,2856,0,25
2024-07-27 00:30:00,2024,7,27,30,3075,0,30
2024-07-27 00:35:00,2024,7,27,35,3330,0,35
2024-07-27 00:40:00,2024,7,27,40,3514,0,40
2024-07-27 00:45:00,2024,7,27,45,3658,0,45
2024-07-27 00:50:00,2024,7,27,50,3791,0,50
2024-07-27 00:55:00,2024,7,27,55,3886,0,55
2024-07-27 01:00:00,2024,7,27,60,3967,1,0
2024-07-27 01:05:00,2024,7,27,65,4060,1,5
2024-07-27 01:10:00,2024,7,27,70,4110,1,10
2024-07-27 01:15:00,2024,7,27,75,4096,1,15
2024-07-27 01:20:00,2024,7,27,80,3986,1,20
2024-07-27 01:25:00,2024,7,27,85,3726,1,25
2024-07-27 01:30:00,2024,7,27,90,3564,1,30
2024-07-27 01:35:00,2024,7,27,95,3616,1,35
2024-07-27 01:40:00,2024,7,27,100,3499,1,40
2024-07-27 01:45:00,2024,7,27,105,3237,1,45
2024-07-27 01:50:00,2024,7,27,110,2946,1,50
2024-07-27 01:55:00,2024,7,27,115,2700,1,55
2024-07-28 00:00:00,2024,7,28,0,2566,0,0
2024-07-28 00:05:00,2024,7,28,5,2479,0,5
2024-07-28 00:10:00,2024,7,28,10,2449,0,10
2024-07-28 00:15:00,2024,7,28,15,2492,0,15
2024-07-28 00:20:00,2024,7,28,20,2638,0,20
2024-07-28 00:25:00,2024,7,28,25,2826,0,25
2024-07-28 00:30:00,2024,7,28,30,3061,0,30
2024-07-28 00:35:00,2024,7,28,35,3311,0,35
2024-07-28 00:40:00,2024,7,28,40,3520,0,40
2024-07-28 00:45:00,2024,7,28,45,3724,0,45
2024-07-28 00:50:00,2024,7,28,50,3876,0,50
2024-07-28 00:55:00,2024,7,28,55,3984,0,55
2024-07-28 01:00:00,2024,7,28,60,4097,1,0
2024-07-28 01:05:00,2024,7,28,65,4199,1,5
2024-07-28 01:10:00,2024,7,28,70,4228,1,10
2024-07-28 01:15:00,2024,7,28,75,4217,1,15
2024-07-28 01:20:00,2024,7,28,80,4094,1,20
2024-07-28 01:25:00,2024,7,28,85,3831,1,25
2024-07-28 01:30:00,2024,7,28,90,3657,1,30
2024-07-28 01:35:00,2024,7,28,95,3685,1,35
2024-07-28 01:40:00,2024,7,28,100,3565,1,40
2024-07-28 01:45:00,2024,7,28,105,3268,1,45
2024-07-28 01:50:00,2024,7,28,110,2979,1,50
2024-07-28 01:55:00,2024,7,28,115,2718,1,55
2024-07-29 00:00:00,2024,7,29,0,2578,0,0
2024-07-29 00:05:00,2024,7,29,5,2490,0,5
2024-07-29 00:10:00,2024,7,29,10,2444,0,10
2024-07-29 00:15:00,2024,7,29,15,2483,0,15
2024-07-29 00:20:00,2024,7,29,20,2619,0,20
2024-07-29 00:25:00,2024,7,29,25,2802,0,25
2024-07-29 00:30:00,2024,7,29,30,3033,0,30
2024-07-29 00:35:00,2024,7,29,35,3304,0,35
2024-07-29 00:40:00,2024,7,29,40,3583,0,40
2024-07-29 00:45:00,2024,7,29,45,3794,0,45
2024-07-29 00:50:00,2024,7,29,50,3977,0,50
2024-07-29 00:55:00,2024,7,29,55,4199,0,55
2024-07-29 01:00:00,2024,7,29,60,4321,1,0
