,Year,Month,Day,Period,Load,Hour,Minutes
2024-06-17 00:35:00,2024,6,17,35,4360,0,35
2024-06-17 00:40:00,2024,6,17,40,4711,0,40
2024-06-17 00:45:00,2024,6,17,45,5143,0,45
2024-06-17 00:50:00,2024,6,17,50,5545,0,50
2024-06-17 00:55:00,2024,6,17,55,5941,0,55
2024-06-17 01:00:00,2024,6,17,60,6319,1,0
2024-06-17 01:05:00,2024,6,17,65,6646,1,5
2024-06-17 01:10:00,2024,6,17,70,6882,1,10
2024-06-17 01:15:00,2024,6,17,75,6990,1,15
2024-06-17 01:20:00,2024,6,17,80,6875,1,20
2024-06-17 01:25:00,2024,6,17,85,6593,1,25
2024-06-17 01:30:00,2024,6,17,90,6146,1,30
2024-06-17 01:35:00,2024,6,17,95,5799,1,35
2024-06-17 01:40:00,2024,6,17,100,5362,1,40
2024-06-17 01:45:00,2024,6,17,105,4767,1,45
2024-06-17 01:50:00,2024,6,17,110,4232,1,50
2024-06-17 01:55:00,2024,6,17,115,3883,1,55
2024-06-18 00:00:00,2024,6,18,0,3590,0,0
2024-06-18 00:05:00,2024,6,18,5,3388,0,5
2024-06-18 00:10:00,2024,6,18,10,3274,0,10
2024-06-18 00:15:00,2024,6,18,15,3250,0,15
2024-06-18 00:20:00,2024,6,18,20,3288,0,20
2024-06-18 00:25:00,2024,6,18,25,3580,0,25
2024-06-18 00:30:00,2024,6,18,30,4015,0,30
2024-06-18 00:35:00,2024,6,18,35,4433,0,35
2024-06-18 00:40:00,2024,6,18,40,4775,0,40
2024-06-18 00:45:00,2024,6,18,45,5184,0,45
2024-06-18 00:50:00,2024,6,18,50,5564,0,50
2024-06-18 00:55:00,2024,6,18,55,5985,0,55
2024-06-18 01:00:00,2024,6,18,60,6410,1,0
2024-06-18 01:05:00,2024,6,18,65,6749,1,5
2024-06-18 01:10:00,2024,6,18,70,7012,1,10
2024-06-18 01:15:00,2024,6,18,75,7094,1,15
2024-06-18 01:20:00,2024,6,18,80,7002,1,20
2024-06-18 01:25:00,2024,6,18,85,6683,1,25
2024-06-18 01:30:00,2024,6,18,90,6261,1,30
2024-06-18 01:35:00,2024,6,18,95,6007,1,35
2024-06-18 01:40:00,2024,6,18,100,5602,1,40
2024-06-18 01:45:00,2024,6,18,105,5036,1,45
2024-06-18 01:50:00,2024,6,18,110,4532,1,50
2024-06-18 01:55:00,2024,6,18,115,4158,1,55
2024-06-19 00:00:00,2024,6,19,0,3857,0,0
2024-06-19 00:05:00,2024,6,19,5,3671,0,5
2024-06-19 00:10:00,2024,6,19,10,3528,0,10
2024-06-19 00:15:00,2024,6,19,15,3473,0,15
2024-06-19 00:20:00,2024,6,19,20,3503,0,20
2024-06-19 00:25:00,2024,6,19,25,3741,0,25
2024-06-19 00:30:00,2024,6,19,30,4121,0,30
2024-06-19 00:35:00,2024,6,19,35,4496,0,35
2024-06-19 00:40:00,2024,6,19,40,4867,0,40
2024-06-19 00:45:00,2024,6,19,45,5353,0,45
2024-06-19 00:50:00,2024,6,19,50,5834,0,50
2024-06-19 00:55:00,2024,6,19,55,6303,0,55
2024-06-19 01:00:00,2024,6,19,60,6570,1,0
2024-06-19 01:05:00,2024,6,19,65,6762,1,5
2024-06-19 01:10:00,2024,6,19,70,6901,1,10
2024-06-19 01:15:00,2024,6,19,75,6896,1,15
2024-06-19 01:20:00,2024,6,19,80,6768,1,20
2024-06-19 01:25:00,2024,6,19,85,6389,1,25
2024-06-19 01:30:00,2024,6,19,90,6046,1,30
2024-06-19 01:35:00,2024,6,19,95,5827,1,35
2024-06-19 01:40:00,2024,6,19,100,5530,1,40
2024-06-19 01:45:00,2024,6,19,105,5027,1,45
2024-06-19 01:50:00,2024,6,19,110,4524,1,50
2024-06-19 01:55:00,2024,6,19,115,4156,1,55
2024-06-20 00:00:00,2024,6,20,0,3898,0,0
2024-06-20 00:05:00,2024,6,20,5,3691,0,5
2024-06-20 00:10:00,2024,6,20,10,3534,0,10
2024-06-20 00:15:00,2024,6,20,15,3432,0,15
2024-06-20 00:20:00,2024,6,20,20,3346,0,20
2024-06-20 00:25:00,2024,6,20,25,3445,0,25
2024-06-20 00:30:00,2024,6,20,30,3813,0,30
2024-06-20 00:35:00,2024,6,20,35,4312,0,35
2024-06-20 00:40:00,2024,6,20,40,4802,0,40
2024-06-20 00:45:00,2024,6,20,45,5331,0,45
2024-06-20 00:50:00,2024,6,20,50,5789,0,50
2024-06-20 00:55:00,2024,6,20,55,6182,0,55
2024-06-20 01:00:00,2024,6,20,60,6419,1,0
2024-06-20 01:05:00,2024,6,20,65,6634,1,5
2024-06-20 01:10:00,2024,6,20,70,6706,1,10
2024-06-20 01:15:00,2024,6,20,75,6652,1,15
2024-06-20 01:20:00,2024,6,20,80,6468,1,20
2024-06-20 01:25:00,2024,6,20,85,6139,1,25
2024-06-20 01:30:00,2024,6,20,90,5897,1,30
2024-06-20 01:35:00,2024,6,20,95,5818,1,35
2024-06-20 01:40:00,2024,6,20,100,5497,1,40
2024-06-20 01:45:00,2024,6,20,105,5023,1,45
2024-06-20 01:50:00,2024,6,20,110,4614,1,50
2024-06-20 01:55:00,2024,6,20,115,4257,1,55
2024-06-21 00:00:00,2024,6,21,0,4004,0,0
2024-06-21 00:05:00,2024,6,21,5,3783,0,5
2024-06-21 00:10:00,2024,6,21,10,3632,0,10
2024-06-21 00:15:00,2024,6,21,15,3548,0,15
2024-06-21 00:20:00,2024,6,21,20,3441,0,20
2024-06-21 00:25:00,2024,6,21,25,3456,0,25
2024-06-21 00:30:00,2024,6,21,30,3771,0,30
2024-06-21 00:35:00,2024,6,21,35,4304,0,35
2024-06-21 00:40:00,2024,6,21,40,4906,0,40
2024-06-21 00:45:00,2024,6,21,45,5487,0,45
2024-06-21 00:50:00,2024,6,21,50,6004,0,50
2024-06-21 00:55:00,2024,6,21,55,6443,0,55
2024-06-21 01:00:00,2024,6,21,60,6787,1,0
2024-06-21 01:05:00,2024,6,21,65,6956,1,5
2024-06-21 01:10:00,2024,6,21,70,7035,1,10
2024-06-21 01:15:00,2024,6,21,75,6977,1,15
2024-06-21 01:20:00,2024,6,21,80,6615,1,20
2024-06-21 01:25:00,2024,6,21,85,6168,1,25
2024-06-21 01:30:00,2024,6,21,90,5902,1,30
2024-06-21 01:35:00,2024,6,21,95,5784,1,35
2024-06-21 01:40:00,2024,6,21,100,5377,1,40
2024-06-21 01:45:00,2024,6,21,105,4853,1,45
2024-06-21 01:50:00,2024,6,21,110,4365,1,50
2024-06-21 01:55:00,2024,6,21,115,4079,1,55
2024-06-22 00:00:00,2024,6,22,0,3867,0,0
2024-06-22 00:05:00,2024,6,22,5,3665,0,5
2024-06-22 00:10:00,2024,6,22,10,3543,0,10
2024-06-22 00:15:00,2024,6,22,15,3531,0,15
2024-06-22 00:20:00,2024,6,22,20,3609,0,20
2024-06-22 00:25:00,2024,6,22,25,3829,0,25
2024-06-22 00:30:00,2024,6,22,30,4160,0,30
2024-06-22 00:35:00,2024,6,22,35,4569,0,35
2024-06-22 00:40:00,2024,6,22,40,4956,0,40
2024-06-22 00:45:00,2024,6,22,45,5433,0,45
2024-06-22 00:50:00,2024,6,22,50,5885,0,50
2024-06-22 00:55:00,2024,6,22,55,6279,0,55
2024-06-22 01:00:00,2024,6,22,60,6601,1,0
2024-06-22 01:05:00,2024,6,22,65,6773,1,5
2024-06-22 01:10:00,2024,6,22,70,6870,1,10
2024-06-22 01:15:00,2024,6,22,75,6865,1,15
2024-06-22 01:20:00,2024,6,22,80,6659,1,20
2024-06-22 01:25:00,2024,6,22,85,6294,1,25
2024-06-22 01:30:00,2024,6,22,90,6028,1,30
2024-06-22 01:35:00,2024,6,22,95,5887,1,35
2024-06-22 01:40:00,2024,6,22,100,5532,1,40
2024-06-22 01:45:00,2024,6,22,105,4987,1,45
2024-06-22 01:50:00,2024,6,22,110,4455,1,50
2024-06-22 01:55:00,2024,6,22,115,4066,1,55
2024-06-23 00:00:00,2024,6,23,0,3806,0,0
2024-06-23 00:05:00,2024,6,23,5,3619,0,5
2024-06-23 00:10:00,2024,6,23,10,3489,0,10
2024-06-23 00:15:00,2024,6,23,15,3472,0,15
2024-06-23 00:20:00,2024,6,23,20,3535,0,20
2024-06-23 00:25:00,2024,6,23,25,3811,0,25
2024-06-23 00:30:00,2024,6,23,30,4236,0,30
2024-06-23 00:35:00,2024,6,23,35,4628,0,35
2024-06-23 00:40:00,2024,6,23,40,4992,0,40
2024-06-23 00:45:00,2024,6,23,45,5442,0,45
2024-06-23 00:50:00,2024,6,23,50,5853,0,50
2024-06-23 00:55:00,2024,6,23,55,6233,0,55
2024-06-23 01:00:00,2024,6,23,60,6526,1,0
2024-06-23 01:05:00,2024,6,23,65,6746,1,5
2024-06-23 01:10:00,2024,6,23,70,6863,1,10
2024-06-23 01:15:00,2024,6,23,75,6885,1,15
2024-06-23 01:20:00,2024,6,23,80,6502,1,20
2024-06-23 01:25:00,2024,6,23,85,5989,1,25
2024-06-23 01:30:00,2024,6,23,90,5684,1,30
2024-06-23 01:35:00,2024,6,23,95,5571,1,35
2024-06-23 01:40:00,2024,6,23,100,5266,1,40
2024-06-23 01:45:00,2024,6,23,105,4747,1,45
2024-06-23 01:50:00,2024,6,23,110,4277,1,50
2024-06-23 01:55:00,2024,6,23,115,3952,1,55
2024-06-24 00:00:00,2024,6,24,0,3706,0,0
2024-06-24 00:05:00,2024,6,24,5,3561,0,5
2024-06-24 00:10:00,2024,6,24,10,3438,0,10
2024-06-24 00:15:00,2024,6,24,15,3470,0,15
2024-06-24 00:20:00,2024,6,24,20,3537,0,20
2024-06-24 00:25:00,2024,6,24,25,3802,0,25
2024-06-24 00:30:00,2024,6,24,30,4164,0,30
2024-06-24 00:35:00,2024,6,24,35,4527,0,35
2024-06-24 00:40:00,2024,6,24,40,4874,0,40
2024-06-24 00:45:00,2024,6,24,45,5275,0,45
2024-06-24 00:50:00,2024,6,24,50,5670,0,50
2024-06-24 00:55:00,2024,6,24,55,6061,0,55
2024-06-24 01:00:00,2024,6,24,60,6361,1,0
2024-06-24 01:05:00,2024,6,24,65,6667,1,5
2024-06-24 01:10:00,2024,6,24,70,6884,1,10
2024-06-24 01:15:00,2024,6,24,75,6981,1,15
2024-06-24 01:20:00,2024,6,24,80,6880,1,20
2024-06-24 01:25:00,2024,6,24,85,6578,1,25
2024-06-24 01:30:00,2024,6,24,90,6255,1,30
2024-06-24 01:35:00,2024,6,24,95,6093,1,35
2024-06-24 01:40:00,2024,6,24,100,5734,1,40
2024-06-24 01:45:00,2024,6,24,105,5156,1,45
2024-06-24 01:50:00,2024,6,24,110,4626,1,50
2024-06-24 01:55:00,2024,6,24,115,4255,1,55
2024-06-25 00:00:00,2024,6,25,0,3993,0,0
2024-06-25 00:05:00,2024,6,25,5,3806,0,5
2024-06-25 00:10:00,2024,6,25,10,3669,0,10
2024-06-25 00:15:00,2024,6,25,15,3644,0,15
2024-06-25 00:20:00,2024,6,25,20,3702,0,20
2024-06-25 00:25:00,2024,6,25,25,3959,0,25
2024-06-25 00:30:00,2024,6,25,30,4329,0,30
2024-06-25 00:35:00,2024,6,25,35,4713,0,35
2024-06-25 00:40:00,2024,6,25,40,5103,0,40
2024-06-25 00:45:00,2024,6,25,45,5560,0,45
2024-06-25 00:50:00,2024,6,25,50,5968,0,50
2024-06-25 00:55:00,2024,6,25,55,6380,0,55
2024-06-25 01:00:00,2024,6,25,60,6726,1,0
2024-06-25 01:05:00,2024,6,25,65,6935,1,5
2024-06-25 01:10:00,2024,6,25,70,7051,1,10
2024-06-25 01:15:00,2024,6,25,75,7097,1,15
2024-06-25 01:20:00,2024,6,25,80,6964,1,20
2024-06-25 01:25:00,2024,6,25,85,6512,1,25
2024-06-25 01:30:00,2024,6,25,90,6128,1,30
2024-06-25 01:35:00,2024,6,25,95,5930,1,35
2024-06-25 01:40:00,2024,6,25,100,5591,1,40
2024-06-25 01:45:00,2024,6,25,105,5191,1,45
2024-06-25 01:50:00,2024,6,25,110,4522,1,50
2024-06-25 01:55:00,2024,6,25,115,4194,1,55
2024-06-26 00:00:00,2024,6,26,0,3972,0,0
2024-06-26 00:05:00,2024,6,26,5,3777,0,5
2024-06-26 00:10:00,2024,6,26,10,3668,0,10
2024-06-26 00:15:00,2024,6,26,15,3647,0,15
2024-06-26 00:20:00,2024,6,26,20,3678,0,20
2024-06-26 00:25:00,2024,6,26,25,3939,0,25
2024-06-26 00:30:00,2024,6,26,30,4305,0,30
2024-06-26 00:35:00,2024,6,26,35,4722,0,35
2024-06-26 00:40:00,2024,6,26,40,5069,0,40
2024-06-26 00:45:00,2024,6,26,45,5525,0,45
2024-06-26 00:50:00,2024,6,26,50,5981,0,50
2024-06-26 00:55:00,2024,6,26,55,6364,0,55
2024-06-26 01:00:00,2024,6,26,60,6718,1,0
2024-06-26 01:05:00,2024,6,26,65,6945,1,5
2024-06-26 01:10:00,2024,6,26,70,7123,1,10
2024-06-26 01:15:00,2024,6,26,75,7142,1,15
2024-06-26 01:20:00,2024,6,26,80,7016,1,20
2024-06-26 01:25:00,2024,6,26,85,6668,1,25
2024-06-26 01:30:00,2024,6,26,90,6243,1,30
2024-06-26 01:35:00,2024,6,26,95,5841,1,35
2024-06-26 01:40:00,2024,6,26,100,5568,1,40
2024-06-26 01:45:00,2024,6,26,105,5164,1,45
2024-06-26 01:50:00,2024,6,26,110,4682,1,50
2024-06-26 01:55:00,2024,6,26,115,4282,1,55
2024-06-27 00:00:00,2024,6,27,0,3965,0,0
2024-06-27 00:05:00,2024,6,27,5,3744,0,5
2024-06-27 00:10:00,2024,6,27,10,3576,0,10
2024-06-27 00:15:00,2024,6,27,15,3495,0,15
2024-06-27 00:20:00,2024,6,27,20,3461,0,20
2024-06-27 00:25:00,2024,6,27,25,3525,0,25
2024-06-27 00:30:00,2024,6,27,30,3918,0,30
2024-06-27 00:35:00,2024,6,27,35,4421,0,35
2024-06-27 00:40:00,2024,6,27,40,4943,0,40
2024-06-27 00:45:00,2024,6,27,45,5481,0,45
2024-06-27 00:50:00,2024,6,27,50,5952,0,50
2024-06-27 00:55:00,2024,6,27,55,6359,0,55
2024-06-27 01:00:00,2024,6,27,60,6640,1,0
2024-06-27 01:05:00,2024,6,27,65,6908,1,5
2024-06-27 01:10:00,2024,6,27,70,7058,1,10
2024-06-27 01:15:00,2024,6,27,75,7088,1,15
2024-06-27 01:20:00,2024,6,27,80,6976,1,20
2024-06-27 01:25:00,2024,6,27,85,6643,1,25
2024-06-27 01:30:00,2024,6,27,90,6281,1,30
2024-06-27 01:35:00,2024,6,27,95,6065,1,35
2024-06-27 01:40:00,2024,6,27,100,5672,1,40
2024-06-27 01:45:00,2024,6,27,105,5213,1,45
2024-06-27 01:50:00,2024,6,27,110,4686,1,50
2024-06-27 01:55:00,2024,6,27,115,4344,1,55
2024-06-28 00:00:00,2024,6,28,0,4084,0,0
2024-06-28 00:05:00,2024,6,28,5,3881,0,5
2024-06-28 00:10:00,2024,6,28,10,3703,0,10
2024-06-28 00:15:00,2024,6,28,15,3617,0,15
2024-06-28 00:20:00,2024,6,28,20,3578,0,20
2024-06-28 00:25:00,2024,6,28,25,3607,0,25
2024-06-28 00:30:00,2024,6,28,30,3847,0,30
2024-06-28 00:35:00,2024,6,28,35,4256,0,35
2024-06-28 00:40:00,2024,6,28,40,4630,0,40
2024-06-28 00:45:00,2024,6,28,45,4981,0,45
2024-06-28 00:50:00,2024,6,28,50,5258,0,50
2024-06-28 00:55:00,2024,6,28,55,5490,0,55
2024-06-28 01:00:00,2024,6,28,60,5767,1,0
2024-06-28 01:05:00,2024,6,28,65,5903,1,5
2024-06-28 01:10:00,2024,6,28,70,6023,1,10
2024-06-28 01:15:00,2024,6,28,75,6126,1,15
2024-06-28 01:20:00,2024,6,28,80,6057,1,20
2024-06-28 01:25:00,2024,6,28,85,5868,1,25
2024-06-28 01:30:00,2024,6,28,90,5618,1,30
2024-06-28 01:35:00,2024,6,28,95,5550,1,35
2024-06-28 01:40:00,2024,6,28,100,5260,1,40
2024-06-28 01:45:00,2024,6,28,105,4847,1,45
2024-06-28 01:50:00,2024,6,28,110,4426,1,50
2024-06-28 01:55:00,2024,6,28,115,4102,1,55
2024-06-29 00:00:00,2024,6,29,0,3890,0,0
2024-06-29 00:05:00,2024,6,29,5,3745,0,5
2024-06-29 00:10:00,2024,6,29,10,3641,0,10
2024-06-29 00:15:00,2024,6,29,15,3603,0,15
2024-06-29 00:20:00,2024,6,29,20,3629,0,20
2024-06-29 00:25:00,2024,6,29,25,3773,0,25
2024-06-29 00:30:00,2024,6,29,30,4063,0,30
2024-06-29 00:35:00,2024,6,29,35,4423,0,35
2024-06-29 00:40:00,2024,6,29,40,4824,0,40
2024-06-29 00:45:00,2024,6,29,45,5276,0,45
2024-06-29 00:50:00,2024,6,29,50,5644,0,50
2024-06-29 00:55:00,2024,6,29,55,6045,0,55
2024-06-29 01:00:00,2024,6,29,60,6395,1,0
2024-06-29 01:05:00,2024,6,29,65,6610,1,5
2024-06-29 01:10:00,2024,6,29,70,6733,1,10
2024-06-29 01:15:00,2024,6,29,75,6783,1,15
2024-06-29 01:20:00,2024,6,29,80,6688,1,20
2024-06-29 01:25:00,2024,6,29,85,6352,1,25
2024-06-29 01:30:00,2024,6,29,90,5999,1,30
2024-06-29 01:35:00,2024,6,29,95,5847,1,35
2024-06-29 01:40:00,2024,6,29,100,5613,1,40
2024-06-29 01:45:00,2024,6,29,105,5141,1,45
2024-06-29 01:50:00,2024,6,29,110,4701,1,50
2024-06-29 01:55:00,2024,6,29,115,4370,1,55
2024-06-30 00:00:00,2024,6,30,0,4099,0,0
2024-06-30 00:05:00,2024,6,30,5,3873,0,5
2024-06-30 00:10:00,2024,6,30,10,3720,0,10
2024-06-30 00:15:00,2024,6,30,15,3612,0,15
2024-06-30 00:20:00,2024,6,30,20,3523,0,20
2024-06-30 00:25:00,2024,6,30,25,3527,0,25
2024-06-30 00:30:00,2024,6,30,30,3775,0,30
2024-06-30 00:35:00,2024,6,30,35,4174,0,35
2024-06-30 00:40:00,2024,6,30,40,4606,0,40
2024-06-30 00:45:00,2024,6,30,45,5078,0,45
2024-06-30 00:50:00,2024,6,30,50,5439,0,50
2024-06-30 00:55:00,2024,6,30,55,5770,0,55
2024-06-30 01:00:00,2024,6,30,60,6041,1,0
2024-06-30 01:05:00,2024,6,30,65,6262,1,5
2024-06-30 01:10:00,2024,6,30,70,6422,1,10
2024-06-30 01:15:00,2024,6,30,75,6488,1,15
2024-06-30 01:20:00,2024,6,30,80,6396,1,20
2024-06-30 01:25:00,2024,6,30,85,6105,1,25
2024-06-30 01:30:00,2024,6,30,90,5723,1,30
2024-06-30 01:35:00,2024,6,30,95,5561,1,35
2024-06-30 01:40:00,2024,6,30,100,5315,1,40
2024-06-30 01:45:00,2024,6,30,105,4997,1,45
2024-06-30 01:50:00,2024,6,30,110,4569,1,50
2024-06-30 01:55:00,2024,6,30,115,4191,1,55
2024-07-01 00:00:00,2024,7,1,0,4254,0,0
2024-07-01 00:05:00,2024,7,1,5,4047,0,5
2024-07-01 00:10:00,2024,7,1,10,3931,0,10
2024-07-01 00:15:00,2024,7,1,15,3900,0,15
2024-07-01 00:20:00,2024,7,1,20,3957,0,20
2024-07-01 00:25:00,2024,7,1,25,4053,0,25
2024-07-01 00:30:00,2024,7,1,30,4202,0,30
2024-07-01 00:35:00,2024,7,1,35,4361,0,35
2024-07-01 00:40:00,2024,7,1,40,4460,0,40
2024-07-01 00:45:00,2024,7,1,45,4608,0,45
2024-07-01 00:50:00,2024,7,1,50,4709,0,50
2024-07-01 00:55:00,2024,7,1,55,4801,0,55
2024-07-01 01:00:00,2024,7,1,60,4940,1,0
2024-07-01 01:05:00,2024,7,1,65,5187,1,5
2024-07-01 01:10:00,2024,7,1,70,5482,1,10
2024-07-01 01:15:00,2024,7,1,75,5656,1,15
2024-07-01 01:20:00,2024,7,1,80,5678,1,20
2024-07-01 01:25:00,2024,7,1,85,5568,1,25
2024-07-01 01:30:00,2024,7,1,90,5378,1,30
2024-07-01 01:35:00,2024,7,1,95,5377,1,35
2024-07-01 01:40:00,2024,7,1,100,5160,1,40
2024-07-01 01:45:00,2024,7,1,105,4766,1,45
2024-07-01 01:50:00,2024,7,1,110,4327,1,50
2024-07-01 01:55:00,2024,7,1,115,4032,1,55
2024-07-02 00:00:00,2024,7,2,0,3818,0,0
2024-07-02 00:05:00,2024,7,2,5,3662,0,5
2024-07-02 00:10:00,2024,7,2,10,3607,0,10
2024-07-02 00:15:00,2024,7,2,15,3635,0,15
2024-07-02 00:20:00,2024,7,2,20,3698,0,20
2024-07-02 00:25:00,2024,7,2,25,3922,0,25
2024-07-02 00:30:00,2024,7,2,30,4243,0,30
2024-07-02 00:35:00,2024,7,2,35,4566,0,35
2024-07-02 00:40:00,2024,7,2,40,4905,0,40
2024-07-02 00:45:00,2024,7,2,45,5313,0,45
2024-07-02 00:50:00,2024,7,2,50,5620,0,50
2024-07-02 00:55:00,2024,7,2,55,5911,0,55
2024-07-02 01:00:00,2024,7,2,60,6048,1,0
2024-07-02 01:05:00,2024,7,2,65,6281,1,5
2024-07-02 01:10:00,2024,7,2,70,6438,1,10
2024-07-02 01:15:00,2024,7,2,75,6468,1,15
2024-07-02 01:20:00,2024,7,2,80,6314,1,20
2024-07-02 01:25:00,2024,7,2,85,6062,1,25
2024-07-02 01:30:00,2024,7,2,90,5882,1,30
2024-07-02 01:35:00,2024,7,2,95,5824,1,35
2024-07-02 01:40:00,2024,7,2,100,5597,1,40
2024-07-02 01:45:00,2024,7,2,105,5206,1,45
2024-07-02 01:50:00,2024,7,2,110,4761,1,50
2024-07-02 01:55:00,2024,7,2,115,4466,1,55
2024-07-03 00:00:00,2024,7,3,0,4252,0,0
2024-07-03 00:05:00,2024,7,3,5,4073,0,5
2024-07-03 00:10:00,2024,7,3,10,3981,0,10
2024-07-03 00:15:00,2024,7,3,15,3996,0,15
2024-07-03 00:20:00,2024,7,3,20,4067,0,20
2024-07-03 00:25:00,2024,7,3,25,4272,0,25
2024-07-03 00:30:00,2024,7,3,30,4572,0,30
2024-07-03 00:35:00,2024,7,3,35,4862,0,35
2024-07-03 00:40:00,2024,7,3,40,5051,0,40
2024-07-03 00:45:00,2024,7,3,45,5276,0,45
2024-07-03 00:50:00,2024,7,3,50,5511,0,50
2024-07-03 00:55:00,2024,7,3,55,5604,0,55
2024-07-03 01:00:00,2024,7,3,60,5583,1,0
2024-07-03 01:05:00,2024,7,3,65,5699,1,5
2024-07-03 01:10:00,2024,7,3,70,5830,1,10
2024-07-03 01:15:00,2024,7,3,75,5890,1,15
2024-07-03 01:20:00,2024,7,3,80,5764,1,20
2024-07-03 01:25:00,2024,7,3,85,5559,1,25
2024-07-03 01:30:00,2024,7,3,90,5355,1,30
2024-07-03 01:35:00,2024,7,3,95,5300,1,35
2024-07-03 01:40:00,2024,7,3,100,5093,1,40
2024-07-03 01:45:00,2024,7,3,105,4716,1,45
2024-07-03 01:50:00,2024,7,3,110,4337,1,50
2024-07-03 01:55:00,2024,7,3,115,4063,1,55
2024-07-04 00:00:00,2024,7,4,0,3846,0,0
2024-07-04 00:05:00,2024,7,4,5,3714,0,5
2024-07-04 00:10:00,2024,7,4,10,3591,0,10
2024-07-04 00:15:00,2024,7,4,15,3555,0,15
2024-07-04 00:20:00,2024,7,4,20,3510,0,20
2024-07-04 00:25:00,2024,7,4,25,3562,0,25
2024-07-04 00:30:00,2024,7,4,30,3989,0,30
2024-07-04 00:35:00,2024,7,4,35,4439,0,35
2024-07-04 00:40:00,2024,7,4,40,4853,0,40
2024-07-04 00:45:00,2024,7,4,45,5277,0,45
2024-07-04 00:50:00,2024,7,4,50,5624,0,50
2024-07-04 00:55:00,2024,7,4,55,5873,0,55
2024-07-04 01:00:00,2024,7,4,60,6125,1,0
2024-07-04 01:05:00,2024,7,4,65,6325,1,5
2024-07-04 01:10:00,2024,7,4,70,6462,1,10
2024-07-04 01:15:00,2024,7,4,75,6544,1,15
2024-07-04 01:20:00,2024,7,4,80,6499,1,20
2024-07-04 01:25:00,2024,7,4,85,6324,1,25
2024-07-04 01:30:00,2024,7,4,90,6059,1,30
2024-07-04 01:35:00,2024,7,4,95,5902,1,35
2024-07-04 01:40:00,2024,7,4,100,5561,1,40
2024-07-04 01:45:00,2024,7,4,105,5140,1,45
2024-07-04 01:50:00,2024,7,4,110,4733,1,50
2024-07-04 01:55:00,2024,7,4,115,4427,1,55
2024-07-05 00:00:00,2024,7,5,0,4195,0,0
2024-07-05 00:05:00,2024,7,5,5,4009,0,5
2024-07-05 00:10:00,2024,7,5,10,3871,0,10
2024-07-05 00:15:00,2024,7,5,15,3765,0,15
2024-07-05 00:20:00,2024,7,5,20,3662,0,20
2024-07-05 00:25:00,2024,7,5,25,3764,0,25
2024-07-05 00:30:00,2024,7,5,30,4116,0,30
2024-07-05 00:35:00,2024,7,5,35,4611,0,35
2024-07-05 00:40:00,2024,7,5,40,5077,0,40
2024-07-05 00:45:00,2024,7,5,45,5596,0,45
2024-07-05 00:50:00,2024,7,5,50,6008,0,50
2024-07-05 00:55:00,2024,7,5,55,6315,0,55
2024-07-05 01:00:00,2024,7,5,60,6550,1,0
2024-07-05 01:05:00,2024,7,5,65,6726,1,5
2024-07-05 01:10:00,2024,7,5,70,6837,1,10
2024-07-05 01:15:00,2024,7,5,75,6894,1,15
2024-07-05 01:20:00,2024,7,5,80,6834,1,20
2024-07-05 01:25:00,2024,7,5,85,6644,1,25
2024-07-05 01:30:00,2024,7,5,90,6339,1,30
2024-07-05 01:35:00,2024,7,5,95,6146,1,35
2024-07-05 01:40:00,2024,7,5,100,5778,1,40
2024-07-05 01:45:00,2024,7,5,105,5300,1,45
2024-07-05 01:50:00,2024,7,5,110,4870,1,50
2024-07-05 01:55:00,2024,7,5,115,4541,1,55
2024-07-06 00:00:00,2024,7,6,0,4314,0,0
2024-07-06 00:05:00,2024,7,6,5,4110,0,5
2024-07-06 00:10:00,2024,7,6,10,3962,0,10
2024-07-06 00:15:00,2024,7,6,15,3939,0,15
2024-07-06 00:20:00,2024,7,6,20,3986,0,20
2024-07-06 00:25:00,2024,7,6,25,4231,0,25
2024-07-06 00:30:00,2024,7,6,30,4590,0,30
2024-07-06 00:35:00,2024,7,6,35,4997,0,35
2024-07-06 00:40:00,2024,7,6,40,5353,0,40
2024-07-06 00:45:00,2024,7,6,45,5714,0,45
2024-07-06 00:50:00,2024,7,6,50,6056,0,50
2024-07-06 00:55:00,2024,7,6,55,6362,0,55
2024-07-06 01:00:00,2024,7,6,60,6657,1,0
2024-07-06 01:05:00,2024,7,6,65,6900,1,5
2024-07-06 01:10:00,2024,7,6,70,7098,1,10
2024-07-06 01:15:00,2024,7,6,75,7144,1,15
2024-07-06 01:20:00,2024,7,6,80,7077,1,20
2024-07-06 01:25:00,2024,7,6,85,6852,1,25
2024-07-06 01:30:00,2024,7,6,90,6506,1,30
2024-07-06 01:35:00,2024,7,6,95,6303,1,35
2024-07-06 01:40:00,2024,7,6,100,5941,1,40
2024-07-06 01:45:00,2024,7,6,105,5383,1,45
2024-07-06 01:50:00,2024,7,6,110,4876,1,50
2024-07-06 01:55:00,2024,7,6,115,4520,1,55
2024-07-07 00:00:00,2024,7,7,0,4276,0,0
2024-07-07 00:05:00,2024,7,7,5,4053,0,5
2024-07-07 00:10:00,2024,7,7,10,3921,0,10
2024-07-07 00:15:00,2024,7,7,15,3876,0,15
2024-07-07 00:20:00,2024,7,7,20,3908,0,20
2024-07-07 00:25:00,2024,7,7,25,4178,0,25
2024-07-07 00:30:00,2024,7,7,30,4590,0,30
2024-07-07 00:35:00,2024,7,7,35,5006,0,35
