,Year,Month,Day,Period,Load,Hour,Minutes
2024-07-08 01:35:00,2024,7,8,95,4961,1,35
2024-07-08 01:40:00,2024,7,8,100,4702,1,40
2024-07-08 01:45:00,2024,7,8,105,4358,1,45
2024-07-08 01:50:00,2024,7,8,110,3972,1,50
2024-07-08 01:55:00,2024,7,8,115,3646,1,55
2024-07-09 00:00:00,2024,7,9,0,3404,0,0
2024-07-09 00:05:00,2024,7,9,5,3234,0,5
2024-07-09 00:10:00,2024,7,9,10,3103,0,10
2024-07-09 00:15:00,2024,7,9,15,3076,0,15
2024-07-09 00:20:00,2024,7,9,20,3039,0,20
2024-07-09 00:25:00,2024,7,9,25,3074,0,25
2024-07-09 00:30:00,2024,7,9,30,3367,0,30
2024-07-09 00:35:00,2024,7,9,35,3722,0,35
2024-07-09 00:40:00,2024,7,9,40,4099,0,40
2024-07-09 00:45:00,2024,7,9,45,4384,0,45
2024-07-09 00:50:00,2024,7,9,50,4737,0,50
2024-07-09 00:55:00,2024,7,9,55,5043,0,55
2024-07-09 01:00:00,2024,7,9,60,5275,1,0
2024-07-09 01:05:00,2024,7,9,65,5507,1,5
2024-07-09 01:10:00,2024,7,9,70,5690,1,10
2024-07-09 01:15:00,2024,7,9,75,5783,1,15
2024-07-09 01:20:00,2024,7,9,80,5767,1,20
2024-07-09 01:25:00,2024,7,9,85,5633,1,25
2024-07-09 01:30:00,2024,7,9,90,5420,1,30
2024-07-09 01:35:00,2024,7,9,95,5252,1,35
2024-07-09 01:40:00,2024,7,9,100,4944,1,40
2024-07-09 01:45:00,2024,7,9,105,4572,1,45
2024-07-09 01:50:00,2024,7,9,110,4167,1,50
2024-07-09 01:55:00,2024,7,9,115,3818,1,55
2024-07-10 00:00:00,2024,7,10,0,3590,0,0
2024-07-10 00:05:00,2024,7,10,5,3386,0,5
2024-07-10 00:10:00,2024,7,10,10,3287,0,10
2024-07-10 00:15:00,2024,7,10,15,3238,0,15
2024-07-10 00:20:00,2024,7,10,20,3202,0,20
2024-07-10 00:25:00,2024,7,10,25,3187,0,25
2024-07-10 00:30:00,2024,7,10,30,3402,0,30
2024-07-10 00:35:00,2024,7,10,35,3783,0,35
2024-07-10 00:40:00,2024,7,10,40,4180,0,40
2024-07-10 00:45:00,2024,7,10,45,4582,0,45
2024-07-10 00:50:00,2024,7,10,50,4956,0,50
2024-07-10 00:55:00,2024,7,10,55,5252,0,55
2024-07-10 01:00:00,2024,7,10,60,5521,1,0
2024-07-10 01:05:00,2024,7,10,65,5793,1,5
2024-07-10 01:10:00,2024,7,10,70,5979,1,10
2024-07-10 01:15:00,2024,7,10,75,6069,1,15
2024-07-10 01:20:00,2024,7,10,80,6055,1,20
2024-07-10 01:25:00,2024,7,10,85,5902,1,25
2024-07-10 01:30:00,2024,7,10,90,5661,1,30
2024-07-10 01:35:00,2024,7,10,95,5518,1,35
2024-07-10 01:40:00,2024,7,10,100,5227,1,40
2024-07-10 01:45:00,2024,7,10,105,4853,1,45
2024-07-10 01:50:00,2024,7,10,110,4457,1,50
2024-07-10 01:55:00,2024,7,10,115,4105,1,55
2024-07-11 00:00:00,2024,7,11,0,3821,0,0
2024-07-11 00:05:00,2024,7,11,5,3611,0,5
2024-07-11 00:10:00,2024,7,11,10,3430,0,10
2024-07-11 00:15:00,2024,7,11,15,3329,0,15
2024-07-11 00:20:00,2024,7,11,20,3235,0,20
2024-07-11 00:25:00,2024,7,11,25,3164,0,25
2024-07-11 00:30:00,2024,7,11,30,3391,0,30
2024-07-11 00:35:00,2024,7,11,35,3817,0,35
2024-07-11 00:40:00,2024,7,11,40,4302,0,40
2024-07-11 00:45:00,2024,7,11,45,4714,0,45
2024-07-11 00:50:00,2024,7,11,50,5143,0,50
2024-07-11 00:55:00,2024,7,11,55,5544,0,55
2024-07-11 01:00:00,2024,7,11,60,5785,1,0
2024-07-11 01:05:00,2024,7,11,65,6005,1,5
2024-07-11 01:10:00,2024,7,11,70,6144,1,10
2024-07-11 01:15:00,2024,7,11,75,6221,1,15
2024-07-11 01:20:00,2024,7,11,80,6195,1,20
2024-07-11 01:25:00,2024,7,11,85,6023,1,25
2024-07-11 01:30:00,2024,7,11,90,5789,1,30
2024-07-11 01:35:00,2024,7,11,95,5646,1,35
2024-07-11 01:40:00,2024,7,11,100,5371,1,40
2024-07-11 01:45:00,2024,7,11,105,5006,1,45
2024-07-11 01:50:00,2024,7,11,110,4618,1,50
2024-07-11 01:55:00,2024,7,11,115,4262,1,55
2024-07-12 00:00:00,2024,7,12,0,3978,0,0
2024-07-12 00:05:00,2024,7,12,5,3744,0,5
2024-07-12 00:10:00,2024,7,12,10,3571,0,10
2024-07-12 00:15:00,2024,7,12,15,3449,0,15
2024-07-12 00:20:00,2024,7,12,20,3325,0,20
2024-07-12 00:25:00,2024,7,12,25,3253,0,25
2024-07-12 00:30:00,2024,7,12,30,3482,0,30
2024-07-12 00:35:00,2024,7,12,35,3887,0,35
2024-07-12 00:40:00,2024,7,12,40,4342,0,40
2024-07-12 00:45:00,2024,7,12,45,4726,0,45
2024-07-12 00:50:00,2024,7,12,50,5118,0,50
2024-07-12 00:55:00,2024,7,12,55,5485,0,55
2024-07-12 01:00:00,2024,7,12,60,5725,1,0
2024-07-12 01:05:00,2024,7,12,65,5977,1,5
2024-07-12 01:10:00,2024,7,12,70,6148,1,10
2024-07-12 01:15:00,2024,7,12,75,6230,1,15
2024-07-12 01:20:00,2024,7,12,80,6204,1,20
2024-07-12 01:25:00,2024,7,12,85,6069,1,25
2024-07-12 01:30:00,2024,7,12,90,5817,1,30
2024-07-12 01:35:00,2024,7,12,95,5746,1,35
2024-07-12 01:40:00,2024,7,12,100,5495,1,40
2024-07-12 01:45:00,2024,7,12,105,5156,1,45
2024-07-12 01:50:00,2024,7,12,110,4793,1,50
2024-07-12 01:55:00,2024,7,12,115,4501,1,55
2024-07-13 00:00:00,2024,7,13,0,4268,0,0
2024-07-13 00:05:00,2024,7,13,5,4022,0,5
2024-07-13 00:10:00,2024,7,13,10,3853,0,10
2024-07-13 00:15:00,2024,7,13,15,3805,0,15
2024-07-13 00:20:00,2024,7,13,20,3794,0,20
2024-07-13 00:25:00,2024,7,13,25,3804,0,25
2024-07-13 00:30:00,2024,7,13,30,4109,0,30
2024-07-13 00:35:00,2024,7,13,35,4500,0,35
2024-07-13 00:40:00,2024,7,13,40,4888,0,40
2024-07-13 00:45:00,2024,7,13,45,5166,0,45
2024-07-13 00:50:00,2024,7,13,50,5470,0,50
2024-07-13 00:55:00,2024,7,13,55,5731,0,55
2024-07-13 01:00:00,2024,7,13,60,5909,1,0
2024-07-13 01:05:00,2024,7,13,65,6122,1,5
2024-07-13 01:10:00,2024,7,13,70,6279,1,10
2024-07-13 01:15:00,2024,7,13,75,6353,1,15
2024-07-13 01:20:00,2024,7,13,80,6266,1,20
2024-07-13 01:25:00,2024,7,13,85,6120,1,25
2024-07-13 01:30:00,2024,7,13,90,5976,1,30
2024-07-13 01:35:00,2024,7,13,95,5885,1,35
2024-07-13 01:40:00,2024,7,13,100,5262,1,40
2024-07-13 01:45:00,2024,7,13,105,4662,1,45
2024-07-13 01:50:00,2024,7,13,110,4194,1,50
2024-07-13 01:55:00,2024,7,13,115,3968,1,55
2024-07-14 00:00:00,2024,7,14,0,3756,0,0
2024-07-14 00:05:00,2024,7,14,5,3563,0,5
2024-07-14 00:10:00,2024,7,14,10,3433,0,10
2024-07-14 00:15:00,2024,7,14,15,3403,0,15
2024-07-14 00:20:00,2024,7,14,20,3421,0,20
2024-07-14 00:25:00,2024,7,14,25,3435,0,25
2024-07-14 00:30:00,2024,7,14,30,3524,0,30
2024-07-14 00:35:00,2024,7,14,35,3571,0,35
2024-07-14 00:40:00,2024,7,14,40,4129,0,40
2024-07-14 00:45:00,2024,7,14,45,4402,0,45
2024-07-14 00:50:00,2024,7,14,50,4720,0,50
2024-07-14 00:55:00,2024,7,14,55,5045,0,55
2024-07-14 01:00:00,2024,7,14,60,5280,1,0
2024-07-14 01:05:00,2024,7,14,65,5505,1,5
2024-07-14 01:10:00,2024,7,14,70,5709,1,10
2024-07-14 01:15:00,2024,7,14,75,5850,1,15
2024-07-14 01:20:00,2024,7,14,80,5865,1,20
2024-07-14 01:25:00,2024,7,14,85,5771,1,25
2024-07-14 01:30:00,2024,7,14,90,5599,1,30
2024-07-14 01:35:00,2024,7,14,95,5576,1,35
2024-07-14 01:40:00,2024,7,14,100,5307,1,40
2024-07-14 01:45:00,2024,7,14,105,4978,1,45
2024-07-14 01:50:00,2024,7,14,110,4606,1,50
2024-07-14 01:55:00,2024,7,14,115,4298,1,55
2024-07-15 00:00:00,2024,7,15,0,4057,0,0
2024-07-15 00:05:00,2024,7,15,5,3875,0,5
2024-07-15 00:10:00,2024,7,15,10,3751,0,10
2024-07-15 00:15:00,2024,7,15,15,3710,0,15
2024-07-15 00:20:00,2024,7,15,20,3687,0,20
2024-07-15 00:25:00,2024,7,15,25,3660,0,25
2024-07-15 00:30:00,2024,7,15,30,3815,0,30
2024-07-15 00:35:00,2024,7,15,35,4056,0,35
2024-07-15 00:40:00,2024,7,15,40,4372,0,40
2024-07-15 00:45:00,2024,7,15,45,4687,0,45
2024-07-15 00:50:00,2024,7,15,50,5048,0,50
2024-07-15 00:55:00,2024,7,15,55,5260,0,55
2024-07-15 01:00:00,2024,7,15,60,5228,1,0
2024-07-15 01:05:00,2024,7,15,65,5122,1,5
2024-07-15 01:10:00,2024,7,15,70,5136,1,10
2024-07-15 01:15:00,2024,7,15,75,5039,1,15
2024-07-15 01:20:00,2024,7,15,80,4920,1,20
2024-07-15 01:25:00,2024,7,15,85,4763,1,25
2024-07-15 01:30:00,2024,7,15,90,4749,1,30
2024-07-15 01:35:00,2024,7,15,95,4778,1,35
2024-07-15 01:40:00,2024,7,15,100,4602,1,40
2024-07-15 01:45:00,2024,7,15,105,4340,1,45
2024-07-15 01:50:00,2024,7,15,110,4021,1,50
2024-07-15 01:55:00,2024,7,15,115,3741,1,55
2024-07-16 00:00:00,2024,7,16,0,3529,0,0
2024-07-16 00:05:00,2024,7,16,5,3349,0,5
2024-07-16 00:10:00,2024,7,16,10,3263,0,10
2024-07-16 00:15:00,2024,7,16,15,3235,0,15
2024-07-16 00:20:00,2024,7,16,20,3254,0,20
2024-07-16 00:25:00,2024,7,16,25,3258,0,25
2024-07-16 00:30:00,2024,7,16,30,3430,0,30
2024-07-16 00:35:00,2024,7,16,35,3782,0,35
2024-07-16 00:40:00,2024,7,16,40,4210,0,40
2024-07-16 00:45:00,2024,7,16,45,4561,0,45
2024-07-16 00:50:00,2024,7,16,50,4926,0,50
2024-07-16 00:55:00,2024,7,16,55,5265,0,55
2024-07-16 01:00:00,2024,7,16,60,5542,1,0
2024-07-16 01:05:00,2024,7,16,65,5789,1,5
2024-07-16 01:10:00,2024,7,16,70,5954,1,10
2024-07-16 01:15:00,2024,7,16,75,5803,1,15
2024-07-16 01:20:00,2024,7,16,80,5380,1,20
2024-07-16 01:25:00,2024,7,16,85,5146,1,25
2024-07-16 01:30:00,2024,7,16,90,4968,1,30
2024-07-16 01:35:00,2024,7,16,95,4974,1,35
2024-07-16 01:40:00,2024,7,16,100,4796,1,40
2024-07-16 01:45:00,2024,7,16,105,4517,1,45
2024-07-16 01:50:00,2024,7,16,110,4215,1,50
2024-07-16 01:55:00,2024,7,16,115,3919,1,55
2024-07-17 00:00:00,2024,7,17,0,3708,0,0
2024-07-17 00:05:00,2024,7,17,5,3563,0,5
2024-07-17 00:10:00,2024,7,17,10,3467,0,10
2024-07-17 00:15:00,2024,7,17,15,3427,0,15
2024-07-17 00:20:00,2024,7,17,20,3409,0,20
2024-07-17 00:25:00,2024,7,17,25,3431,0,25
2024-07-17 00:30:00,2024,7,17,30,3746,0,30
2024-07-17 00:35:00,2024,7,17,35,4145,0,35
2024-07-17 00:40:00,2024,7,17,40,4539,0,40
2024-07-17 00:45:00,2024,7,17,45,4853,0,45
2024-07-17 00:50:00,2024,7,17,50,5176,0,50
2024-07-17 00:55:00,2024,7,17,55,5454,0,55
2024-07-17 01:00:00,2024,7,17,60,5706,1,0
2024-07-17 01:05:00,2024,7,17,65,5921,1,5
2024-07-17 01:10:00,2024,7,17,70,6081,1,10
2024-07-17 01:15:00,2024,7,17,75,6163,1,15
2024-07-17 01:20:00,2024,7,17,80,6132,1,20
2024-07-17 01:25:00,2024,7,17,85,6000,1,25
2024-07-17 01:30:00,2024,7,17,90,5777,1,30
2024-07-17 01:35:00,2024,7,17,95,5650,1,35
2024-07-17 01:40:00,2024,7,17,100,5370,1,40
2024-07-17 01:45:00,2024,7,17,105,5043,1,45
2024-07-17 01:50:00,2024,7,17,110,4661,1,50
2024-07-17 01:55:00,2024,7,17,115,4347,1,55
2024-07-18 00:00:00,2024,7,18,0,4152,0,0
2024-07-18 00:05:00,2024,7,18,5,3963,0,5
2024-07-18 00:10:00,2024,7,18,10,3803,0,10
2024-07-18 00:15:00,2024,7,18,15,3723,0,15
2024-07-18 00:20:00,2024,7,18,20,3669,0,20
2024-07-18 00:25:00,2024,7,18,25,3630,0,25
2024-07-18 00:30:00,2024,7,18,30,3849,0,30
2024-07-18 00:35:00,2024,7,18,35,4196,0,35
2024-07-18 00:40:00,2024,7,18,40,4503,0,40
2024-07-18 00:45:00,2024,7,18,45,4541,0,45
2024-07-18 00:50:00,2024,7,18,50,4584,0,50
2024-07-18 00:55:00,2024,7,18,55,4659,0,55
2024-07-18 01:00:00,2024,7,18,60,4809,1,0
2024-07-18 01:05:00,2024,7,18,65,4939,1,5
2024-07-18 01:10:00,2024,7,18,70,5051,1,10
2024-07-18 01:15:00,2024,7,18,75,5247,1,15
2024-07-18 01:20:00,2024,7,18,80,5342,1,20
2024-07-18 01:25:00,2024,7,18,85,5246,1,25
2024-07-18 01:30:00,2024,7,18,90,5119,1,30
2024-07-18 01:35:00,2024,7,18,95,5151,1,35
2024-07-18 01:40:00,2024,7,18,100,4981,1,40
2024-07-18 01:45:00,2024,7,18,105,4721,1,45
2024-07-18 01:50:00,2024,7,18,110,4444,1,50
2024-07-18 01:55:00,2024,7,18,115,4178,1,55
2024-07-19 00:00:00,2024,7,19,0,3945,0,0
2024-07-19 00:05:00,2024,7,19,5,3757,0,5
2024-07-19 00:10:00,2024,7,19,10,3612,0,10
2024-07-19 00:15:00,2024,7,19,15,3526,0,15
2024-07-19 00:20:00,2024,7,19,20,3453,0,20
2024-07-19 00:25:00,2024,7,19,25,3357,0,25
2024-07-19 00:30:00,2024,7,19,30,3478,0,30
2024-07-19 00:35:00,2024,7,19,35,3880,0,35
2024-07-19 00:40:00,2024,7,19,40,4350,0,40
2024-07-19 00:45:00,2024,7,19,45,4717,0,45
2024-07-19 00:50:00,2024,7,19,50,5078,0,50
2024-07-19 00:55:00,2024,7,19,55,5378,0,55
2024-07-19 01:00:00,2024,7,19,60,5644,1,0
2024-07-19 01:05:00,2024,7,19,65,5887,1,5
2024-07-19 01:10:00,2024,7,19,70,6062,1,10
2024-07-19 01:15:00,2024,7,19,75,6124,1,15
2024-07-19 01:20:00,2024,7,19,80,6101,1,20
2024-07-19 01:25:00,2024,7,19,85,5954,1,25
2024-07-19 01:30:00,2024,7,19,90,5740,1,30
2024-07-19 01:35:00,2024,7,19,95,5651,1,35
2024-07-19 01:40:00,2024,7,19,100,5380,1,40
2024-07-19 01:45:00,2024,7,19,105,5032,1,45
2024-07-19 01:50:00,2024,7,19,110,4669,1,50
2024-07-19 01:55:00,2024,7,19,115,4402,1,55
2024-07-20 00:00:00,2024,7,20,0,4176,0,0
2024-07-20 00:05:00,2024,7,20,5,4031,0,5
2024-07-20 00:10:00,2024,7,20,10,3930,0,10
2024-07-20 00:15:00,2024,7,20,15,3905,0,15
2024-07-20 00:20:00,2024,7,20,20,3842,0,20
2024-07-20 00:25:00,2024,7,20,25,3708,0,25
2024-07-20 00:30:00,2024,7,20,30,3990,0,30
2024-07-20 00:35:00,2024,7,20,35,4387,0,35
2024-07-20 00:40:00,2024,7,20,40,4789,0,40
2024-07-20 00:45:00,2024,7,20,45,5131,0,45
2024-07-20 00:50:00,2024,7,20,50,5459,0,50
2024-07-20 00:55:00,2024,7,20,55,5778,0,55
2024-07-20 01:00:00,2024,7,20,60,6036,1,0
2024-07-20 01:05:00,2024,7,20,65,6230,1,5
2024-07-20 01:10:00,2024,7,20,70,6144,1,10
2024-07-20 01:15:00,2024,7,20,75,5963,1,15
2024-07-20 01:20:00,2024,7,20,80,5786,1,20
2024-07-20 01:25:00,2024,7,20,85,5598,1,25
2024-07-20 01:30:00,2024,7,20,90,5434,1,30
2024-07-20 01:35:00,2024,7,20,95,5440,1,35
2024-07-20 01:40:00,2024,7,20,100,5304,1,40
2024-07-20 01:45:00,2024,7,20,105,4975,1,45
2024-07-20 01:50:00,2024,7,20,110,4607,1,50
2024-07-20 01:55:00,2024,7,20,115,4289,1,55
2024-07-21 00:00:00,2024,7,21,0,4056,0,0
2024-07-21 00:05:00,2024,7,21,5,3913,0,5
2024-07-21 00:10:00,2024,7,21,10,3802,0,10
2024-07-21 00:15:00,2024,7,21,15,3742,0,15
2024-07-21 00:20:00,2024,7,21,20,3720,0,20
2024-07-21 00:25:00,2024,7,21,25,3649,0,25
2024-07-21 00:30:00,2024,7,21,30,3914,0,30
2024-07-21 00:35:00,2024,7,21,35,4306,0,35
2024-07-21 00:40:00,2024,7,21,40,4691,0,40
2024-07-21 00:45:00,2024,7,21,45,5031,0,45
2024-07-21 00:50:00,2024,7,21,50,5373,0,50
2024-07-21 00:55:00,2024,7,21,55,5692,0,55
2024-07-21 01:00:00,2024,7,21,60,5935,1,0
2024-07-21 01:05:00,2024,7,21,65,6074,1,5
2024-07-21 01:10:00,2024,7,21,70,5937,1,10
2024-07-21 01:15:00,2024,7,21,75,5658,1,15
2024-07-21 01:20:00,2024,7,21,80,5469,1,20
2024-07-21 01:25:00,2024,7,21,85,5349,1,25
2024-07-21 01:30:00,2024,7,21,90,5256,1,30
2024-07-21 01:35:00,2024,7,21,95,5252,1,35
2024-07-21 01:40:00,2024,7,21,100,5059,1,40
2024-07-21 01:45:00,2024,7,21,105,4798,1,45
2024-07-21 01:50:00,2024,7,21,110,4498,1,50
2024-07-21 01:55:00,2024,7,21,115,4234,1,55
2024-07-22 00:00:00,2024,7,22,0,4059,0,0
2024-07-22 00:05:00,2024,7,22,5,3899,0,5
2024-07-22 00:10:00,2024,7,22,10,3822,0,10
2024-07-22 00:15:00,2024,7,22,15,3834,0,15
2024-07-22 00:20:00,2024,7,22,20,3833,0,20
2024-07-22 00:25:00,2024,7,22,25,3804,0,25
2024-07-22 00:30:00,2024,7,22,30,4004,0,30
2024-07-22 00:35:00,2024,7,22,35,4291,0,35
2024-07-22 00:40:00,2024,7,22,40,4619,0,40
2024-07-22 00:45:00,2024,7,22,45,4905,0,45
2024-07-22 00:50:00,2024,7,22,50,5227,0,50
2024-07-22 00:55:00,2024,7,22,55,5526,0,55
2024-07-22 01:00:00,2024,7,22,60,5768,1,0
2024-07-22 01:05:00,2024,7,22,65,5948,1,5
2024-07-22 01:10:00,2024,7,22,70,6064,1,10
2024-07-22 01:15:00,2024,7,22,75,5961,1,15
2024-07-22 01:20:00,2024,7,22,80,5759,1,20
2024-07-22 01:25:00,2024,7,22,85,5535,1,25
2024-07-22 01:30:00,2024,7,22,90,5382,1,30
2024-07-22 01:35:00,2024,7,22,95,5393,1,35
2024-07-22 01:40:00,2024,7,22,100,5213,1,40
2024-07-22 01:45:00,2024,7,22,105,4947,1,45
2024-07-22 01:50:00,2024,7,22,110,4630,1,50
2024-07-22 01:55:00,2024,7,22,115,4340,1,55
2024-07-23 00:00:00,2024,7,23,0,4108,0,0
2024-07-23 00:05:00,2024,7,23,5,3944,0,5
2024-07-23 00:10:00,2024,7,23,10,3825,0,10
2024-07-23 00:15:00,2024,7,23,15,3781,0,15
2024-07-23 00:20:00,2024,7,23,20,3760,0,20
2024-07-23 00:25:00,2024,7,23,25,3755,0,25
2024-07-23 00:30:00,2024,7,23,30,3959,0,30
2024-07-23 00:35:00,2024,7,23,35,4295,0,35
2024-07-23 00:40:00,2024,7,23,40,4640,0,40
2024-07-23 00:45:00,2024,7,23,45,4883,0,45
2024-07-23 00:50:00,2024,7,23,50,5149,0,50
2024-07-23 00:55:00,2024,7,23,55,5396,0,55
2024-07-23 01:00:00,2024,7,23,60,5586,1,0
2024-07-23 01:05:00,2024,7,23,65,5797,1,5
2024-07-23 01:10:00,2024,7,23,70,5905,1,10
2024-07-23 01:15:00,2024,7,23,75,5933,1,15
2024-07-23 01:20:00,2024,7,23,80,5948,1,20
2024-07-23 01:25:00,2024,7,23,85,5782,1,25
2024-07-23 01:30:00,2024,7,23,90,5591,1,30
2024-07-23 01:35:00,2024,7,23,95,5584,1,35
2024-07-23 01:40:00,2024,7,23,100,5348,1,40
2024-07-23 01:45:00,2024,7,23,105,5024,1,45
2024-07-23 01:50:00,2024,7,23,110,4660,1,50
2024-07-23 01:55:00,2024,7,23,115,4343,1,55
2024-07-24 00:00:00,2024,7,24,0,4126,0,0
2024-07-24 00:05:00,2024,7,24,5,3937,0,5
2024-07-24 00:10:00,2024,7,24,10,3824,0,10
2024-07-24 00:15:00,2024,7,24,15,3768,0,15
2024-07-24 00:20:00,2024,7,24,20,3737,0,20
2024-07-24 00:25:00,2024,7,24,25,3711,0,25
2024-07-24 00:30:00,2024,7,24,30,3945,0,30
2024-07-24 00:35:00,2024,7,24,35,4325,0,35
2024-07-24 00:40:00,2024,7,24,40,4685,0,40
2024-07-24 00:45:00,2024,7,24,45,4963,0,45
2024-07-24 00:50:00,2024,7,24,50,5222,0,50
2024-07-24 00:55:00,2024,7,24,55,5493,0,55
2024-07-24 01:00:00,2024,7,24,60,5717,1,0
2024-07-24 01:05:00,2024,7,24,65,5942,1,5
2024-07-24 01:10:00,2024,7,24,70,6108,1,10
2024-07-24 01:15:00,2024,7,24,75,6154,1,15
2024-07-24 01:20:00,2024,7,24,80,6076,1,20
2024-07-24 01:25:00,2024,7,24,85,5907,1,25
2024-07-24 01:30:00,2024,7,24,90,5748,1,30
2024-07-24 01:35:00,2024,7,24,95,5681,1,35
2024-07-24 01:40:00,2024,7,24,100,5345,1,40
2024-07-24 01:45:00,2024,7,24,105,4952,1,45
2024-07-24 01:50:00,2024,7,24,110,4552,1,50
2024-07-24 01:55:00,2024,7,24,115,4200,1,55
2024-07-25 00:00:00,2024,7,25,0,3901,0,0
2024-07-25 00:05:00,2024,7,25,5,3682,0,5
2024-07-25 00:10:00,2024,7,25,10,3517,0,10
2024-07-25 00:15:00,2024,7,25,15,3407,0,15
2024-07-25 00:20:00,2024,7,25,20,3346,0,20
2024-07-25 00:25:00,2024,7,25,25,3254,0,25
2024-07-25 00:30:00,2024,7,25,30,3389,0,30
2024-07-25 00:35:00,2024,7,25,35,3696,0,35
2024-07-25 00:40:00,2024,7,25,40,4043,0,40
2024-07-25 00:45:00,2024,7,25,45,4275,0,45
2024-07-25 00:50:00,2024,7,25,50,4581,0,50
2024-07-25 00:55:00,2024,7,25,55,4868,0,55
2024-07-25 01:00:00,2024,7,25,60,5105,1,0
2024-07-25 01:05:00,2024,7,25,65,5361,1,5
2024-07-25 01:10:00,2024,7,25,70,5541,1,10
2024-07-25 01:15:00,2024,7,25,75,5619,1,15
2024-07-25 01:20:00,2024,7,25,80,5614,1,20
2024-07-25 01:25:00,2024,7,25,85,5482,1,25
2024-07-25 01:30:00,2024,7,25,90,5325,1,30
2024-07-25 01:35:00,2024,7,25,95,5301,1,35
2024-07-25 01:40:00,2024,7,25,100,5095,1,40
2024-07-25 01:45:00,2024,7,25,105,4852,1,45
2024-07-25 01:50:00,2024,7,25,110,4548,1,50
2024-07-25 01:55:00,2024,7,25,115,4216,1,55
2024-07-26 00:00:00,2024,7,26,0,3966,0,0
2024-07-26 00:05:00,2024,7,26,5,3782,0,5
2024-07-26 00:10:00,2024,7,26,10,3639,0,10
2024-07-26 00:15:00,2024,7,26,15,3519,0,15
2024-07-26 00:20:00,2024,7,26,20,3444,0,20
2024-07-26 00:25:00,2024,7,26,25,3339,0,25
2024-07-26 00:30:00,2024,7,26,30,3539,0,30
2024-07-26 00:35:00,2024,7,26,35,3886,0,35
2024-07-26 00:40:00,2024,7,26,40,4254,0,40
2024-07-26 00:45:00,2024,7,26,45,4546,0,45
2024-07-26 00:50:00,2024,7,26,50,4824,0,50
2024-07-26 00:55:00,2024,7,26,55,5067,0,55
2024-07-26 01:00:00,2024,7,26,60,5236,1,0
2024-07-26 01:05:00,2024,7,26,65,5409,1,5
2024-07-26 01:10:00,2024,7,26,70,5543,1,10
2024-07-26 01:15:00,2024,7,26,75,5584,1,15
2024-07-26 01:20:00,2024,7,26,80,5523,1,20
2024-07-26 01:25:00,2024,7,26,85,5359,1,25
2024-07-26 01:30:00,2024,7,26,90,5135,1,30
2024-07-26 01:35:00,2024,7,26,95,5072,1,35
2024-07-26 01:40:00,2024,7,26,100,4856,1,40
2024-07-26 01:45:00,2024,7,26,105,4586,1,45
2024-07-26 01:50:00,2024,7,26,110,4244,1,50
2024-07-26 01:55:00,2024,7,26,115,3943,1,55
2024-07-27 00:00:00,2024,7,27,0,3726,0,0
2024-07-27 00:05:00,2024,7,27,5,3569,0,5
2024-07-27 00:10:00,2024,7,27,10,3451,0,10
2024-07-27 00:15:00,2024,7,27,15,3403,0,15
2024-07-27 00:20:00,2024,7,27,20,3386,0,20
2024-07-27 00:25:00,2024,7,27,25,3376,0,25
2024-07-27 00:30:00,2024,7,27,30,3604,0,30
2024-07-27 00:35:00,2024,7,27,35,3919,0,35
2024-07-27 00:40:00,2024,7,27,40,4215,0,40
2024-07-27 00:45:00,2024,7,27,45,4453,0,45
2024-07-27 00:50:00,2024,7,27,50,4691,0,50
2024-07-27 00:55:00,2024,7,27,55,4942,0,55
2024-07-27 01:00:00,2024,7,27,60,5119,1,0
2024-07-27 01:05:00,2024,7,27,65,5281,1,5
2024-07-27 01:10:00,2024,7,27,70,5425,1,10
2024-07-27 01:15:00,2024,7,27,75,5454,1,15
2024-07-27 01:20:00,2024,7,27,80,5364,1,20
2024-07-27 01:25:00,2024,7,27,85,5200,1,25
2024-07-27 01:30:00,2024,7,27,90,5020,1,30
2024-07-27 01:35:00,2024,7,27,95,4971,1,35
2024-07-27 01:40:00,2024,7,27,100,4705,1,40
2024-07-27 01:45:00,2024,7,27,105,4386,1,45
2024-07-27 01:50:00,2024,7,27,110,4042,1,50
2024-07-27 01:55:00,2024,7,27,115,3736,1,55
2024-07-28 00:00:00,2024,7,28,0,3517,0,0
2024-07-28 00:05:00,2024,7,28,5,3338,0,5
2024-07-28 00:10:00,2024,7,28,10,3229,0,10
2024-07-28 00:15:00,2024,7,28,15,3196,0,15
2024-07-28 00:20:00,2024,7,28,20,3179,0,20
2024-07-28 00:25:00,2024,7,28,25,3166,0,25
2024-07-28 00:30:00,2024,7,28,30,3377,0,30
2024-07-28 00:35:00,2024,7,28,35,3664,0,35
2024-07-28 00:40:00,2024,7,28,40,3928,0,40
2024-07-28 00:45:00,2024,7,28,45,4112,0,45
2024-07-28 00:50:00,2024,7,28,50,4306,0,50
2024-07-28 00:55:00,2024,7,28,55,4528,0,55
2024-07-28 01:00:00,2024,7,28,60,4673,1,0
2024-07-28 01:05:00,2024,7,28,65,4854,1,5
2024-07-28 01:10:00,2024,7,28,70,4996,1,10
2024-07-28 01:15:00,2024,7,28,75,5057,1,15
2024-07-28 01:20:00,2024,7,28,80,5011,1,20
2024-07-28 01:25:00,2024,7,28,85,4852,1,25
2024-07-28 01:30:00,2024,7,28,90,4665,1,30
2024-07-28 01:35:00,2024,7,28,95,4602,1,35
