Year,Month,Day,Period,122_HYDRO_1,122_HYDRO_2,122_HYDRO_3,122_HYDRO_4,122_HYDRO_5,122_HYDRO_6,201_HYDRO_4,215_HYDRO_1,215_HYDRO_2,215_HYDRO_3,222_HYDRO_1,222_HYDRO_2,222_HYDRO_3,222_HYDRO_4,222_HYDRO_5,222_HYDRO_6,322_HYDRO_1,322_HYDRO_2,322_HYDRO_3,322_HYDRO_4,    SUM,PER UNIT
2020,6,12,3,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,16.7,16.7,16.7,16.7,236,0.236
2020,6,12,4,13.2,13.2,13.2,13.2,13.2,13.2,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,19.3,19.3,19.3,19.3,251.4,0.2514
2020,6,12,5,12.7,12.7,12.7,12.7,12.7,12.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,15.1,15.1,15.1,15.1,323.6,0.3236
2020,6,12,6,21.2,21.2,21.2,21.2,21.2,21.2,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,20.3,20.3,20.3,20.3,482.4,0.4824
2020,6,12,7,25.9,25.9,25.9,25.9,25.9,25.9,35,35,35,35,35,35,35,35,35,35,34.7,34.7,34.7,34.7,644.2,0.6442
2020,6,12,8,35.4,35.4,35.4,35.4,35.4,35.4,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.5,42.5,42.5,42.5,804.4,0.8044
2020,6,12,9,38.7,38.7,38.7,38.7,38.7,38.7,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,38.8,38.8,38.8,38.8,852.4,0.8524
2020,6,12,10,38.7,38.7,38.7,38.7,38.7,38.7,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,37.5,37.5,37.5,37.5,847.2,0.8472
2020,6,12,11,39.2,39.2,39.2,39.2,39.2,39.2,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,30.8,30.8,30.8,30.8,825.4,0.8254
2020,6,12,12,38.7,38.7,38.7,38.7,38.7,38.7,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,26.6,26.6,26.6,26.6,807.6,0.8076
2020,6,12,13,39.2,39.2,39.2,39.2,39.2,39.2,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,27.2,27.2,27.2,27.2,815,0.815
2020,6,12,14,38.7,38.7,38.7,38.7,38.7,38.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,27.1,27.1,27.1,27.1,807.6,0.8076
2020,6,12,15,39.2,39.2,39.2,39.2,39.2,39.2,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,22.6,22.6,22.6,22.6,794.6,0.7946
2020,6,12,16,38.7,38.7,38.7,38.7,38.7,38.7,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,35.8,35.8,35.8,35.8,858.4,0.8584
2020,6,12,17,39.2,39.2,39.2,39.2,39.2,39.2,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,35.8,35.8,35.8,35.8,862.4,0.8624
2020,6,12,18,38.7,38.7,38.7,38.7,38.7,38.7,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,38.8,38.8,38.8,38.8,870.4,0.8704
2020,6,12,19,39.2,39.2,39.2,39.2,39.2,39.2,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7,29.7,29.7,29.7,29.7,751,0.751
2020,6,12,20,38.7,38.7,38.7,38.7,38.7,38.7,27,27,27,27,27,27,27,27,27,27,36.7,36.7,36.7,36.7,649,0.649
2020,6,12,21,36.3,36.3,36.3,36.3,36.3,36.3,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,35.7,35.7,35.7,35.7,537.6,0.5376
2020,6,12,22,28.3,28.3,28.3,28.3,28.3,28.3,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,36.8,36.8,36.8,36.8,412,0.412
2020,6,12,23,23.6,23.6,23.6,23.6,23.6,23.6,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,22.3,22.3,22.3,22.3,413.8,0.4138
2020,6,12,24,11.8,11.8,11.8,11.8,11.8,11.8,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,33.2,33.2,33.2,33.2,390.6,0.3906
2020,6,13,1,3.8,3.8,3.8,3.8,3.8,3.8,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,33.8,33.8,33.8,33.8,345,0.345
2020,6,13,2,3.8,3.8,3.8,3.8,3.8,3.8,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,31.7,31.7,31.7,31.7,336.6,0.3366
2020,6,13,3,3.8,3.8,3.8,3.8,3.8,3.8,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,38.9,38.9,38.9,38.9,367.4,0.3674
2020,6,13,4,3.8,3.8,3.8,3.8,3.8,3.8,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.7,27.7,27.7,27.7,405.6,0.4056
2020,6,13,5,5.2,5.2,5.2,5.2,5.2,5.2,28,28,28,28,28,28,28,28,28,28,24.6,24.6,24.6,24.6,409.6,0.4096
2020,6,13,6,13.2,13.2,13.2,13.2,13.2,13.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,23.4,23.4,23.4,23.4,474.8,0.4748
2020,6,13,7,12.7,12.7,12.7,12.7,12.7,12.7,37,37,37,37,37,37,37,37,37,37,23.1,23.1,23.1,23.1,538.6,0.5386
2020,6,13,8,14.6,14.6,14.6,14.6,14.6,14.6,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,18.9,18.9,18.9,18.9,535.2,0.5352
2020,6,13,9,25.9,25.9,25.9,25.9,25.9,25.9,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,23.8,23.8,23.8,23.8,622.6,0.6226
2020,6,13,10,25.9,25.9,25.9,25.9,25.9,25.9,37,37,37,37,37,37,37,37,37,37,33.2,33.2,33.2,33.2,658.2,0.6582
2020,6,13,11,28.8,28.8,28.8,28.8,28.8,28.8,37,37,37,37,37,37,37,37,37,37,29.3,29.3,29.3,29.3,660,0.66
2020,6,13,12,27.8,27.8,27.8,27.8,27.8,27.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,26.9,26.9,26.9,26.9,642.4,0.6424
2020,6,13,13,37.7,37.7,37.7,37.7,37.7,37.7,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,26.6,26.6,26.6,26.6,704.6,0.7046
2020,6,13,14,39.2,39.2,39.2,39.2,39.2,39.2,37,37,37,37,37,37,37,37,37,37,27.2,27.2,27.2,27.2,714,0.714
2020,6,13,15,39.2,39.2,39.2,39.2,39.2,39.2,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,30,30,30,30,731.2,0.7312
2020,6,13,16,38.7,38.7,38.7,38.7,38.7,38.7,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,33.4,33.4,33.4,33.4,746.8,0.7468
2020,6,13,17,39.2,39.2,39.2,39.2,39.2,39.2,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,33.8,33.8,33.8,33.8,749.4,0.7494
2020,6,13,18,39.2,39.2,39.2,39.2,39.2,39.2,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,26.7,26.7,26.7,26.7,723,0.723
2020,6,13,19,38.7,38.7,38.7,38.7,38.7,38.7,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,25.9,25.9,25.9,25.9,716.8,0.7168
2020,6,13,20,38.2,38.2,38.2,38.2,38.2,38.2,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,26.9,26.9,26.9,26.9,717.8,0.7178
2020,6,13,21,29.7,29.7,29.7,29.7,29.7,29.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,27.5,27.5,27.5,27.5,665.2,0.6652
2020,6,13,22,20.3,20.3,20.3,20.3,20.3,20.3,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,21.8,21.8,21.8,21.8,435,0.435
2020,6,13,23,13.2,13.2,13.2,13.2,13.2,13.2,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,25.4,25.4,25.4,25.4,277.8,0.2778
2020,6,13,24,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,15.1,15.1,15.1,15.1,229.6,0.2296
2020,6,14,1,12.7,12.7,12.7,12.7,12.7,12.7,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,30.6,30.6,30.6,30.6,293.6,0.2936
2020,6,14,2,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,28.6,28.6,28.6,28.6,286.6,0.2866
2020,6,14,3,26.4,26.4,26.4,26.4,26.4,26.4,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,25.3,25.3,25.3,25.3,354.6,0.3546
2020,6,14,4,25.9,25.9,25.9,25.9,25.9,25.9,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,28.3,28.3,28.3,28.3,371.6,0.3716
2020,6,14,5,38.2,38.2,38.2,38.2,38.2,38.2,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,35.6,35.6,35.6,35.6,558.6,0.5586
2020,6,14,6,39.6,39.6,39.6,39.6,39.6,39.6,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,38.7,38.7,38.7,38.7,581.4,0.5814
2020,6,14,7,38.7,38.7,38.7,38.7,38.7,38.7,27,27,27,27,27,27,27,27,27,27,33,33,33,33,634.2,0.6342
2020,6,14,8,38.2,38.2,38.2,38.2,38.2,38.2,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,34.2,34.2,34.2,34.2,640,0.64
2020,6,14,9,39.2,39.2,39.2,39.2,39.2,39.2,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,21.3,21.3,21.3,21.3,596.4,0.5964
2020,6,14,10,39.2,39.2,39.2,39.2,39.2,39.2,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7,38.7,38.7,38.7,38.7,787,0.787
2020,6,14,11,38.7,38.7,38.7,38.7,38.7,38.7,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,32.4,32.4,32.4,32.4,842.8,0.8428
2020,6,14,12,39.2,39.2,39.2,39.2,39.2,39.2,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,22.2,22.2,22.2,22.2,808,0.808
2020,6,14,13,38.7,38.7,38.7,38.7,38.7,38.7,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,36.7,36.7,36.7,36.7,862,0.862
2020,6,14,14,39.6,39.6,39.6,39.6,39.6,39.6,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,32.9,32.9,32.9,32.9,850.2,0.8502
2020,6,14,15,38.2,38.2,38.2,38.2,38.2,38.2,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,31.1,31.1,31.1,31.1,836.6,0.8366
2020,6,14,16,39.6,39.6,39.6,39.6,39.6,39.6,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,32.3,32.3,32.3,32.3,850.8,0.8508
2020,6,14,17,38.7,38.7,38.7,38.7,38.7,38.7,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,32,32,32,32,839.2,0.8392
2020,6,14,18,39.2,39.2,39.2,39.2,39.2,39.2,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,29.1,29.1,29.1,29.1,835.6,0.8356
2020,6,14,19,38.2,38.2,38.2,38.2,38.2,38.2,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,31,31,31,31,837.2,0.8372
2020,6,14,20,17.9,17.9,17.9,17.9,17.9,17.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,33.6,33.6,33.6,33.6,720.8,0.7208
2020,6,14,21,13.7,13.7,13.7,13.7,13.7,13.7,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,28.2,28.2,28.2,28.2,584,0.584
2020,6,14,22,13.2,13.2,13.2,13.2,13.2,13.2,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.9,30.6,30.6,30.6,30.6,520.6,0.5206
2020,6,14,23,6.1,6.1,6.1,6.1,6.1,6.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,25.1,25.1,25.1,25.1,328,0.328
2020,6,14,24,3.3,3.3,3.3,3.3,3.3,3.3,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,29.9,29.9,29.9,29.9,238.4,0.2384
2020,6,15,1,24.5,24.5,24.5,24.5,24.5,24.5,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,16.8,16.8,16.8,16.8,307.2,0.3072
2020,6,15,2,26.4,26.4,26.4,26.4,26.4,26.4,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,17,17,17,17,319.4,0.3194
2020,6,15,3,25.9,25.9,25.9,25.9,25.9,25.9,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,15,15,15,15,310.4,0.3104
2020,6,15,4,38.7,38.7,38.7,38.7,38.7,38.7,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,17.8,17.8,17.8,17.8,398.4,0.3984
2020,6,15,5,39.6,39.6,39.6,39.6,39.6,39.6,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,10.8,10.8,10.8,10.8,457.8,0.4578
2020,6,15,6,38.2,38.2,38.2,38.2,38.2,38.2,34,34,34,34,34,34,34,34,34,34,25.1,25.1,25.1,25.1,669.6,0.6696
2020,6,15,7,39.2,39.2,39.2,39.2,39.2,39.2,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.3,38.3,38.3,38.3,769.4,0.7694
2020,6,15,8,39.2,39.2,39.2,39.2,39.2,39.2,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,43.4,43.4,43.4,43.4,873.8,0.8738
2020,6,15,9,39.2,39.2,39.2,39.2,39.2,39.2,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.4,46.4,46.4,46.4,885.8,0.8858
2020,6,15,10,38.2,38.2,38.2,38.2,38.2,38.2,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1,42.3,42.3,42.3,42.3,859.4,0.8594
2020,6,15,11,38.7,38.7,38.7,38.7,38.7,38.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,37.5,37.5,37.5,37.5,849.2,0.8492
2020,6,15,12,38.2,38.2,38.2,38.2,38.2,38.2,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,33.5,33.5,33.5,33.5,830.2,0.8302
2020,6,15,13,39.2,39.2,39.2,39.2,39.2,39.2,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,32,32,32,32,830.2,0.8302
2020,6,15,14,38.2,38.2,38.2,38.2,38.2,38.2,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,30.6,30.6,30.6,30.6,818.6,0.8186
2020,6,15,15,38.7,38.7,38.7,38.7,38.7,38.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,26.1,26.1,26.1,26.1,803.6,0.8036
2020,6,15,16,38.2,38.2,38.2,38.2,38.2,38.2,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,41,41,41,41,858.2,0.8582
2020,6,15,17,38.2,38.2,38.2,38.2,38.2,38.2,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,40.2,40.2,40.2,40.2,857,0.857
2020,6,15,18,36.8,36.8,36.8,36.8,36.8,36.8,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,30,30,30,30,807.8,0.8078
2020,6,15,19,26.4,26.4,26.4,26.4,26.4,26.4,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,28,28,28,28,739.4,0.7394
2020,6,15,20,23.1,23.1,23.1,23.1,23.1,23.1,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,27.1,27.1,27.1,27.1,640,0.64
2020,6,15,21,12.7,12.7,12.7,12.7,12.7,12.7,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,18.7,18.7,18.7,18.7,437,0.437
2020,6,15,22,12.7,12.7,12.7,12.7,12.7,12.7,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,38.4,38.4,38.4,38.4,424.8,0.4248
2020,6,15,23,12.7,12.7,12.7,12.7,12.7,12.7,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,18.8,18.8,18.8,18.8,330.4,0.3304
2020,6,15,24,13.2,13.2,13.2,13.2,13.2,13.2,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,15.4,15.4,15.4,15.4,235.8,0.2358
2020,6,16,1,15.1,15.1,15.1,15.1,15.1,15.1,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,20,20,20,20,263.6,0.2636
2020,6,16,2,34,34,34,34,34,34,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,24.2,24.2,24.2,24.2,395.8,0.3958
2020,6,16,3,38.2,38.2,38.2,38.2,38.2,38.2,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,19,19,19,19,400.2,0.4002
2020,6,16,4,38.7,38.7,38.7,38.7,38.7,38.7,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,24.9,24.9,24.9,24.9,434.8,0.4348
2020,6,16,5,39.2,39.2,39.2,39.2,39.2,39.2,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,24.6,24.6,24.6,24.6,522.6,0.5226
2020,6,16,6,38.2,38.2,38.2,38.2,38.2,38.2,29,29,29,29,29,29,29,29,29,29,24.6,24.6,24.6,24.6,617.6,0.6176
2020,6,16,7,39.2,39.2,39.2,39.2,39.2,39.2,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,29.9,29.9,29.9,29.9,728.8,0.7288
2020,6,16,8,37.7,37.7,37.7,37.7,37.7,37.7,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,23.1,23.1,23.1,23.1,787.6,0.7876
2020,6,16,9,38.7,38.7,38.7,38.7,38.7,38.7,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,32.6,32.6,32.6,32.6,833.6,0.8336
2020,6,16,10,37.7,37.7,37.7,37.7,37.7,37.7,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,39.3,39.3,39.3,39.3,848.4,0.8484
2020,6,16,11,38.2,38.2,38.2,38.2,38.2,38.2,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,30.1,30.1,30.1,30.1,816.6,0.8166
2020,6,16,12,38.2,38.2,38.2,38.2,38.2,38.2,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,39.3,39.3,39.3,39.3,855.4,0.8554
2020,6,16,13,38.2,38.2,38.2,38.2,38.2,38.2,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,32.6,32.6,32.6,32.6,826.6,0.8266
2020,6,16,14,38.7,38.7,38.7,38.7,38.7,38.7,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,33.4,33.4,33.4,33.4,834.8,0.8348
2020,6,16,15,38.2,38.2,38.2,38.2,38.2,38.2,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,30.3,30.3,30.3,30.3,817.4,0.8174
2020,6,16,16,37.7,37.7,37.7,37.7,37.7,37.7,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,41,41,41,41,859.2,0.8592
2020,6,16,17,27.4,27.4,27.4,27.4,27.4,27.4,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,37.9,37.9,37.9,37.9,785,0.785
2020,6,16,18,25.5,25.5,25.5,25.5,25.5,25.5,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,38.1,38.1,38.1,38.1,772.4,0.7724
2020,6,16,19,25.5,25.5,25.5,25.5,25.5,25.5,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,40,40,40,40,792,0.792
2020,6,16,20,25.5,25.5,25.5,25.5,25.5,25.5,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,39.9,39.9,39.9,39.9,691.6,0.6916
2020,6,16,21,14.6,14.6,14.6,14.6,14.6,14.6,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,36.6,36.6,36.6,36.6,518,0.518
2020,6,16,22,13.2,13.2,13.2,13.2,13.2,13.2,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,36.6,36.6,36.6,36.6,400.6,0.4006
2020,6,16,23,12.7,12.7,12.7,12.7,12.7,12.7,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,31.7,31.7,31.7,31.7,298,0.298
2020,6,16,24,12.7,12.7,12.7,12.7,12.7,12.7,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,34.7,34.7,34.7,34.7,306,0.306
2020,6,17,1,25.9,25.9,25.9,25.9,25.9,25.9,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,26.4,26.4,26.4,26.4,354,0.354
2020,6,17,2,29.7,29.7,29.7,29.7,29.7,29.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,16.9,16.9,16.9,16.9,338.8,0.3388
2020,6,17,3,39.6,39.6,39.6,39.6,39.6,39.6,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,18.5,18.5,18.5,18.5,404.6,0.4046
2020,6,17,4,38.7,38.7,38.7,38.7,38.7,38.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,15.5,15.5,15.5,15.5,387.2,0.3872
2020,6,17,5,39.2,39.2,39.2,39.2,39.2,39.2,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,24.7,24.7,24.7,24.7,435,0.435
2020,6,17,6,38.2,38.2,38.2,38.2,38.2,38.2,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,19.6,19.6,19.6,19.6,488.6,0.4886
2020,6,17,7,38.2,38.2,38.2,38.2,38.2,38.2,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,33.1,33.1,33.1,33.1,626.6,0.6266
2020,6,17,8,38.2,38.2,38.2,38.2,38.2,38.2,37,37,37,37,37,37,37,37,37,37,39.2,39.2,39.2,39.2,756,0.756
2020,6,17,9,37.7,37.7,37.7,37.7,37.7,37.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,37.7,37.7,37.7,37.7,824,0.824
2020,6,17,10,38.2,38.2,38.2,38.2,38.2,38.2,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,41.7,41.7,41.7,41.7,863,0.863
2020,6,17,11,37.3,37.3,37.3,37.3,37.3,37.3,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,40.3,40.3,40.3,40.3,856,0.856
2020,6,17,12,38.2,38.2,38.2,38.2,38.2,38.2,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,41.1,41.1,41.1,41.1,860.6,0.8606
2020,6,17,13,38.2,38.2,38.2,38.2,38.2,38.2,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,35.8,35.8,35.8,35.8,845.4,0.8454
2020,6,17,14,38.2,38.2,38.2,38.2,38.2,38.2,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,37.4,37.4,37.4,37.4,847.8,0.8478
2020,6,17,15,38.2,38.2,38.2,38.2,38.2,38.2,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,32.8,32.8,32.8,32.8,831.4,0.8314
2020,6,17,16,38.7,38.7,38.7,38.7,38.7,38.7,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,38.5,38.5,38.5,38.5,855.2,0.8552
2020,6,17,17,38.2,38.2,38.2,38.2,38.2,38.2,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,40.1,40.1,40.1,40.1,864.6,0.8646
2020,6,17,18,38.2,38.2,38.2,38.2,38.2,38.2,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,38.9,38.9,38.9,38.9,857.8,0.8578
2020,6,17,19,38.7,38.7,38.7,38.7,38.7,38.7,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,33.7,33.7,33.7,33.7,840,0.84
2020,6,17,20,38.2,38.2,38.2,38.2,38.2,38.2,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.5,36.5,36.5,36.5,688.2,0.6882
2020,6,17,21,19.8,19.8,19.8,19.8,19.8,19.8,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,36.1,36.1,36.1,36.1,452.2,0.4522
2020,6,17,22,12.7,12.7,12.7,12.7,12.7,12.7,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,32.5,32.5,32.5,32.5,301.2,0.3012
2020,6,17,23,11.8,11.8,11.8,11.8,11.8,11.8,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,37.8,37.8,37.8,37.8,313,0.313
2020,6,17,24,10.4,10.4,10.4,10.4,10.4,10.4,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,33.3,33.3,33.3,33.3,286.6,0.2866
2020,6,18,1,12.7,12.7,12.7,12.7,12.7,12.7,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,38,38,38,38,319.2,0.3192
2020,6,18,2,13.7,13.7,13.7,13.7,13.7,13.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,37.8,37.8,37.8,37.8,326.4,0.3264
2020,6,18,3,25.5,25.5,25.5,25.5,25.5,25.5,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,37.5,37.5,37.5,37.5,394,0.394
