"time","101_1","101_2","101_3","101_4","102_1","102_2","102_3","102_4","102_pv_2","107_1","113_1","113_2","113_3","113_4","113_pv","114_1","115_1","115_2","115_3","116_1","118_1","118_rtpv_10","118_rtpv_2","118_rtpv_3","118_rtpv_4","118_rtpv_5","118_rtpv_6","118_rtpv_7","118_rtpv_9","121_1","122_1","122_2","122_3","122_4","122_5","122_6","122_wind","123_1","123_2","123_3","123_4","123_5","201_1","201_2","201_3","201_4","202_1","202_2","202_3","202_4","207_1","207_2","213_1","213_2","213_3","213_rtpv","214_1","215_1","215_2","215_3","215_4","215_5","215_pv","216_1","218_1","221_1","222_1","222_2","222_3","222_4","222_5","222_6","223_1","223_2","223_3","223_4","223_5","223_6","301_1","301_2","301_3","301_4","302_1","302_2","302_3","302_4","307_1","307_2","309_wind","313_1","313_pv","313_pv_2","313_rtpv","313_rtpv_10","313_rtpv_12","313_rtpv_13","313_rtpv_2","313_rtpv_3","313_rtpv_4","313_rtpv_5","313_rtpv_6","313_rtpv_7","313_rtpv_8","313_rtpv_9","314_1","315_1","315_2","315_3","315_4","315_5","315_6","315_7","315_8","316_1","318_1","320_pv","321_1","322_1","322_2","322_3","322_4","322_5","322_6","323_1","323_2"
2024-07-16 01:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,24.5,24.5,24.5,24.5,24.5,24.5,569.6,22,155,350,0,0,0,0,76,9.1,0,0,76,76,0,0,0,22,0,0,0,9.1,9.1,9.1,0,0,0,155,0,0,9.1,9.1,9.1,9.1,9.1,9.1,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,103.5,251.111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,270.988888888888,0,0,34.6,34.6,34.6,34.6,22,0,0,0
2024-07-16 02:00:00,0,0,70.8888888888889,65.7777777777778,0,0,65.7777777777778,65.7777777777778,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,27.4,27.4,27.4,27.4,27.4,27.4,503.9,22,155,350,0,0,0,0,65.7777777777778,9.1,0,0,65.7777777777778,68.9999999999993,0,0,0,22,0,0,0,9.1,9.1,9.1,0,0,0,155,0,0,9.1,9.1,9.1,9.1,9.1,9.1,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,138.6,251.111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,251.111111111111,0,0,37.4,37.4,37.4,37.4,0,0,0,0
2024-07-16 03:00:00,0,0,74.3,70.8888888888889,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,38.7,38.7,38.7,38.7,38.7,38.7,345.5,22,155,350,0,22,0,0,76,9.1,0,0,76,70.8888888888889,0,0,0,22,0,0,0,9.1,9.1,9.1,0,22,0,155,0,0,9.1,9.1,9.1,9.1,9.1,9.1,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,126.2,251.111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,251.111111111111,0,0,29.6,29.6,29.6,29.6,0,22,0,0
2024-07-16 04:00:00,0,0,60.6666666666667,60.6666666666667,0,0,60.6666666666667,60.6666666666667,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,38.7,38.7,38.7,38.7,38.7,38.7,484.5,0,155,350,0,22,0,0,62.1666666666662,17.5,0,0,65.7777777777778,60.6666666666667,0,0,0,0,0,0,0,17.5,17.5,17.5,0,22,0,155,0,0,17.5,17.5,17.5,17.5,17.5,17.5,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,123.8,251.111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,251.111111111111,0,0,31.2,31.2,31.2,31.2,0,22,0,0
2024-07-16 05:00:00,0,0,52.0444444444451,50.4444444444444,0,0,50.4444444444444,50.4444444444444,8.9,0,0,0,0,0,28.2,0,0,0,155,155,0,0,0.1,0,0.1,0.1,0.1,0.1,0.1,400,39.2,39.2,39.2,39.2,39.2,39.2,592.4,0,155,350,0,22,0,0,55.5555555555556,18.9,0,0,55.5555555555556,50.4444444444444,0,0,0,0,0,0.1,0,18.9,18.9,18.9,0,22,42.1,155,0,0,18.9,18.9,18.9,18.9,18.9,18.9,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,108.8,230.333333333333,16.5,16.6,0.6,0.4,0.2,0.1,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0,0,0,0,0,0,0,0,0,155,230.333333333333,17.2,0,24.7,24.7,24.7,24.7,0,22,0,0
2024-07-16 06:00:00,0,0,58.5444444444438,60.6666666666667,0,0,60.6666666666667,60.6666666666667,13.7,0,22,0,0,0,47.3,0,0,0,155,155,0,0.7,1.8,1.5,1.8,1.8,1.8,2,1.6,400,38.7,38.7,38.7,38.7,38.7,38.7,494.5,0,155,350,0,22,0,0,60.6666666666667,26.3,0,0,60.6666666666667,55.5555555555556,0,0,0,0,0,2.4,0,26.3,26.3,26.3,0,22,62.9,155,0,0,26.3,26.3,26.3,26.3,26.3,26.3,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,89.7,230.333333333333,31.4,31.1,18.2,10.4,4.9,4.3,11.7,11.5,11.7,11.9,11.8,10.2,11.9,10.2,0,0,0,0,0,0,0,0,0,155,230.333333333333,27.4,0,37.7,37.7,37.7,37.7,0,22,0,0
2024-07-16 07:00:00,0,0,76,76,0,0,76,76,16.3,0,22,0,0,22,57.7,0,0,0,155,155,0,1.6,3.5,3.5,3.5,3.5,3.5,4,3.5,400,39.2,39.2,39.2,39.2,39.2,39.2,318.7,22,155,350,0,22,0,0,76,35.8,0,0,76,76,0,0,0,0,0,4.8,0,35.8,35.8,35.8,0,22,77.8,155,0,0,35.8,35.8,35.8,35.8,35.8,35.8,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,39.3,308.155555555555,46.3,45.7,36.7,22.8,9.8,9.9,23.6,23.8,23.2,24,23.5,23.2,23.6,23.2,0,0,0,0,0,0,0,0,0,155,313.444444444444,32.8,0,37.8,37.8,37.8,37.8,0,22,0,0
2024-07-16 08:00:00,0,0,76,76,0,0,76,76,17.8,316.211111111113,22,0,0,22,63.3,0,0,0,155,155,0,2.4,5,5.1,4.9,5,5,5.7,5.4,400,38.7,38.7,38.7,38.7,38.7,38.7,134.1,22,155,350,0,22,0,0,76,45.7,0,0,76,76,0,0,0,0,0,6.7,0,45.7,45.7,45.7,0,22,84.5,155,0,0,45.7,45.7,45.7,45.7,45.7,45.7,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,313.444444444444,60.1,59.3,56,34.6,14.7,14.7,35.6,36,35.7,36.4,34.3,35.4,34.5,35.4,0,0,0,0,0,0,0,0,0,155,313.444444444444,34.7,0,38.1,38.1,38.1,38.1,0,22,0,0
2024-07-16 09:00:00,0,0,76,76,0,0,76,76,17.9,313.444444444444,22,0,0,22,65.4,0,0,0,155,155,0,3,5.9,6,5.6,6.1,5.8,7.1,6.6,400,37.3,37.3,37.3,37.3,37.3,37.3,98,22,155,350,0,22,0,0,76,46.9,0,0,76,76,0,0,0,0,0,8.1,0,46.9,46.9,46.9,0,22,87.7,155,292.666666666667,0,46.9,46.9,46.9,46.9,46.9,46.9,155,155,350,0,22,0,0,0,0,0,0,0,0,0,0,0,21.1,313.444444444444,66.3,65.5,69.7,42.4,17.4,18.2,44.5,44.8,44.3,45.2,43.3,43.3,43.6,43.3,0,0,0,0,0,0,0,0,0,155,303.044444444446,34.9,0,38.8,38.8,38.8,38.8,0,22,0,0
2024-07-16 10:00:00,0,0,76,76,0,0,76,76,18.1,340.599999999999,22,0,22,22,65.3,0,0,0,155,155,0,3.4,6.5,6.3,6.2,6.6,6.4,7.8,7.4,400,36.8,36.8,36.8,36.8,36.8,36.8,124.1,22,155,350,0,22,0,0,76,47.5,0,0,76,76,0,0,0,0,0,9.1,0,47.5,47.5,47.5,0,22,87.1,155,355,0,47.5,47.5,47.5,47.5,47.5,47.5,155,155,350,22,22,0,0,0,0,0,0,0,0,0,0,0,13.3,355,70.1,69.9,75.2,48.8,19.3,20.1,49.7,51.8,49.5,50.4,48.3,48.6,48.7,48.6,0,0,0,0,0,0,0,0,0,155,355,35.3,0,40.9,40.9,40.9,40.9,22,22,0,0
2024-07-16 11:00:00,0,0,76,76,0,0,76,76,17.7,313.444444444444,22,0,22,22,65.4,0,0,0,155,155,0,3.5,6.5,6.1,6.1,6.4,6.2,8.1,7.8,400,36.8,36.8,36.8,36.8,36.8,36.8,133.2,22,155,350,0,22,0,0,76,47.1,0,0,76,76,0,0,0,0,0,9.4,0,47.1,47.1,47.1,0,22,88.1,155,292.666666666667,0,47.1,47.1,47.1,47.1,47.1,47.1,155,155,350,22,22,0,0,0,0,0,0,0,0,0,0,0,4.9,292.666666666667,70.1,71.4,81.8,51,20.9,20.9,52.2,54.4,52.4,52.8,51.5,50.6,51.8,50.7,0,0,0,0,0,0,0,0,0,155,292.666666666667,35.9,294.788888888888,40,40,40,40,22,22,0,292.666666666667
2024-07-16 12:00:00,0,0,76,76,0,0,76,76,17.7,310.344444444445,22,22,22,22,65,0,0,0,155,155,292.666666666667,3.5,6.6,6.1,6.2,6.6,6.3,8.1,7.6,400,37.3,37.3,37.3,37.3,37.3,37.3,95,22,155,350,0,22,0,0,76,47.7,0,0,76,76,0,0,0,0,0,9.1,0,47.7,47.7,47.7,22,22,86.6,155,313.444444444444,0,47.7,47.7,47.7,47.7,47.7,47.7,155,155,350,22,22,0,0,0,0,0,0,0,0,0,0,0,2.4,292.666666666667,69.6,70.8,81.7,50.6,20.7,21.1,51.7,54,51.6,52.2,51,50.3,51.3,50.4,0,0,0,0,0,0,0,0,0,155,313.444444444444,33.2,292.666666666667,36.4,36.4,36.4,36.4,22,22,0,292.666666666667
2024-07-16 13:00:00,0,0,76,76,0,0,76,76,17.8,355,22,22,22,22,63.9,0,0,0,155,155,355,3.2,6.3,5.8,5.8,6.3,6.1,7.8,7,400,37.3,37.3,37.3,37.3,37.3,37.3,96.2,22,155,350,0,22,0,0,76,47.7,0,0,76,76,0,0,0,0,0,7.3,0,47.7,47.7,47.7,22,22,83.9,155,334.222222222222,0,47.7,47.7,47.7,47.7,47.7,47.7,155,155,350,22,22,0,0,0,0,0,0,0,0,0,0,0,3.7,334.222222222222,65.8,68,77.2,47.4,19.2,19.8,48.3,50.4,47.7,48.8,47,47.5,47.2,47.5,0,0,0,0,0,0,0,0,0,155,355,32.8,347.855555555556,37,37,37,37,22,22,0,355
2024-07-16 14:00:00,0,0,76,76,0,0,76,76,16.9,334.222222222222,22,22,22,22,62.2,0,0,0,155,155,355,2.8,5.2,4.9,4.9,5.4,5.2,6.7,6,400,37.7,37.7,37.7,37.7,37.7,37.7,142.8,22,155,350,0,22,0,0,76,47.7,0,0,76,76,0,0,0,0,0,1.9,0,47.7,47.7,47.7,22,22,85.2,155,334.222222222222,0,47.7,47.7,47.7,47.7,47.7,47.7,155,155,350,0,22,0,0,0,0,0,0,0,0,0,0,0,5.4,334.222222222222,62.8,63.1,67,41,16.6,17.3,41.3,43.2,40.3,41.9,40.2,41.2,40.4,41.2,0,0,0,0,0,0,0,0,0,155,334.222222222222,34.8,334.222222222222,33.4,33.4,33.4,33.4,0,22,334.222222222222,337.766666666666
2024-07-16 15:00:00,0,0,76,76,0,0,76,76,15.2,355,22,22,22,22,55.6,0,0,0,155,155,355,2.2,4,4.3,3.9,4.2,4,5.3,4.7,400,38.2,38.2,38.2,38.2,38.2,38.2,138.1,22,155,350,0,22,0,0,76,47.9,0,0,76,76,0,0,0,0,0,5.5,0,47.9,47.9,47.9,22,22,77.3,155,334.222222222222,0,47.9,47.9,47.9,47.9,47.9,47.9,155,155,350,0,22,22,0,0,0,0,0,0,0,0,0,0,6.1,334.222222222222,56,55.4,50.5,31.2,12.8,13.1,31.5,32.6,30.6,31.9,30.1,31.1,30.2,31.1,0,0,0,0,0,0,0,0,0,155,334.222222222222,33.7,355,40.1,40.1,40.1,40.1,0,22,334.222222222222,350.511111111111
2024-07-16 16:00:00,0,0,76,76,0,0,76,76,11.9,334.222222222222,22,0,0,22,42.2,0,0,0,155,155,355,1.2,2.2,2.4,2.1,2.3,2.1,3,2.6,400,38.2,38.2,38.2,38.2,38.2,38.2,138.2,22,155,350,0,22,0,0,76,48.1,0,0,76,76,0,0,0,0,0,3,0,48.1,48.1,48.1,22,22,61.5,155,355,0,48.1,48.1,48.1,48.1,48.1,48.1,155,155,350,0,0,22,0,0,0,0,0,0,0,0,0,0,4.4,355,41.8,41.6,28.5,17.7,7.2,7.5,17.8,18.9,17.5,18.2,17.2,17.8,17.2,17.8,0,0,0,0,0,0,0,0,0,155,355,28.9,355,37.3,37.3,37.3,37.3,0,22,334.222222222222,334.455555555556
2024-07-16 17:00:00,0,0,76,76,0,0,76,76,4.6,355,22,0,0,22,17,0,0,0,155,155,355,0.1,0.1,0.2,0.1,0.2,0.1,0.4,0.3,400,37.7,37.7,37.7,37.7,37.7,37.7,15.6,22,155,350,22,22,0,0,76,47.7,0,0,76,76,0,0,0,0,0,0.2,0,47.7,47.7,47.7,22,22,28.1,155,355,0,47.7,47.7,47.7,47.7,47.7,47.7,155,155,350,22,0,22,0,0,0,0,0,0,0,0,0,0,11.4,355,20.2,21,5,2.6,0.8,1,2.4,3.2,2.8,2.8,2.6,2.7,2.6,2.7,0,0,0,0,0,0,0,0,0,155,355,18.8,355,39.6,39.6,39.6,39.6,0,22,355,350.600000000002
2024-07-16 18:00:00,0,0,76,76,0,0,76,76,0,334.222222222222,22,0,0,22,0,0,0,0,155,155,334.222222222222,0,0,0,0,0,0,0,0,400,38.2,38.2,38.2,38.2,38.2,38.2,10.6,22,155,350,22,22,0,0,76,47.9,0,0,76,76,0,0,0,0,0,0,0,47.9,47.9,47.9,22,22,0,155,334.222222222222,0,47.9,47.9,47.9,47.9,47.9,47.9,155,155,350,22,0,22,0,0,0,0,0,0,0,0,0,0,7.8,334.222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,334.222222222222,0,334.222222222222,38,38,38,38,22,22,334.222222222222,339.544444444444
2024-07-16 19:00:00,0,0,76,76,0,0,76,76,0,355,29.3333333333333,0,0,29.3333333333333,0,0,0,0,155,155,355,0,0,0,0,0,0,0,0,400,37.3,37.3,37.3,37.3,37.3,37.3,5.19999999999999,29.3333333333333,155,350,29.3333333333333,29.3333333333333,0,0,76,46.7,0,0,76,76,0,0,0,0,0,0,0,46.7,46.7,46.7,29.3333333333333,29.3333333333333,0,155,355,355,46.7,46.7,46.7,46.7,46.7,46.7,155,155,350,29.3333333333333,33,29.3333333333333,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,355,0,355,37.8,37.8,37.8,37.8,32.1666666666664,29.3333333333333,355,0
2024-07-16 20:00:00,0,0,76,76,0,0,76,76,0,334.222222222222,22,0,0,22,0,0,0,0,155,155,355,0,0,0,0,0,0,0,0,400,37.7,37.7,37.7,37.7,37.7,37.7,10.4,22,155,350,22,22,0,0,76,37.4,0,0,76,76,0,0,0,0,0,0,0,37.4,37.4,37.4,22,22,0,155,334.222222222222,355,37.4,37.4,37.4,37.4,37.4,37.4,155,155,350,0,22,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,355,0,347.855555555557,41.3,41.3,41.3,41.3,22,22,355,0
2024-07-16 21:00:00,0,0,76,76,0,0,76,76,0,0,22,0,0,22,0,0,0,0,155,155,355,0,0,0,0,0,0,0,0,400,26.4,26.4,26.4,26.4,26.4,26.4,19.4,22,155,350,22,22,0,0,76,28.2,0,0,76,76,0,0,0,0,0,0,0,28.2,28.2,28.2,22,22,0,155,355,334.222222222222,28.2,28.2,28.2,28.2,28.2,28.2,155,155,350,0,22,0,0,0,0,0,0,0,0,0,0,0,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,355,0,342.977777777777,38.9,38.9,38.9,38.9,22,22,355,0
2024-07-16 22:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,22,0,0,0,0,155,155,292.666666666667,0,0,0,0,0,0,0,0,400,25.5,25.5,25.5,25.5,25.5,25.5,22.2,22,155,350,0,22,0,0,76,18.9,0,0,76,76,0,0,0,0,0,0,0,18.9,18.9,18.9,22,22,0,155,313.444444444444,301.588888888889,18.9,18.9,18.9,18.9,18.9,18.9,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,292.666666666667,0,292.666666666667,26.6,26.6,26.6,26.6,22,22,292.666666666667,0
2024-07-16 23:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,22,0,0,0,0,155,155,313.444444444444,0,0,0,0,0,0,0,0,400,18.9,18.9,18.9,18.9,18.9,18.9,30.4,22,155,350,0,22,0,0,76,9.1,0,0,76,76,0,0,0,0,0,0,0,9.1,9.1,9.1,22,22,0,155,295.022222222222,313.444444444444,9.1,9.1,9.1,9.1,9.1,9.1,155,155,350,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,313.444444444444,0,0,25.9,25.9,25.9,25.9,0,22,313.444444444444,0
2024-07-17 00:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,22,0,0,0,0,155,155,271.888888888889,0,0,0,0,0,0,0,0,400,25.5,25.5,25.5,25.5,25.5,25.5,107.3,22,155,350,0,22,0,0,76,9.3,0,0,76,76,0,0,0,0,0,0,0,9.3,9.3,9.3,22,22,0,155,0,276.877777777778,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,0,0,0,0,0,0,22,0,0,0,0,0,0,57.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,292.666666666667,0,0,30.4,30.4,30.4,30.4,0,22,292.666666666667,0
2024-07-17 01:00:00,0,0,74.1666666666655,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,251.111111111111,0,0,0,0,0,0,0,0,400,25,25,25,25,25,25,371.8,22,155,350,0,22,0,0,76,9.1,0,0,76,76,0,0,0,0,0,0,0,9.1,9.1,9.1,0,22,0,155,0,251.111111111111,9.1,9.1,9.1,9.1,9.1,9.1,155,155,350,0,0,0,0,0,0,22,0,0,0,0,0,0,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,31.5,31.5,31.5,31.5,0,22,251.111111111111,0
2024-07-17 02:00:00,0,0,76,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,25,25,25,25,25,25,481.6,22,155,350,0,22,0,0,76,9.3,0,0,76,76,0,0,0,0,0,0,0,9.3,9.3,9.3,0,22,0,155,0,268.688888888889,9.3,9.3,9.3,9.3,9.3,9.3,155,155,350,0,0,0,0,0,0,22,0,0,0,0,0,0,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,35.2,35.2,35.2,35.2,0,22,251.111111111111,0
2024-07-17 03:00:00,0,0,60.6666666666667,60.6666666666667,0,0,60.6666666666667,60.6666666666667,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,37.7,37.7,37.7,37.7,37.7,37.7,506.5,22,155,350,0,22,0,0,60.6666666666667,9.9,0,0,60.6666666666667,60.6666666666667,0,0,0,0,0,0,0,9.9,9.9,9.9,0,22,0,155,0,251.111111111111,9.9,9.9,9.9,9.9,9.9,9.9,155,155,350,0,0,0,0,0,0,22,0,0,0,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,38.7,38.7,38.7,38.7,0,22,232.822222222222,0
2024-07-17 04:00:00,0,0,60.6666666666667,61.2333333333326,0,0,60.6666666666667,65.7777777777778,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,400,38.2,38.2,38.2,38.2,38.2,38.2,439.3,22,155,350,0,22,0,0,65.7777777777778,19.3,0,0,65.7777777777778,65.7777777777778,0,0,0,0,0,0,0,19.3,19.3,19.3,0,22,0,155,0,251.111111111111,19.3,19.3,19.3,19.3,19.3,19.3,155,155,350,0,0,0,0,0,0,22,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,37.6,37.6,37.6,37.6,0,22,251.111111111111,0
2024-07-17 05:00:00,0,0,65.7777777777778,65.7777777777778,0,0,65.7777777777778,61.8222222222212,9.2,0,0,0,0,22,28.6,0,0,0,155,155,0,0,0.1,0,0.1,0.1,0.1,0.1,0.1,400,38.2,38.2,38.2,38.2,38.2,38.2,370.7,22,155,350,0,22,0,0,60.6666666666667,27.6,0,0,65.7777777777778,65.7777777777778,0,0,0,0,0,0.1,0,27.6,27.6,27.6,22,22,43.4,155,0,251.111111111111,27.6,27.6,27.6,27.6,27.6,27.6,155,155,350,0,0,0,0,0,0,22,0,0,0,0,0,0,6.3,0,16.6,16.7,0.6,0.4,0.2,0.1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,155,0,17.2,0,27.8,27.8,27.8,27.8,0,22,251.111111111111,0
2024-07-17 06:00:00,0,0,76,76,0,0,76,76,14.4,0,0,0,0,22,47.9,0,0,0,155,155,0,0.7,1.8,1.5,1.8,1.6,1.8,2,1.6,400,37.7,37.7,37.7,37.7,37.7,37.7,241,22,155,350,0,22,0,0,76,36.2,0,0,76,76,0,0,22,0,0,2.4,0,36.2,36.2,36.2,22,22,63.7,155,0,353.977777777778,36.2,36.2,36.2,36.2,36.2,36.2,155,155,350,0,0,0,0,0,0,22,0,0,0,0,0,0,2.1,0,31.9,31.5,18.3,10.3,4.4,4.3,10.7,11.5,11.6,11.9,11.6,10.4,11.7,10.4,0,0,0,0,0,0,0,0,0,155,0,26.5,0,24.5,24.5,24.5,24.5,22,22,334.222222222222,0
2024-07-17 07:00:00,0,0,76,76,0,0,76,76,17.1,0,0,0,0,22,55.2,0,0,0,155,155,0,1.6,3.5,3.5,3.5,3.5,3.6,4,3.6,400,38.2,38.2,38.2,38.2,38.2,38.2,88.1,22,155,350,0,22,0,0,76,37.6,0,0,76,76,0,0,22,0,0,4.9,0,37.6,37.6,37.6,22,22,78.2,155,0,271.888888888889,37.6,37.6,37.6,37.6,37.6,37.6,155,155,350,0,0,0,0,0,0,22,0,0,0,0,0,0,0.4,292.666666666667,45.7,45,36.6,23,9.8,10,23.2,23.8,23.5,23.5,23.1,23.2,23.1,23.2,0,0,0,0,0,0,0,0,0,155,0,32.2,274.755555555555,31.2,31.2,31.2,31.2,22,22,271.888888888889,0
2024-07-17 08:00:00,0,0,76,76,0,0,76,76,18.2,0,0,0,0,22,59.3,0,0,0,155,155,277.666666666666,2.5,5.1,5.1,5.1,5.1,5.1,6,5.4,400,37.7,37.7,37.7,37.7,37.7,37.7,53.5,22,155,350,0,22,0,0,76,46.1,0,0,76,76,0,0,22,0,0,6.7,0,46.1,46.1,46.1,0,22,86,155,0,271.888888888889,46.1,46.1,46.1,46.1,46.1,46.1,155,155,350,0,0,0,0,0,0,22,0,0,0,0,0,0,0,271.888888888889,59.1,58.1,54.6,35.4,14.8,14.9,34.4,36.7,35.3,34.6,35.2,35,35.2,35.1,0,0,0,0,0,0,0,0,0,155,0,35.2,292.666666666667,32.8,32.8,32.8,32.8,22,22,271.888888888889,0
2024-07-17 09:00:00,0,0,76,76,0,0,76,76,18.9,0,0,0,0,22,63.6,0,0,0,155,155,355,3,6,6.1,6,6.1,6.1,7.3,6.6,400,37.7,37.7,37.7,37.7,37.7,37.7,44.6,22,155,350,0,22,0,0,76,46.1,0,0,76,76,0,0,22,0,0,8.1,0,46.1,46.1,46.1,0,22,87.1,155,0,340.901999999999,46.1,46.1,46.1,46.1,46.1,46.1,155,155,350,0,0,0,0,0,0,22,0,0,0,0,0,0,0,338.698,66.2,65.2,66.8,43.3,18.1,18,44.1,46,44.3,44.4,43.2,41,43.6,41,0,0,0,0,0,0,0,0,0,155,0,33.9,355,35,35,35,35,22,22,355,0
2024-07-17 10:00:00,0,0,76,76,0,0,76,76,18.8,0,0,0,0,22,65.1,0,0,0,155,155,355,3.4,6.4,6.8,6.4,6.7,6.5,8.3,7.4,400,37.7,37.7,37.7,37.7,37.7,37.7,55.8,22,155,350,0,22,0,0,76,46.3,0,0,76,76,0,0,22,0,0,8.9,0,46.3,46.3,46.3,0,22,84.2,155,355,334.222222222222,46.3,46.3,46.3,46.3,46.3,46.3,155,155,350,0,0,0,0,0,0,22,0,0,22,0,0,0,0,346.077777777778,69,68,76.5,48.2,20.2,19.9,49.4,51.6,49.8,49.9,48.3,46.8,48.7,46.8,0,0,0,0,0,0,0,0,0,155,0,33.2,355,34.5,34.5,34.5,34.5,22,22,355,0
2024-07-17 11:00:00,0,0,76,76,0,0,76,76,18.4,0,0,0,0,22,65.6,0,0,0,155,155,334.222222222222,3.7,7,7,7,7,7.1,9,7.9,400,37.3,37.3,37.3,37.3,37.3,37.3,59.8,22,155,350,0,22,0,0,76,46.1,0,0,76,76,22,0,22,0,0,9.5,0,46.1,46.1,46.1,0,22,83.8,155,355,355,46.1,46.1,46.1,46.1,46.1,46.1,155,155,350,0,0,0,0,0,0,22,0,0,22,0,0,0,0,334.222222222222,71.1,70.1,81.9,50.7,21.2,21,50.9,54.3,51.7,52.1,50.9,50,51,50,0,0,0,0,0,0,0,0,0,155,0,35.5,353.355555555556,35.1,35.1,35.1,35.1,22,22,355,355
2024-07-17 12:00:00,0,0,76,76,0,0,76,76,18.3,0,0,0,0,22,64.2,0,0,0,155,155,313.444444444444,3.7,6.9,6.8,6.9,6.8,6.9,8.9,7.7,400,38.2,38.2,38.2,38.2,38.2,38.2,64.2,22,155,350,0,22,0,0,76,46.5,0,0,76,76,22,0,22,0,313.444444444444,9.1,0,46.5,46.5,46.5,0,22,79.9,155,292.666666666667,313.444444444444,46.5,46.5,46.5,46.5,46.5,46.5,155,155,350,0,0,0,0,0,0,22,0,0,22,0,0,0,0.4,292.666666666667,70.6,69.6,81.8,49.9,20.9,20.6,51.1,54.2,50.7,51.6,50,49.9,50.4,50,0,0,0,0,0,0,0,0,0,155,313.444444444444,34.6,313.444444444444,38.9,38.9,38.9,38.9,22,22,292.666666666667,311.677777777778
2024-07-17 13:00:00,0,0,76,76,0,0,76,76,17.4,0,0,0,0,22,63.1,0,0,0,155,155,352.022222222221,3.4,6.3,6.5,6.3,6.3,6.3,7.9,7.2,400,37.7,37.7,37.7,37.7,37.7,37.7,100.9,22,155,350,0,22,0,0,76,46.5,0,0,76,76,22,0,22,0,334.222222222222,8.6,0,46.5,46.5,46.5,0,22,81.4,155,334.222222222222,334.222222222222,46.5,46.5,46.5,46.5,46.5,46.5,155,155,350,0,0,0,0,0,0,22,0,0,22,0,0,0,3.6,334.222222222222,68.7,67.7,76.9,46.2,19.2,19.4,47.9,49,46.8,48.5,46.2,45.7,46.3,45.8,0,0,0,0,0,0,0,0,0,155,334.222222222222,34.6,334.222222222222,40.5,40.5,40.5,40.5,22,22,334.222222222222,334.222222222222
