Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1,     SUM,PER UNIT
2020,7,2,15,44,256.5,79.9,99.4,479.8,0.191315
2020,7,2,16,55.1,132.1,83.9,136,407.1,0.162327
2020,7,2,17,26.9,147,105.1,332.1,611.1,0.243670
2020,7,2,18,0.9,0,33.8,0,34.7,0.013836
2020,7,2,19,0,0,15.8,0,15.8,0.006300
2020,7,2,20,0,0,8.4,0.8,9.2,0.003668
2020,7,2,21,0.2,146.7,1.7,150.9,299.5,0.119423
2020,7,2,22,11.1,157.4,212.3,89.3,470.1,0.187448
2020,7,2,23,48.3,39.4,185.8,46.7,320.2,0.127677
2020,7,2,24,73,27.6,80.3,14.8,195.7,0.078033
2020,7,3,1,75.2,31.3,12,12,130.5,0.052036
2020,7,3,2,69.8,25.6,16.4,5.4,117.2,0.046732
2020,7,3,3,44.3,21.1,15.8,5.1,86.3,0.034411
2020,7,3,4,40.5,17,17.4,13.6,88.5,0.035288
2020,7,3,5,45.3,22.2,18.5,1.2,87.2,0.034770
2020,7,3,6,66.4,3.3,31.7,0,101.4,0.040432
2020,7,3,7,58.2,0,14.3,0.2,72.7,0.028988
2020,7,3,8,23.9,0,0.1,0.2,24.2,0.009650
2020,7,3,9,3.1,0,0,0.4,3.5,0.001396
2020,7,3,10,0,0,0,0,0,0.000000
2020,7,3,11,0,0,2.9,8.6,11.5,0.004586
2020,7,3,12,0,0,10.5,10.8,21.3,0.008493
2020,7,3,13,0,0,22.3,21.1,43.4,0.017305
2020,7,3,14,0,0.1,24.7,23.6,48.4,0.019299
2020,7,3,15,0,2.4,3.4,33.7,39.5,0.015750
2020,7,3,16,0.2,87.4,22.1,40.3,150,0.059811
2020,7,3,17,0.6,48.6,18.1,78.1,145.4,0.057977
2020,7,3,18,0,0,13.3,0,13.3,0.005303
2020,7,3,19,0,19.8,8.3,0,28.1,0.011205
2020,7,3,20,0,1.5,17.7,3.5,22.7,0.009051
2020,7,3,21,0,0,31.5,8.6,40.1,0.015989
2020,7,3,22,0,0,10.3,0,10.3,0.004107
2020,7,3,23,0.1,0,0.4,0,0.5,0.000199
2020,7,3,24,0,0.1,200.5,0,200.6,0.079987
2020,7,4,1,4.7,0.2,372.8,0.1,377.8,0.150644
2020,7,4,2,2.8,1,273.7,1.6,279.1,0.111288
2020,7,4,3,16.8,2.1,258.1,9.2,286.2,0.114119
2020,7,4,4,28,2.6,185.3,15.1,231,0.092109
2020,7,4,5,28.3,89.6,127.8,4.7,250.4,0.099844
2020,7,4,6,18.4,177.7,57.6,18.4,272.1,0.108497
2020,7,4,7,15,162.5,10.2,13.7,201.4,0.080306
2020,7,4,8,3.8,107.8,0.1,27.1,138.8,0.055345
2020,7,4,9,0,47.1,0,0,47.1,0.018781
2020,7,4,10,0,5.8,0,0,5.8,0.002313
2020,7,4,11,0.5,3,2,0,5.5,0.002193
2020,7,4,12,0,4.3,6.7,18.6,29.6,0.011803
2020,7,4,13,0,5.1,5.6,16.9,27.6,0.011005
2020,7,4,14,0,0.7,6,1.9,8.6,0.003429
2020,7,4,15,0,0,10.3,11.1,21.4,0.008533
2020,7,4,16,0.3,0,11.3,0,11.6,0.004625
2020,7,4,17,0.1,0.8,16.4,0,17.3,0.006898
2020,7,4,18,2.4,0.4,28.9,0,31.7,0.012640
2020,7,4,19,1.4,2.9,21.3,1,26.6,0.010606
2020,7,4,20,2.5,0.4,19.6,0.1,22.6,0.009012
2020,7,4,21,0.8,0,17.3,0,18.1,0.007217
2020,7,4,22,0.1,5.5,3.8,0,9.4,0.003748
2020,7,4,23,0,2.3,1.4,0,3.7,0.001475
2020,7,4,24,0,0,448.7,3.9,452.6,0.180470
2020,7,5,1,29.4,0,401.2,14.2,444.8,0.177360
2020,7,5,2,22.1,0.3,256.6,25.5,304.5,0.121416
2020,7,5,3,26.2,5,145.7,2.6,179.5,0.071574
2020,7,5,4,18.6,0.2,56,0,74.8,0.029826
2020,7,5,5,10.7,0,34.2,0,44.9,0.017903
2020,7,5,6,9.9,0,12.7,0,22.6,0.009012
2020,7,5,7,12.1,2.9,9.8,0,24.8,0.009889
2020,7,5,8,4.5,2.8,8.6,0,15.9,0.006340
2020,7,5,9,0.8,0.1,3.7,0,4.6,0.001834
2020,7,5,10,2.7,0,4.2,0,6.9,0.002751
2020,7,5,11,3.3,1.4,4.9,0.7,10.3,0.004107
2020,7,5,12,3,1.9,7.3,6.2,18.4,0.007337
2020,7,5,13,1,2.7,8.8,12.6,25.1,0.010008
2020,7,5,14,1.4,3,14.1,12.1,30.6,0.012201
2020,7,5,15,2.1,2.9,12.3,14.6,31.9,0.012720
2020,7,5,16,2.9,3.4,7,18.5,31.8,0.012680
2020,7,5,17,4.6,10.8,13.4,17.7,46.5,0.018541
2020,7,5,18,2.8,15.7,7.7,12.7,38.9,0.015511
2020,7,5,19,1.8,18.4,53.3,25.5,99,0.039475
2020,7,5,20,11.6,1.2,21.2,31.8,65.8,0.026237
2020,7,5,21,33.8,52.7,0.5,23.1,110.1,0.043901
2020,7,5,22,16,71,3.7,39.2,129.9,0.051796
2020,7,5,23,9.6,138.3,50.6,139.3,337.8,0.134694
2020,7,5,24,37.6,348.8,17.9,235.4,639.7,0.255074
2020,7,6,1,10.3,259.8,117.3,73.5,460.9,0.183779
2020,7,6,2,11.7,148.6,112.5,176.7,449.5,0.179234
2020,7,6,3,26.8,170.9,174.9,55.3,427.9,0.170621
2020,7,6,4,4.6,261.5,144.7,67,477.8,0.190518
2020,7,6,5,3.9,341,177.5,76.8,599.2,0.238925
2020,7,6,6,4.4,286,138.9,38.5,467.8,0.186531
2020,7,6,7,5.3,163,79.6,6.8,254.7,0.101559
2020,7,6,8,17.2,118.8,105.6,0,241.6,0.096336
2020,7,6,9,20.1,20.1,57.6,0,97.8,0.038997
2020,7,6,10,13.6,1.7,11.7,0,27,0.010766
2020,7,6,11,6.8,0,18.9,0,25.7,0.010248
2020,7,6,12,0.1,0.1,10.6,18.5,29.3,0.011683
2020,7,6,13,0,0.7,0,28.7,29.4,0.011723
2020,7,6,14,0,2.7,0,30.2,32.9,0.013119
2020,7,6,15,0,2.1,0,21,23.1,0.009211
2020,7,6,16,0,10.9,0.1,30,41,0.016348
2020,7,6,17,1.8,0.4,6.4,10.7,19.3,0.007696
2020,7,6,18,5.9,17,27.1,0.4,50.4,0.020096
2020,7,6,19,6.8,19.4,29.1,1.8,57.1,0.022768
2020,7,6,20,7.6,4.5,22.2,21,55.3,0.022050
2020,7,6,21,3.4,7.5,102.1,25.9,138.9,0.055385
2020,7,6,22,5.2,19.4,56.4,28.1,109.1,0.043503
2020,7,6,23,10.7,29.9,46.2,35.4,122.2,0.048726
2020,7,6,24,11.8,42.7,114.2,126.4,295.1,0.117668
2020,7,7,1,23.8,44.5,53.2,58.7,180.2,0.071853
2020,7,7,2,22.1,28.3,21.6,29.7,101.7,0.040552
2020,7,7,3,19.6,27.8,36.6,44.5,128.5,0.051238
2020,7,7,4,12,9.2,48.7,27.4,97.3,0.038797
2020,7,7,5,7,33.6,14.7,0,55.3,0.022050
2020,7,7,6,14.6,14.5,1.5,0,30.6,0.012201
2020,7,7,7,26.3,11.8,19.5,0,57.6,0.022967
2020,7,7,8,33.4,14,14.1,0,61.5,0.024523
2020,7,7,9,18.8,2.4,0.5,0,21.7,0.008653
2020,7,7,10,9,0,0.6,0,9.6,0.003828
2020,7,7,11,0.1,23.6,1.2,2.9,27.8,0.011085
2020,7,7,12,0.1,2.9,4.1,0.8,7.9,0.003150
2020,7,7,13,0,21.1,5.9,39.8,66.8,0.026636
2020,7,7,14,0,19,1.8,43,63.8,0.025440
2020,7,7,15,0.7,17.2,21.8,46.4,86.1,0.034332
2020,7,7,16,0.2,43.4,84.1,73.5,201.2,0.080226
2020,7,7,17,0,57.9,107.3,65.5,230.7,0.091989
2020,7,7,18,0.1,248.5,79.7,25.6,353.9,0.141114
2020,7,7,19,2.2,358.7,98.7,0,459.6,0.183261
2020,7,7,20,12.2,573.3,165.6,0,751.1,0.299494
2020,7,7,21,19,746,344.4,231.3,1340.7,0.534591
2020,7,7,22,73.9,725.7,454.4,371,1625,0.647952
2020,7,7,23,50.7,667.6,314.8,321.1,1354.2,0.539974
2020,7,7,24,8.6,559.2,166.2,397.2,1131.2,0.451055
2020,7,8,1,43.6,579.8,134.6,463.3,1221.3,0.486981
2020,7,8,2,61.1,638.5,115.9,456.1,1271.6,0.507038
2020,7,8,3,70.7,688.9,129.3,340.2,1229.1,0.490091
2020,7,8,4,73.9,609.9,7.6,309.3,1000.7,0.399019
2020,7,8,5,67.1,627.2,4.2,102,800.5,0.319191
2020,7,8,6,73,642.1,0.7,29.9,745.7,0.297340
2020,7,8,7,92.4,511.1,20.6,12.3,636.4,0.253758
2020,7,8,8,77,391.4,19.9,19.2,507.5,0.202361
2020,7,8,9,51.4,374.1,0,11,436.5,0.174050
2020,7,8,10,54.9,301.1,0.6,2.8,359.4,0.143307
2020,7,8,11,38.5,194,7.4,1.1,241,0.096096
2020,7,8,12,28.3,132.3,36.7,6.9,204.2,0.081423
2020,7,8,13,25.6,85.2,73,11.7,195.5,0.077954
2020,7,8,14,7.1,77.9,54.7,30.5,170.2,0.067866
2020,7,8,15,26.1,96.9,210.4,89.5,422.9,0.168627
2020,7,8,16,64.8,110.5,352.1,44.2,571.6,0.227920
2020,7,8,17,86.9,92.3,370.4,0.1,549.7,0.219187
2020,7,8,18,74.4,87.3,316.4,460.8,938.9,0.374377
2020,7,8,19,39.6,122.7,210,231.9,604.2,0.240919
2020,7,8,20,89.3,107,195.9,33.3,425.5,0.169664
2020,7,8,21,118.4,262,230.4,126.7,737.5,0.294071
2020,7,8,22,124.7,275.3,267.2,11.9,679.1,0.270784
2020,7,8,23,135.5,550.7,344,299.4,1329.6,0.530165
2020,7,8,24,130.9,472.6,246.8,390.7,1241,0.494836
2020,7,9,1,107.4,277.8,135.4,126.1,646.7,0.257865
2020,7,9,2,95.7,369.8,61,167.8,694.3,0.276845
2020,7,9,3,76.5,487.9,125.9,77.8,768.1,0.306272
2020,7,9,4,85.3,562.1,48.4,118.8,814.6,0.324814
2020,7,9,5,81.8,637.1,34.6,25.4,778.9,0.310579
2020,7,9,6,51.2,631.8,60,3.2,746.2,0.297540
2020,7,9,7,63.5,566.3,31.1,0,660.9,0.263527
2020,7,9,8,50.7,430.9,17.1,0,498.7,0.198852
2020,7,9,9,21.1,378.3,2,0,401.4,0.160054
2020,7,9,10,3.3,315.6,2.1,0.8,321.8,0.128315
2020,7,9,11,3.5,243.4,5.2,24.5,276.6,0.110291
2020,7,9,12,7.7,172.1,2.5,53.2,235.5,0.093903
2020,7,9,13,5.4,112.4,27.4,116.6,261.8,0.104390
2020,7,9,14,4.9,88.3,61.3,99.4,253.9,0.101240
2020,7,9,15,8.7,144.3,142,183.3,478.3,0.190717
2020,7,9,16,22.3,210.5,264.9,301.8,799.5,0.318793
2020,7,9,17,48.3,370.1,451.4,364.7,1234.5,0.492245
2020,7,9,18,67.3,263.2,566.5,139.3,1036.3,0.413214
2020,7,9,19,70.4,259.8,401.2,174.6,906,0.361258
2020,7,9,20,106.2,304.3,489.8,310.5,1210.8,0.482794
2020,7,9,21,17,381.3,202.1,359.3,959.7,0.382671
2020,7,9,22,40.8,617.2,293.9,626,1577.9,0.629172
2020,7,9,23,9.8,648.4,273.6,663.8,1595.6,0.636230
2020,7,9,24,11.6,695.5,181.6,609.5,1498.2,0.597392
2020,7,10,1,24,649.8,186.8,496,1356.6,0.540931
2020,7,10,2,95.9,777.5,24.5,668.4,1566.3,0.624546
2020,7,10,3,68,780.6,39,633.7,1521.3,0.606603
2020,7,10,4,62.6,442.2,17.8,567,1089.6,0.434467
2020,7,10,5,67.7,580.7,0,416.7,1065.1,0.424698
2020,7,10,6,69,594.6,0,296.8,960.4,0.382950
2020,7,10,7,58,493.7,0,150.9,702.6,0.280155
2020,7,10,8,30.7,314.9,0,37,382.6,0.152558
2020,7,10,9,12.7,189.3,0,1.4,203.4,0.081104
2020,7,10,10,6.5,17.7,0.5,0,24.7,0.009849
2020,7,10,11,0,0,0,0,0,0.000000
2020,7,10,12,0,0,0,0,0,0.000000
2020,7,10,13,3.7,0,0,0,3.7,0.001475
2020,7,10,14,4.5,0,1.6,0.2,6.3,0.002512
2020,7,10,15,0.6,0,0.2,0.4,1.2,0.000478
2020,7,10,16,0,0,0.5,0,0.5,0.000199
2020,7,10,17,0,0,0,0,0,0.000000
2020,7,10,18,0,0,0.9,0,0.9,0.000359
2020,7,10,19,0,0,0,0,0,0.000000
2020,7,10,20,0,0,0,1.3,1.3,0.000518
2020,7,10,21,0,0,0,0.9,0.9,0.000359
2020,7,10,22,0,0,0,0.4,0.4,0.000159
2020,7,10,23,0,3.8,0,0.1,3.9,0.001555
2020,7,10,24,0,4.5,0,8.6,13.1,0.005223
2020,7,11,1,0,9.4,0,16.7,26.1,0.010407
2020,7,11,2,0,3.6,0,23.1,26.7,0.010646
2020,7,11,3,0,0.9,0,20.1,21,0.008374
2020,7,11,4,0,0.3,0,24.7,25,0.009968
2020,7,11,5,0,0.5,0,26.3,26.8,0.010686
2020,7,11,6,0.1,8.7,0,0.8,9.6,0.003828
2020,7,11,7,0.1,17.7,0,0,17.8,0.007098
2020,7,11,8,0.8,13.6,0,0,14.4,0.005742
2020,7,11,9,0,0,0,0,0,0.000000
2020,7,11,10,0.2,0,0,0,0.2,0.000080
2020,7,11,11,1.4,0.2,2.7,11.9,16.2,0.006460
2020,7,11,12,4.1,0,0.3,2.7,7.1,0.002831
2020,7,11,13,2.1,0,0.3,0.8,3.2,0.001276
2020,7,11,14,2.2,0,6.4,2.9,11.5,0.004586
2020,7,11,15,3.2,1.4,24.4,7,36,0.014355
2020,7,11,16,4.7,0.4,14.4,6.4,25.9,0.010327
2020,7,11,17,5,0,18.2,6.1,29.3,0.011683
2020,7,11,18,0.9,0,22.6,1.4,24.9,0.009929
2020,7,11,19,0,0,18,1.2,19.2,0.007656
2020,7,11,20,0.3,0,15.8,0.7,16.8,0.006699
2020,7,11,21,0.9,0,11,0,11.9,0.004745
2020,7,11,22,2.2,0,0,0,2.2,0.000877
2020,7,11,23,2.9,0.1,0.7,13.5,17.2,0.006858
2020,7,11,24,1.8,1.1,1.2,14.8,18.9,0.007536
2020,7,12,1,0,2.6,0.1,23.3,26,0.010367
2020,7,12,2,0,2.6,1.1,32.6,36.3,0.014474
2020,7,12,3,0.8,10.8,12.4,28.2,52.2,0.020814
2020,7,12,4,1.2,7.3,12.8,0.1,21.4,0.008533
2020,7,12,5,3.8,1.2,11.3,0,16.3,0.006499
2020,7,12,6,1.3,0.8,8.7,0,10.8,0.004306
2020,7,12,7,2.1,10.5,11.7,1.7,26,0.010367
2020,7,12,8,1.7,20.1,6.3,19.9,48,0.019140
2020,7,12,9,0,0.5,0,0,0.5,0.000199
2020,7,12,10,0,0,0,0,0,0.000000
2020,7,12,11,0,0.2,0,0,0.2,0.000080
2020,7,12,12,0,0,0,0,0,0.000000
2020,7,12,13,0,0,0.6,0.1,0.7,0.000279
2020,7,12,14,0,0,7.6,0,7.6,0.003030
2020,7,12,15,0,0.3,11.1,0.1,11.5,0.004586
2020,7,12,16,0,2.5,6,0,8.5,0.003389
2020,7,12,17,0.3,0.9,15.6,0.3,17.1,0.006818
2020,7,12,18,0.4,1.4,79.3,13.1,94.2,0.037561
2020,7,12,19,0,0.1,200.9,11.5,212.5,0.084732
2020,7,12,20,4.7,0.1,235.5,8.1,248.4,0.099047
2020,7,12,21,10.3,193.8,158.1,54.5,416.7,0.166155
2020,7,12,22,42.9,255.3,175.1,335.2,808.5,0.322381
2020,7,12,23,33.2,307.6,270.6,390.6,1002,0.399537
2020,7,12,24,2.5,563.5,236.3,510.6,1312.9,0.523506
2020,7,13,1,2.2,687.9,123.8,579,1392.9,0.555405
2020,7,13,2,14.7,697,77.4,603,1392.1,0.555086
2020,7,13,3,31.2,681,56.6,622.4,1391.2,0.554727
2020,7,13,4,35.4,615.9,45.3,582.6,1279.2,0.510068
2020,7,13,5,58.2,521.7,84.1,592.9,1256.9,0.501176
2020,7,13,6,63.5,592.4,151.6,594.8,1402.3,0.559153
2020,7,13,7,53,680.9,141.8,546.2,1421.9,0.566968
2020,7,13,8,44.2,582.4,74.4,366,1067,0.425456
2020,7,13,9,39.7,539.1,20.7,236,835.5,0.333147
2020,7,13,10,33.7,517.8,9.7,108.8,670,0.267156
2020,7,13,11,18.6,436.7,16.7,118.1,590.1,0.235296
2020,7,13,12,30.5,367.3,37.2,141,576,0.229674
2020,7,13,13,31.8,371.2,75.5,183.5,662,0.263966
2020,7,13,14,30,394.4,65.6,265.7,755.7,0.301328
2020,7,13,15,19.8,364.6,49.7,329.3,763.4,0.304398
2020,7,13,16,15.7,312.5,103.9,345.9,778,0.310220
2020,7,13,17,14.4,298.6,124.7,350.4,788.1,0.314247
2020,7,13,18,44.1,335.6,288.8,449.3,1117.8,0.445712
2020,7,13,19,72,281.3,255.2,463.6,1072.1,0.427489
2020,7,13,20,68.1,212.8,162.1,385.3,828.3,0.330276
2020,7,13,21,49.2,217,108.7,326.5,701.4,0.279676
2020,7,13,22,48.1,288.9,253.2,396.4,986.6,0.393397
2020,7,13,23,57.8,430.4,177.6,435.5,1101.3,0.439132
2020,7,13,24,36.2,543,141.7,509.6,1230.5,0.490650
2020,7,14,1,39.5,635,16.6,501.5,1192.6,0.475537
2020,7,14,2,24.5,521.9,4,423.1,973.5,0.388173
2020,7,14,3,15,419.4,9.6,224.7,668.7,0.266637
2020,7,14,4,11.8,530.4,21.1,148.5,711.8,0.283823
2020,7,14,5,16.6,527.7,32.8,78,655.1,0.261215
2020,7,14,6,24,522.8,32.5,75.2,654.5,0.260975
2020,7,14,7,20.5,479,27.3,75.7,602.5,0.240241
2020,7,14,8,22.1,153.1,0,13.5,188.7,0.075242
2020,7,14,9,5,24,0,0,29,0.011563
2020,7,14,10,1.1,2.6,0,0,3.7,0.001475
2020,7,14,11,2.1,4.2,0.5,0,6.8,0.002711
2020,7,14,12,3,26.6,71.3,0.4,101.3,0.040392
2020,7,14,13,2.2,15,142,0.2,159.4,0.063559
2020,7,14,14,1.9,20.8,163.6,0.1,186.4,0.074325
2020,7,14,15,0.5,49.1,221.7,15.9,287.2,0.114518
2020,7,14,16,2.9,102.4,251.6,84.4,441.3,0.175964
2020,7,14,17,9.4,122.3,307.4,94.2,533.3,0.212648
2020,7,14,18,32.2,126.8,355.6,60.5,575.1,0.229315
2020,7,14,19,17.4,148.4,290.9,120.6,577.3,0.230193
2020,7,14,20,30.8,139.7,332.3,217.9,720.7,0.287372
2020,7,14,21,104,198.1,334.7,267.3,904.1,0.360501
2020,7,14,22,113.3,504.6,377.9,495.9,1491.7,0.594800
2020,7,14,23,121.6,690.4,559,621.5,1992.5,0.794489
2020,7,14,24,138.8,671.9,617.7,641.7,2070.1,0.825432
2020,7,15,1,126.4,670.5,491.3,627.7,1915.9,0.763946
2020,7,15,2,126,722.8,390.8,626.9,1866.5,0.744248
2020,7,15,3,118.9,684.8,198.6,487,1489.3,0.593843
2020,7,15,4,101.9,637.3,306.5,547.6,1593.3,0.635312
2020,7,15,5,124.5,643.5,423.8,405.3,1597.1,0.636828
2020,7,15,6,96.1,651.4,415.7,491.7,1654.9,0.659875
2020,7,15,7,115.5,389.3,535.6,340.4,1380.8,0.550580
2020,7,15,8,80.8,203.7,387.1,105.1,776.7,0.309701
2020,7,15,9,49.9,130.1,174.6,42.8,397.4,0.158459
2020,7,15,10,14.4,134.8,191.1,3,343.3,0.136887
2020,7,15,11,13.6,184.9,257.9,53.5,509.9,0.203318
2020,7,15,12,29.9,154.5,329.6,126,640,0.255194
2020,7,15,13,38.7,191.9,402.2,111.1,743.9,0.296623
2020,7,15,14,15.2,270.5,370.1,144.2,800,0.318992
2020,7,15,15,30.8,240.7,413.7,258.8,944,0.376411
2020,7,15,16,41.3,179.2,413.7,275.2,909.4,0.362614
2020,7,15,17,56.9,255.3,596.8,335.3,1244.3,0.496152
2020,7,15,18,73.3,488.6,542.3,544.1,1648.3,0.657243
2020,7,15,19,103.4,176,546.2,463.9,1289.5,0.514175
2020,7,15,20,102.9,429.5,586.3,572.3,1691,0.674269
2020,7,15,21,129.2,311.3,658,502.7,1601.2,0.638462
2020,7,15,22,128,476.4,777.7,553.1,1935.2,0.771642
2020,7,15,23,118.1,623.7,742.6,620.1,2104.5,0.839148
2020,7,15,24,127.3,711.6,753.8,673.9,2266.6,0.903784
2020,7,16,1,109.3,684.5,713.3,606.5,2113.6,0.842777
2020,7,16,2,103.5,574.8,651.5,569.6,1899.4,0.757367
2020,7,16,3,138.6,569.7,500.7,503.9,1712.9,0.683002
2020,7,16,4,126.2,485.8,499.2,345.5,1456.7,0.580845
2020,7,16,5,123.8,468.5,459.4,484.5,1536.2,0.612544
2020,7,16,6,108.8,533.1,316.1,592.4,1550.4,0.618206
2020,7,16,7,89.7,545.8,108.9,494.5,1238.9,0.493999
2020,7,16,8,39.3,535.2,2.7,318.7,895.9,0.357231
2020,7,16,9,29.5,510.1,15.4,134.1,689.1,0.274772
2020,7,16,10,21.1,441,33.5,98,593.6,0.236692
2020,7,16,11,13.3,281.3,82.4,124.1,501.1,0.199809
2020,7,16,12,4.9,254.4,74.7,133.2,467.2,0.186291
2020,7,16,13,2.4,195,63.6,95,356,0.141951
2020,7,16,14,3.7,145.7,80.4,96.2,326,0.129989
2020,7,16,15,5.4,156.8,100.5,142.8,405.5,0.161689
2020,7,16,16,6.1,152.3,97.5,138.1,394,0.157104
2020,7,16,17,4.4,119.6,69.4,138.2,331.6,0.132222
2020,7,16,18,11.4,31.1,194.2,15.6,252.3,0.100602
2020,7,16,19,7.8,25.9,182.7,10.6,227,0.090514
2020,7,16,20,6.5,31.9,169.8,5.2,213.4,0.085091
2020,7,16,21,14.5,48.6,214.7,10.4,288.2,0.114917
2020,7,16,22,32.1,36.4,514.1,19.4,602,0.240041
2020,7,16,23,83.8,40,499.7,22.2,645.7,0.257466
2020,7,16,24,76.8,122,373.9,30.4,603.1,0.240480
2020,7,17,1,57.6,346.6,255.7,107.3,767.2,0.305913
2020,7,17,2,26.9,586,222.8,371.8,1207.5,0.481479
2020,7,17,3,17.1,644.3,290,481.6,1433,0.571394
2020,7,17,4,11.1,630.7,349.1,506.5,1497.4,0.597073
2020,7,17,5,6.2,558.8,325,439.3,1329.3,0.530045
2020,7,17,6,6.3,489.6,266.4,370.7,1133,0.451772
2020,7,17,7,2.1,392.7,242.1,241,877.9,0.350054
2020,7,17,8,0.4,187.2,59,88.1,334.7,0.133458
2020,7,17,9,0,163.8,3.7,53.5,221,0.088122
2020,7,17,10,0,128.2,0.6,44.6,173.4,0.069142
2020,7,17,11,0,78.9,22.5,55.8,157.2,0.062682
2020,7,17,12,0,25.7,89.9,59.8,175.4,0.069939
2020,7,17,13,0.4,62.4,101.7,64.2,228.7,0.091192
2020,7,17,14,3.6,85.2,160.2,100.9,349.9,0.139519
2020,7,17,15,9.1,95,199.7,80.6,384.4,0.153276
2020,7,17,16,5.6,105.5,216.9,74.8,402.8,0.160612
2020,7,17,17,5.4,104.7,197.6,125.6,433.3,0.172774
2020,7,17,18,1.1,64.3,204.9,127.9,398.2,0.158778
2020,7,17,19,5,63.1,220.3,138.2,426.6,0.170102
2020,7,17,20,12.6,68.4,198,108.1,387.1,0.154352
2020,7,17,21,17.2,60.3,185.1,118.7,381.3,0.152040
2020,7,17,22,31.6,50.1,234.7,118.1,434.5,0.173253
2020,7,17,23,18.7,60.7,211.7,58.3,349.4,0.139320
2020,7,17,24,56.5,126.6,271.1,33.7,487.9,0.194545
2020,7,18,1,56.8,204.2,282.7,60.9,604.6,0.241078
2020,7,18,2,13.7,381.7,97.5,179.9,672.8,0.268272
2020,7,18,3,1.9,574.7,40.5,246.6,863.7,0.344392
2020,7,18,4,4,543.3,39.7,117.5,704.5,0.280912
2020,7,18,5,0,506.3,9.3,123.2,638.8,0.254715
2020,7,18,6,0.7,426.2,0.5,109,536.4,0.213884
2020,7,18,7,0.7,382.4,0,195.2,578.3,0.230591
2020,7,18,8,0.6,201.6,0,209.1,411.3,0.164002
2020,7,18,9,0,78.9,0,105.6,184.5,0.073568
2020,7,18,10,0,32.4,0,57.5,89.9,0.035847
2020,7,18,11,0,19,17.4,39.7,76.1,0.030344
2020,7,18,12,0,16.2,35.4,21.1,72.7,0.028988
2020,7,18,13,0,16.6,29.6,16.6,62.8,0.025041
2020,7,18,14,0.1,12.8,64.2,28.3,105.4,0.042027
2020,7,18,15,1,11.5,112.5,30.1,155.1,0.061845
2020,7,18,16,6.2,37.2,222.5,61.6,327.5,0.130587
2020,7,18,17,11.2,73.9,272.7,77.4,435.2,0.173532
2020,7,18,18,11.4,64.3,277.7,96.9,450.3,0.179553
2020,7,18,19,5.9,54.4,312.4,98,470.7,0.187687
2020,7,18,20,8.6,84.4,234.9,108.1,436,0.173851
2020,7,18,21,43.1,188.8,207.7,196.3,635.9,0.253559
2020,7,18,22,106.2,122.9,320.6,331.4,881.1,0.351330
2020,7,18,23,32.8,98.6,597.7,213.3,942.4,0.375773
2020,7,18,24,56.3,137,429.9,198.4,821.6,0.327605
2020,7,19,1,47.5,326.2,82.2,215.5,671.4,0.267714
2020,7,19,2,35,612,9,232.4,888.4,0.354241
2020,7,19,3,15.6,617.7,0.8,136.2,770.3,0.307149
2020,7,19,4,3,600.9,0,89.7,693.6,0.276566
2020,7,19,5,1,526.7,1.3,48.3,577.3,0.230193
2020,7,19,6,1,532,1.7,36.1,570.8,0.227601
2020,7,19,7,1.8,455.6,1.6,9.8,468.8,0.186929
2020,7,19,8,6.5,152.3,1.6,0,160.4,0.063958
2020,7,19,9,1.8,34.8,0,0,36.6,0.014594
2020,7,19,10,1.5,2.9,0,0,4.4,0.001754
2020,7,19,11,0.5,8.5,0.3,0,9.3,0.003708
2020,7,19,12,0,5.1,0,0.1,5.2,0.002073
2020,7,19,13,0,0.1,1.1,0.1,1.3,0.000518
2020,7,19,14,0.2,0.2,8,1.2,9.6,0.003828
2020,7,19,15,0.6,2.3,14.5,4.8,22.2,0.008852
2020,7,19,16,0.4,1.9,15.3,17.1,34.7,0.013836
2020,7,19,17,0.1,3.7,13.1,26,42.9,0.017106
2020,7,19,18,0.3,0.6,17.9,0.1,18.9,0.007536
2020,7,19,19,0.2,0.9,30.4,0,31.5,0.012560
2020,7,19,20,0.1,0.2,43.8,0,44.1,0.017584
2020,7,19,21,0,6.4,66.2,0.4,73,0.029108
2020,7,19,22,0,21.4,64.9,6.6,92.9,0.037043
2020,7,19,23,0,25.2,120.8,7.7,153.7,0.061286
2020,7,19,24,3.9,37,584.8,66.1,691.8,0.275848
2020,7,20,1,44.9,40.5,468.2,87.7,641.3,0.255712
2020,7,20,2,8.2,43.8,251.2,95.3,398.5,0.158898
2020,7,20,3,0.2,71.5,94.9,126.7,293.3,0.116950
2020,7,20,4,4.1,535.3,20.8,155.7,715.9,0.285458
2020,7,20,5,2.5,573.6,0.8,169.9,746.8,0.297779
2020,7,20,6,8,595.6,2.2,139.6,745.4,0.297221
2020,7,20,7,2.2,593.3,5.3,96.5,697.3,0.278041
2020,7,20,8,15.2,484.7,0.6,72.4,572.9,0.228438
2020,7,20,9,12.8,220.3,0,24.4,257.5,0.102676
2020,7,20,10,8.4,72,0,15,95.4,0.038040
2020,7,20,11,2.5,45.9,0.4,23.2,72,0.028709
2020,7,20,12,0,72.7,0,49,121.7,0.048527
2020,7,20,13,0,72.6,0,66.9,139.5,0.055624
2020,7,20,14,0,51.4,0,79.8,131.2,0.052315
2020,7,20,15,0,35,0,115.6,150.6,0.060050
