LoadLevel,Duration,Stage
052515,1,st0
052516,1,st0
052517,1,st0
052518,1,st0
052519,1,st0
052520,1,st0
052521,1,st0
052522,1,st0
052523,1,st0
052524,1,st0
052601,1,st0
052602,1,st0
052603,1,st0
052604,1,st0
052605,1,st0
052606,1,st0
052607,1,st0
052608,1,st0
052609,1,st0
052610,1,st0
052611,1,st0
052612,1,st0
052613,1,st0
052614,1,st0
052615,1,st0
052616,1,st0
052617,1,st0
052618,1,st0
052619,1,st0
052620,1,st0
052621,1,st0
052622,1,st0
052623,1,st0
052624,1,st0
052701,1,st0
052702,1,st0
052703,1,st0
052704,1,st0
052705,1,st0
052706,1,st0
052707,1,st0
052708,1,st0
052709,1,st0
052710,1,st0
052711,1,st0
052712,1,st0
052713,1,st0
052714,1,st0
052715,1,st0
052716,1,st0
052717,1,st0
052718,1,st0
052719,1,st0
052720,1,st0
052721,1,st0
052722,1,st0
052723,1,st0
052724,1,st0
052801,1,st0
052802,1,st0
052803,1,st0
052804,1,st0
052805,1,st0
052806,1,st0
052807,1,st0
052808,1,st0
052809,1,st0
052810,1,st0
052811,1,st0
052812,1,st0
052813,1,st0
052814,1,st0
052815,1,st0
052816,1,st0
052817,1,st0
052818,1,st0
052819,1,st0
052820,1,st0
052821,1,st0
052822,1,st0
052823,1,st0
052824,1,st0
052901,1,st0
052902,1,st0
052903,1,st0
052904,1,st0
052905,1,st0
052906,1,st0
052907,1,st0
052908,1,st0
052909,1,st0
052910,1,st0
052911,1,st0
052912,1,st0
052913,1,st0
052914,1,st0
052915,1,st0
052916,1,st0
052917,1,st0
052918,1,st0
052919,1,st0
052920,1,st0
052921,1,st0
052922,1,st0
052923,1,st0
052924,1,st0
053001,1,st0
053002,1,st0
053003,1,st0
053004,1,st0
053005,1,st0
053006,1,st0
053007,1,st0
053008,1,st0
053009,1,st0
053010,1,st0
053011,1,st0
053012,1,st0
053013,1,st0
053014,1,st0
053015,1,st0
053016,1,st0
053017,1,st0
053018,1,st0
053019,1,st0
053020,1,st0
053021,1,st0
053022,1,st0
053023,1,st0
053024,1,st0
053101,1,st0
053102,1,st0
053103,1,st0
053104,1,st0
053105,1,st0
053106,1,st0
053107,1,st0
053108,1,st0
053109,1,st0
053110,1,st0
053111,1,st0
053112,1,st0
053113,1,st0
053114,1,st0
053115,1,st0
053116,1,st0
053117,1,st0
053118,1,st0
053119,1,st0
053120,1,st0
053121,1,st0
053122,1,st0
053123,1,st0
053124,1,st0
060101,1,st0
060102,1,st0
060103,1,st0
060104,1,st0
060105,1,st0
060106,1,st0
060107,1,st0
060108,1,st0
060109,1,st0
060110,1,st0
060111,1,st0
060112,1,st0
060113,1,st0
060114,1,st0
060115,1,st0
060116,1,st0
060117,1,st0
060118,1,st0
060119,1,st0
060120,1,st0
060121,1,st0
060122,1,st0
060123,1,st0
060124,1,st0
060201,1,st0
060202,1,st0
060203,1,st0
060204,1,st0
060205,1,st0
060206,1,st0
060207,1,st0
060208,1,st0
060209,1,st0
060210,1,st0
060211,1,st0
060212,1,st0
060213,1,st0
060214,1,st0
060215,1,st0
060216,1,st0
060217,1,st0
060218,1,st0
060219,1,st0
060220,1,st0
060221,1,st0
060222,1,st0
060223,1,st0
060224,1,st0
060301,1,st0
060302,1,st0
060303,1,st0
060304,1,st0
060305,1,st0
060306,1,st0
060307,1,st0
060308,1,st0
060309,1,st0
060310,1,st0
060311,1,st0
060312,1,st0
060313,1,st0
060314,1,st0
060315,1,st0
060316,1,st0
060317,1,st0
060318,1,st0
060319,1,st0
060320,1,st0
060321,1,st0
060322,1,st0
060323,1,st0
060324,1,st0
060401,1,st0
060402,1,st0
060403,1,st0
060404,1,st0
060405,1,st0
060406,1,st0
060407,1,st0
060408,1,st0
060409,1,st0
060410,1,st0
060411,1,st0
060412,1,st0
060413,1,st0
060414,1,st0
060415,1,st0
060416,1,st0
060417,1,st0
060418,1,st0
060419,1,st0
060420,1,st0
060421,1,st0
060422,1,st0
060423,1,st0
060424,1,st0
060501,1,st0
060502,1,st0
060503,1,st0
060504,1,st0
060505,1,st0
060506,1,st0
060507,1,st0
060508,1,st0
060509,1,st0
060510,1,st0
060511,1,st0
060512,1,st0
060513,1,st0
060514,1,st0
060515,1,st0
060516,1,st0
060517,1,st0
060518,1,st0
060519,1,st0
060520,1,st0
060521,1,st0
060522,1,st0
060523,1,st0
060524,1,st0
060601,1,st0
060602,1,st0
060603,1,st0
060604,1,st0
060605,1,st0
060606,1,st0
060607,1,st0
060608,1,st0
060609,1,st0
060610,1,st0
060611,1,st0
060612,1,st0
060613,1,st0
060614,1,st0
060615,1,st0
060616,1,st0
060617,1,st0
060618,1,st0
060619,1,st0
060620,1,st0
060621,1,st0
060622,1,st0
060623,1,st0
060624,1,st0
060701,1,st0
060702,1,st0
060703,1,st0
060704,1,st0
060705,1,st0
060706,1,st0
060707,1,st0
060708,1,st0
060709,1,st0
060710,1,st0
060711,1,st0
060712,1,st0
060713,1,st0
060714,1,st0
060715,1,st0
060716,1,st0
060717,1,st0
060718,1,st0
060719,1,st0
060720,1,st0
060721,1,st0
060722,1,st0
060723,1,st0
060724,1,st0
060801,1,st0
060802,1,st0
060803,1,st0
060804,1,st0
060805,1,st0
060806,1,st0
060807,1,st0
060808,1,st0
060809,1,st0
060810,1,st0
060811,1,st0
060812,1,st0
060813,1,st0
060814,1,st0
060815,1,st0
060816,1,st0
060817,1,st0
060818,1,st0
060819,1,st0
060820,1,st0
060821,1,st0
060822,1,st0
060823,1,st0
060824,1,st0
060901,1,st0
060902,1,st0
060903,1,st0
060904,1,st0
060905,1,st0
060906,1,st0
060907,1,st0
060908,1,st0
060909,1,st0
060910,1,st0
060911,1,st0
060912,1,st0
060913,1,st0
060914,1,st0
060915,1,st0
060916,1,st0
060917,1,st0
060918,1,st0
060919,1,st0
060920,1,st0
060921,1,st0
060922,1,st0
060923,1,st0
060924,1,st0
061001,1,st0
061002,1,st0
061003,1,st0
061004,1,st0
061005,1,st0
061006,1,st0
061007,1,st0
061008,1,st0
061009,1,st0
061010,1,st0
061011,1,st0
061012,1,st0
061013,1,st0
061014,1,st0
061015,1,st0
061016,1,st0
061017,1,st0
061018,1,st0
061019,1,st0
061020,1,st0
061021,1,st0
061022,1,st0
061023,1,st0
061024,1,st0
061101,1,st0
061102,1,st0
061103,1,st0
061104,1,st0
061105,1,st0
061106,1,st0
061107,1,st0
061108,1,st0
061109,1,st0
061110,1,st0
061111,1,st0
061112,1,st0
061113,1,st0
061114,1,st0
061115,1,st0
061116,1,st0
061117,1,st0
061118,1,st0
061119,1,st0
061120,1,st0
061121,1,st0
061122,1,st0
061123,1,st0
061124,1,st0
061201,1,st0
061202,1,st0
061203,1,st0
061204,1,st0
061205,1,st0
061206,1,st0
061207,1,st0
061208,1,st0
061209,1,st0
061210,1,st0
061211,1,st0
061212,1,st0
061213,1,st0
061214,1,st0
061215,1,st0
061216,1,st0
061217,1,st0
061218,1,st0
061219,1,st0
061220,1,st0
061221,1,st0
061222,1,st0
061223,1,st0
061224,1,st0
061301,1,st0
061302,1,st0
061303,1,st0
061304,1,st0
061305,1,st0
061306,1,st0
061307,1,st0
061308,1,st0
061309,1,st0
061310,1,st0
061311,1,st0
061312,1,st0
061313,1,st0
061314,1,st0
061315,1,st0
061316,1,st0
061317,1,st0
061318,1,st0
061319,1,st0
061320,1,st0
061321,1,st0
061322,1,st0
061323,1,st0
061324,1,st0
061401,1,st0
061402,1,st0
061403,1,st0
061404,1,st0
061405,1,st0
061406,1,st0
061407,1,st0
061408,1,st0
061409,1,st0
061410,1,st0
061411,1,st0
061412,1,st0
061413,1,st0
061414,1,st0
061415,1,st0
061416,1,st0
061417,1,st0
061418,1,st0
061419,1,st0
061420,1,st0
061421,1,st0
061422,1,st0
061423,1,st0
061424,1,st0
061501,1,st0
061502,1,st0
061503,1,st0
061504,1,st0
061505,1,st0
061506,1,st0
061507,1,st0
061508,1,st0
061509,1,st0
061510,1,st0
061511,1,st0
061512,1,st0
061513,1,st0
061514,1,st0
061515,1,st0
061516,1,st0
061517,1,st0
061518,1,st0
061519,1,st0
061520,1,st0
061521,1,st0
061522,1,st0
061523,1,st0
061524,1,st0
061601,1,st0
061602,1,st0
061603,1,st0
061604,1,st0
061605,1,st0
061606,1,st0
061607,1,st0
061608,1,st0
061609,1,st0
061610,1,st0
061611,1,st0
061612,1,st0
061613,1,st0
061614,1,st0
061615,1,st0
061616,1,st0
061617,1,st0
061618,1,st0
061619,1,st0
061620,1,st0
061621,1,st0
061622,1,st0
061623,1,st0
061624,1,st0
061701,1,st0
061702,1,st0
061703,1,st0
061704,1,st0
061705,1,st0
061706,1,st0
061707,1,st0
061708,1,st0
061709,1,st0
061710,1,st0
061711,1,st0
061712,1,st0
061713,1,st0
061714,1,st0
061715,1,st0
061716,1,st0
061717,1,st0
061718,1,st0
061719,1,st0
061720,1,st0
061721,1,st0
061722,1,st0
061723,1,st0
061724,1,st0
061801,1,st0
061802,1,st0
061803,1,st0
061804,1,st0
061805,1,st0
061806,1,st0
061807,1,st0
061808,1,st0
061809,1,st0
061810,1,st0
061811,1,st0
061812,1,st0
061813,1,st0
061814,1,st0
061815,1,st0
061816,1,st0
061817,1,st0
061818,1,st0
061819,1,st0
061820,1,st0
061821,1,st0
061822,1,st0
061823,1,st0
061824,1,st0
061901,1,st0
061902,1,st0
061903,1,st0
061904,1,st0
061905,1,st0
061906,1,st0
061907,1,st0
061908,1,st0
061909,1,st0
061910,1,st0
061911,1,st0
061912,1,st0
061913,1,st0
061914,1,st0
061915,1,st0
061916,1,st0
061917,1,st0
061918,1,st0
061919,1,st0
061920,1,st0
061921,1,st0
061922,1,st0
061923,1,st0
061924,1,st0
062001,1,st0
062002,1,st0
062003,1,st0
062004,1,st0
062005,1,st0
062006,1,st0
062007,1,st0
062008,1,st0
062009,1,st0
062010,1,st0
062011,1,st0
062012,1,st0
062013,1,st0
062014,1,st0
062015,1,st0
062016,1,st0
062017,1,st0
062018,1,st0
062019,1,st0
062020,1,st0
062021,1,st0
062022,1,st0
062023,1,st0
062024,1,st0
062101,1,st0
062102,1,st0
062103,1,st0
062104,1,st0
062105,1,st0
062106,1,st0
062107,1,st0
062108,1,st0
062109,1,st0
062110,1,st0
062111,1,st0
062112,1,st0
062113,1,st0
062114,1,st0
062115,1,st0
062116,1,st0
062117,1,st0
062118,1,st0
062119,1,st0
062120,1,st0
062121,1,st0
062122,1,st0
062123,1,st0
062124,1,st0
062201,1,st0
062202,1,st0
062203,1,st0
062204,1,st0
062205,1,st0
062206,1,st0
062207,1,st0
062208,1,st0
062209,1,st0
062210,1,st0
062211,1,st0
062212,1,st0
062213,1,st0
062214,1,st0
062215,1,st0
062216,1,st0
062217,1,st0
062218,1,st0
062219,1,st0
062220,1,st0
062221,1,st0
062222,1,st0
062223,1,st0
062224,1,st0
062301,1,st0
062302,1,st0
062303,1,st0
062304,1,st0
062305,1,st0
062306,1,st0
062307,1,st0
062308,1,st0
062309,1,st0
062310,1,st0
062311,1,st0
062312,1,st0
062313,1,st0
062314,1,st0
062315,1,st0
062316,1,st0
062317,1,st0
062318,1,st0
062319,1,st0
062320,1,st0
062321,1,st0
062322,1,st0
062323,1,st0
062324,1,st0
062401,1,st0
062402,1,st0
062403,1,st0
062404,1,st0
062405,1,st0
062406,1,st0
062407,1,st0
062408,1,st0
062409,1,st0
062410,1,st0
062411,1,st0
062412,1,st0
062413,1,st0
062414,1,st0
062415,1,st0
062416,1,st0
062417,1,st0
062418,1,st0
062419,1,st0
062420,1,st0
062421,1,st0
062422,1,st0
062423,1,st0
062424,1,st0
062501,1,st0
062502,1,st0
062503,1,st0
062504,1,st0
062505,1,st0
062506,1,st0
062507,1,st0
062508,1,st0
062509,1,st0
062510,1,st0
062511,1,st0
062512,1,st0
062513,1,st0
062514,1,st0
062515,1,st0
062516,1,st0
062517,1,st0
062518,1,st0
062519,1,st0
062520,1,st0
062521,1,st0
062522,1,st0
062523,1,st0
062524,1,st0
062601,1,st0
062602,1,st0
062603,1,st0
062604,1,st0
062605,1,st0
062606,1,st0
062607,1,st0
062608,1,st0
062609,1,st0
062610,1,st0
062611,1,st0
062612,1,st0
062613,1,st0
062614,1,st0
062615,1,st0
062616,1,st0
062617,1,st0
062618,1,st0
062619,1,st0
062620,1,st0
062621,1,st0
062622,1,st0
062623,1,st0
062624,1,st0
062701,1,st0
062702,1,st0
062703,1,st0
062704,1,st0
062705,1,st0
062706,1,st0
062707,1,st0
062708,1,st0
062709,1,st0
062710,1,st0
062711,1,st0
062712,1,st0
062713,1,st0
062714,1,st0
062715,1,st0
062716,1,st0
062717,1,st0
062718,1,st0
062719,1,st0
062720,1,st0
062721,1,st0
062722,1,st0
062723,1,st0
062724,1,st0
062801,1,st0
062802,1,st0
062803,1,st0
062804,1,st0
062805,1,st0
062806,1,st0
062807,1,st0
062808,1,st0
062809,1,st0
062810,1,st0
062811,1,st0
062812,1,st0
062813,1,st0
062814,1,st0
062815,1,st0
062816,1,st0
062817,1,st0
062818,1,st0
062819,1,st0
062820,1,st0
062821,1,st0
062822,1,st0
062823,1,st0
062824,1,st0
062901,1,st0
062902,1,st0
062903,1,st0
062904,1,st0
062905,1,st0
062906,1,st0
062907,1,st0
062908,1,st0
062909,1,st0
062910,1,st0
062911,1,st0
062912,1,st0
062913,1,st0
062914,1,st0
062915,1,st0
062916,1,st0
062917,1,st0
062918,1,st0
062919,1,st0
062920,1,st0
062921,1,st0
062922,1,st0
062923,1,st0
062924,1,st0
063001,1,st0
063002,1,st0
063003,1,st0
063004,1,st0
063005,1,st0
063006,1,st0
063007,1,st0
063008,1,st0
063009,1,st0
063010,1,st0
063011,1,st0
063012,1,st0
063013,1,st0
063014,1,st0
063015,1,st0
063016,1,st0
063017,1,st0
063018,1,st0
063019,1,st0
063020,1,st0
063021,1,st0
063022,1,st0
063023,1,st0
063024,1,st0
070101,1,st0
070102,1,st0
070103,1,st0
070104,1,st0
070105,1,st0
070106,1,st0
070107,1,st0
070108,1,st0
070109,1,st0
070110,1,st0
070111,1,st0
070112,1,st0
070113,1,st0
070114,1,st0
070115,1,st0
070116,1,st0
070117,1,st0
070118,1,st0
070119,1,st0
070120,1,st0
070121,1,st0
070122,1,st0
070123,1,st0
070124,1,st0
070201,1,st0
070202,1,st0
070203,1,st0
070204,1,st0
070205,1,st0
070206,1,st0
070207,1,st0
070208,1,st0
070209,1,st0
070210,1,st0
070211,1,st0
070212,1,st0
070213,1,st0
070214,1,st0
070215,1,st0
070216,1,st0
070217,1,st0
070218,1,st0
070219,1,st0
070220,1,st0
070221,1,st0
070222,1,st0
070223,1,st0
070224,1,st0
070301,1,st0
070302,1,st0
070303,1,st0
070304,1,st0
070305,1,st0
070306,1,st0
070307,1,st0
070308,1,st0
070309,1,st0
070310,1,st0
070311,1,st0
070312,1,st0
070313,1,st0
070314,1,st0
070315,1,st0
070316,1,st0
070317,1,st0
070318,1,st0
070319,1,st0
070320,1,st0
070321,1,st0
070322,1,st0
070323,1,st0
070324,1,st0
070401,1,st0
070402,1,st0
070403,1,st0
070404,1,st0
070405,1,st0
070406,1,st0
070407,1,st0
070408,1,st0
070409,1,st0
070410,1,st0
070411,1,st0
070412,1,st0
070413,1,st0
070414,1,st0
070415,1,st0
070416,1,st0
070417,1,st0
070418,1,st0
070419,1,st0
070420,1,st0
070421,1,st0
070422,1,st0
070423,1,st0
070424,1,st0
070501,1,st0
070502,1,st0
070503,1,st0
070504,1,st0
070505,1,st0
070506,1,st0
070507,1,st0
070508,1,st0
070509,1,st0
070510,1,st0
070511,1,st0
070512,1,st0
070513,1,st0
070514,1,st0
070515,1,st0
070516,1,st0
070517,1,st0
070518,1,st0
070519,1,st0
070520,1,st0
070521,1,st0
070522,1,st0
070523,1,st0
070524,1,st0
070601,1,st0
070602,1,st0
070603,1,st0
070604,1,st0
070605,1,st0
070606,1,st0
070607,1,st0
070608,1,st0
070609,1,st0
070610,1,st0
070611,1,st0
070612,1,st0
070613,1,st0
070614,1,st0
070615,1,st0
070616,1,st0
070617,1,st0
070618,1,st0
070619,1,st0
070620,1,st0
070621,1,st0
070622,1,st0
070623,1,st0
070624,1,st0
070701,1,st0
070702,1,st0
070703,1,st0
070704,1,st0
070705,1,st0
070706,1,st0
070707,1,st0
070708,1,st0
070709,1,st0
070710,1,st0
070711,1,st0
070712,1,st0
070713,1,st0
070714,1,st0
070715,1,st0
070716,1,st0
070717,1,st0
070718,1,st0
070719,1,st0
070720,1,st0
070721,1,st0
070722,1,st0
070723,1,st0
070724,1,st0
070801,1,st0
070802,1,st0
070803,1,st0
070804,1,st0
070805,1,st0
070806,1,st0
070807,1,st0
070808,1,st0
070809,1,st0
070810,1,st0
070811,1,st0
070812,1,st0
070813,1,st0
070814,1,st0
070815,1,st0
070816,1,st0
070817,1,st0
070818,1,st0
070819,1,st0
070820,1,st0
070821,1,st0
070822,1,st0
070823,1,st0
070824,1,st0
070901,1,st0
070902,1,st0
070903,1,st0
070904,1,st0
070905,1,st0
070906,1,st0
070907,1,st0
070908,1,st0
070909,1,st0
070910,1,st0
070911,1,st0
070912,1,st0
070913,1,st0
070914,1,st0
070915,1,st0
070916,1,st0
070917,1,st0
070918,1,st0
070919,1,st0
070920,1,st0
070921,1,st0
070922,1,st0
070923,1,st0
070924,1,st0
071001,1,st0
071002,1,st0
071003,1,st0
071004,1,st0
071005,1,st0
071006,1,st0
071007,1,st0
071008,1,st0
071009,1,st0
071010,1,st0
071011,1,st0
071012,1,st0
071013,1,st0
071014,1,st0
071015,1,st0
071016,1,st0
071017,1,st0
071018,1,st0
071019,1,st0
071020,1,st0
071021,1,st0
071022,1,st0
071023,1,st0
071024,1,st0
071101,1,st0
071102,1,st0
071103,1,st0
071104,1,st0
071105,1,st0
071106,1,st0
071107,1,st0
071108,1,st0
071109,1,st0
071110,1,st0
071111,1,st0
071112,1,st0
071113,1,st0
071114,1,st0
071115,1,st0
071116,1,st0
071117,1,st0
071118,1,st0
071119,1,st0
071120,1,st0
071121,1,st0
071122,1,st0
071123,1,st0
071124,1,st0
071201,1,st0
071202,1,st0
071203,1,st0
071204,1,st0
071205,1,st0
071206,1,st0
071207,1,st0
071208,1,st0
071209,1,st0
071210,1,st0
071211,1,st0
071212,1,st0
071213,1,st0
071214,1,st0
071215,1,st0
071216,1,st0
071217,1,st0
071218,1,st0
071219,1,st0
071220,1,st0
071221,1,st0
071222,1,st0
071223,1,st0
071224,1,st0
071301,1,st0
071302,1,st0
071303,1,st0
071304,1,st0
071305,1,st0
071306,1,st0
071307,1,st0
071308,1,st0
071309,1,st0
071310,1,st0
071311,1,st0
071312,1,st0
071313,1,st0
071314,1,st0
071315,1,st0
071316,1,st0
071317,1,st0
071318,1,st0
071319,1,st0
071320,1,st0
071321,1,st0
071322,1,st0
071323,1,st0
071324,1,st0
071401,1,st0
071402,1,st0
071403,1,st0
071404,1,st0
071405,1,st0
071406,1,st0
071407,1,st0
071408,1,st0
071409,1,st0
071410,1,st0
071411,1,st0
071412,1,st0
071413,1,st0
071414,1,st0
071415,1,st0
071416,1,st0
071417,1,st0
071418,1,st0
071419,1,st0
071420,1,st0
071421,1,st0
071422,1,st0
071423,1,st0
071424,1,st0
071501,1,st0
071502,1,st0
071503,1,st0
071504,1,st0
071505,1,st0
071506,1,st0
071507,1,st0
071508,1,st0
071509,1,st0
071510,1,st0
071511,1,st0
071512,1,st0
071513,1,st0
071514,1,st0
071515,1,st0
071516,1,st0
071517,1,st0
071518,1,st0
071519,1,st0
071520,1,st0
071521,1,st0
071522,1,st0
071523,1,st0
071524,1,st0
071601,1,st0
071602,1,st0
071603,1,st0
071604,1,st0
071605,1,st0
071606,1,st0
071607,1,st0
071608,1,st0
071609,1,st0
071610,1,st0
071611,1,st0
071612,1,st0
071613,1,st0
071614,1,st0
071615,1,st0
071616,1,st0
071617,1,st0
071618,1,st0
071619,1,st0
071620,1,st0
071621,1,st0
071622,1,st0
071623,1,st0
071624,1,st0
071701,1,st0
071702,1,st0
071703,1,st0
071704,1,st0
071705,1,st0
071706,1,st0
071707,1,st0
071708,1,st0
071709,1,st0
071710,1,st0
071711,1,st0
071712,1,st0
071713,1,st0
071714,1,st0
071715,1,st0
071716,1,st0
071717,1,st0
071718,1,st0
071719,1,st0
071720,1,st0
071721,1,st0
071722,1,st0
071723,1,st0
071724,1,st0
071801,1,st0
071802,1,st0
071803,1,st0
071804,1,st0
071805,1,st0
071806,1,st0
071807,1,st0
071808,1,st0
071809,1,st0
071810,1,st0
071811,1,st0
071812,1,st0
071813,1,st0
071814,1,st0
071815,1,st0
071816,1,st0
071817,1,st0
071818,1,st0
071819,1,st0
071820,1,st0
071821,1,st0
071822,1,st0
071823,1,st0
071824,1,st0
071901,1,st0
071902,1,st0
071903,1,st0
071904,1,st0
071905,1,st0
071906,1,st0
071907,1,st0
071908,1,st0
071909,1,st0
071910,1,st0
071911,1,st0
071912,1,st0
071913,1,st0
071914,1,st0
071915,1,st0
071916,1,st0
071917,1,st0
071918,1,st0
071919,1,st0
071920,1,st0
071921,1,st0
071922,1,st0
071923,1,st0
071924,1,st0
072001,1,st0
072002,1,st0
072003,1,st0
072004,1,st0
072005,1,st0
072006,1,st0
072007,1,st0
072008,1,st0
072009,1,st0
072010,1,st0
072011,1,st0
072012,1,st0
072013,1,st0
072014,1,st0
072015,1,st0
072016,1,st0
072017,1,st0
072018,1,st0
072019,1,st0
072020,1,st0
072021,1,st0
072022,1,st0
072023,1,st0
072024,1,st0
072101,1,st0
072102,1,st0
072103,1,st0
072104,1,st0
072105,1,st0
072106,1,st0
072107,1,st0
072108,1,st0
072109,1,st0
072110,1,st0
072111,1,st0
072112,1,st0
072113,1,st0
072114,1,st0
072115,1,st0
072116,1,st0
072117,1,st0
072118,1,st0
072119,1,st0
072120,1,st0
072121,1,st0
072122,1,st0
072123,1,st0
072124,1,st0
072201,1,st0
072202,1,st0
072203,1,st0
072204,1,st0
072205,1,st0
072206,1,st0
072207,1,st0
072208,1,st0
072209,1,st0
072210,1,st0
072211,1,st0
072212,1,st0
072213,1,st0
072214,1,st0
072215,1,st0
072216,1,st0
072217,1,st0
072218,1,st0
072219,1,st0
072220,1,st0
072221,1,st0
072222,1,st0
072223,1,st0
072224,1,st0
072301,1,st0
072302,1,st0
072303,1,st0
072304,1,st0
072305,1,st0
072306,1,st0
072307,1,st0
072308,1,st0
072309,1,st0
072310,1,st0
072311,1,st0
072312,1,st0
072313,1,st0
072314,1,st0
072315,1,st0
072316,1,st0
072317,1,st0
072318,1,st0
072319,1,st0
072320,1,st0
072321,1,st0
072322,1,st0
072323,1,st0
072324,1,st0
072401,1,st0
072402,1,st0
072403,1,st0
072404,1,st0
072405,1,st0
072406,1,st0
072407,1,st0
072408,1,st0
072409,1,st0
072410,1,st0
072411,1,st0
072412,1,st0
072413,1,st0
072414,1,st0
072415,1,st0
072416,1,st0
072417,1,st0
072418,1,st0
072419,1,st0
072420,1,st0
072421,1,st0
072422,1,st0
072423,1,st0
072424,1,st0
072501,1,st0
072502,1,st0
072503,1,st0
072504,1,st0
072505,1,st0
072506,1,st0
072507,1,st0
072508,1,st0
072509,1,st0
072510,1,st0
072511,1,st0
072512,1,st0
072513,1,st0
072514,1,st0
072515,1,st0
072516,1,st0
072517,1,st0
072518,1,st0
072519,1,st0
072520,1,st0
072521,1,st0
072522,1,st0
072523,1,st0
072524,1,st0
072601,1,st0
072602,1,st0
072603,1,st0
072604,1,st0
072605,1,st0
072606,1,st0
072607,1,st0
072608,1,st0
072609,1,st0
072610,1,st0
072611,1,st0
072612,1,st0
072613,1,st0
072614,1,st0
072615,1,st0
072616,1,st0
072617,1,st0
072618,1,st0
072619,1,st0
072620,1,st0
072621,1,st0
072622,1,st0
072623,1,st0
072624,1,st0
072701,1,st0
072702,1,st0
072703,1,st0
072704,1,st0
072705,1,st0
072706,1,st0
072707,1,st0
072708,1,st0
072709,1,st0
072710,1,st0
072711,1,st0
072712,1,st0
072713,1,st0
072714,1,st0
072715,1,st0
072716,1,st0
072717,1,st0
072718,1,st0
072719,1,st0
072720,1,st0
072721,1,st0
072722,1,st0
072723,1,st0
072724,1,st0
072801,1,st0
072802,1,st0
072803,1,st0
072804,1,st0
072805,1,st0
072806,1,st0
072807,1,st0
072808,1,st0
072809,1,st0
072810,1,st0
072811,1,st0
072812,1,st0
072813,1,st0
072814,1,st0
072815,1,st0
072816,1,st0
072817,1,st0
072818,1,st0
072819,1,st0
072820,1,st0
072821,1,st0
072822,1,st0
072823,1,st0
072824,1,st0
072901,1,st0
072902,1,st0
072903,1,st0
072904,1,st0
072905,1,st0
072906,1,st0
072907,1,st0
072908,1,st0
072909,1,st0
072910,1,st0
072911,1,st0
072912,1,st0
072913,1,st0
072914,1,st0
072915,1,st0
072916,1,st0
072917,1,st0
072918,1,st0
072919,1,st0
072920,1,st0
072921,1,st0
072922,1,st0
072923,1,st0
072924,1,st0
073001,1,st0
073002,1,st0
073003,1,st0
073004,1,st0
073005,1,st0
073006,1,st0
073007,1,st0
073008,1,st0
073009,1,st0
073010,1,st0
073011,1,st0
073012,1,st0
073013,1,st0
073014,1,st0
073015,1,st0
073016,1,st0
073017,1,st0
073018,1,st0
073019,1,st0
073020,1,st0
073021,1,st0
073022,1,st0
073023,1,st0
073024,1,st0
073101,1,st0
073102,1,st0
073103,1,st0
073104,1,st0
073105,1,st0
073106,1,st0
073107,1,st0
073108,1,st0
073109,1,st0
073110,1,st0
073111,1,st0
073112,1,st0
073113,1,st0
073114,1,st0
073115,1,st0
073116,1,st0
073117,1,st0
073118,1,st0
073119,1,st0
073120,1,st0
073121,1,st0
073122,1,st0
073123,1,st0
073124,1,st0
080101,1,st0
080102,1,st0
080103,1,st0
080104,1,st0
080105,1,st0
080106,1,st0
080107,1,st0
080108,1,st0
080109,1,st0
080110,1,st0
080111,1,st0
080112,1,st0
080113,1,st0
080114,1,st0
080115,1,st0
080116,1,st0
080117,1,st0
080118,1,st0
080119,1,st0
080120,1,st0
080121,1,st0
080122,1,st0
080123,1,st0
080124,1,st0
080201,1,st0
080202,1,st0
080203,1,st0
080204,1,st0
080205,1,st0
080206,1,st0
080207,1,st0
080208,1,st0
080209,1,st0
080210,1,st0
080211,1,st0
080212,1,st0
080213,1,st0
080214,1,st0
080215,1,st0
080216,1,st0
080217,1,st0
080218,1,st0
080219,1,st0
080220,1,st0
080221,1,st0
080222,1,st0
080223,1,st0
080224,1,st0
080301,1,st0
080302,1,st0
080303,1,st0
080304,1,st0
080305,1,st0
080306,1,st0
080307,1,st0
080308,1,st0
080309,1,st0
080310,1,st0
080311,1,st0
080312,1,st0
080313,1,st0
080314,1,st0
080315,1,st0
080316,1,st0
080317,1,st0
080318,1,st0
080319,1,st0
080320,1,st0
080321,1,st0
080322,1,st0
080323,1,st0
080324,1,st0
080401,1,st0
080402,1,st0
080403,1,st0
080404,1,st0
080405,1,st0
080406,1,st0
080407,1,st0
080408,1,st0
080409,1,st0
080410,1,st0
080411,1,st0
080412,1,st0
080413,1,st0
080414,1,st0
080415,1,st0
080416,1,st0
080417,1,st0
080418,1,st0
080419,1,st0
080420,1,st0
080421,1,st0
080422,1,st0
080423,1,st0
080424,1,st0
080501,1,st0
080502,1,st0
080503,1,st0
080504,1,st0
080505,1,st0
080506,1,st0
080507,1,st0
080508,1,st0
080509,1,st0
080510,1,st0
080511,1,st0
080512,1,st0
080513,1,st0
080514,1,st0
080515,1,st0
080516,1,st0
080517,1,st0
080518,1,st0
080519,1,st0
080520,1,st0
080521,1,st0
080522,1,st0
080523,1,st0
080524,1,st0
080601,1,st0
080602,1,st0
080603,1,st0
080604,1,st0
080605,1,st0
080606,1,st0
080607,1,st0
080608,1,st0
080609,1,st0
080610,1,st0
