Year,Month,Day,Period,1,2,3
2020,8,22,179,70.206,71.907,53.562
2020,8,22,180,70.275,72.027,53.496
2020,8,22,181,70.335,72.297,53.454
2020,8,22,182,70.323,72.402,53.4
2020,8,22,183,70.431,72.282,53.535
2020,8,22,184,70.5,72.243,53.496
2020,8,22,185,70.548,72.081,53.415
2020,8,22,186,70.539,72.12,53.346
2020,8,22,187,70.548,72.189,53.427
2020,8,22,188,70.578,72.081,53.361
2020,8,22,189,70.557,72.135,53.373
2020,8,22,190,70.401,72.201,53.265
2020,8,22,191,70.392,72.321,53.265
2020,8,22,192,70.266,72.39,53.133
2020,8,22,193,70.314,72.444,52.998
2020,8,22,194,70.179,72.363,52.917
2020,8,22,195,70.08,72.228,52.917
2020,8,22,196,69.924,72.174,52.794
2020,8,22,197,69.693,72.054,52.581
2020,8,22,198,69.459,71.826,52.539
2020,8,22,199,69.204,71.718,52.377
2020,8,22,200,68.895,71.625,52.218
2020,8,22,201,68.487,71.502,52.029
2020,8,22,202,68.241,71.22,51.855
2020,8,22,203,67.911,70.938,51.666
2020,8,22,204,67.62,70.683,51.492
2020,8,22,205,67.056,70.254,51.06
2020,8,22,206,66.705,69.945,50.751
2020,8,22,207,66.375,69.675,50.523
2020,8,22,208,66.093,69.462,50.376
2020,8,22,209,65.703,69.219,50.253
2020,8,22,210,65.295,69.045,50.091
2020,8,22,211,64.887,68.844,49.905
2020,8,22,212,64.527,68.508,49.77
2020,8,22,213,64.245,68.28,49.677
2020,8,22,214,63.99,68.13,49.65
2020,8,22,215,63.777,67.863,49.581
2020,8,22,216,63.582,67.539,49.338
2020,8,22,217,63.408,67.488,49.125
2020,8,22,218,63.066,67.365,48.948
2020,8,22,219,62.718,67.272,48.801
2020,8,22,220,62.415,67.044,48.693
2020,8,22,221,62.094,66.828,48.654
2020,8,22,222,61.638,66.561,48.627
2020,8,22,223,61.317,66.492,48.747
2020,8,22,224,60.984,66.372,48.708
2020,8,22,225,60.624,66.144,48.681
2020,8,22,226,60.216,66.009,48.855
2020,8,22,227,59.838,65.847,48.816
2020,8,22,228,59.565,65.619,48.936
2020,8,22,229,59.301,65.688,49.299
2020,8,22,230,59.187,65.553,49.272
2020,8,22,231,59.04,65.418,49.311
2020,8,22,232,59.058,65.256,49.419
2020,8,22,233,59.049,65.175,49.554
2020,8,22,234,58.845,65.136,49.77
2020,8,22,235,58.698,65.097,49.851
2020,8,22,236,58.35,64.989,49.944
2020,8,22,237,58.086,64.707,50.106
2020,8,22,238,57.696,64.41,50.349
2020,8,22,239,57.27,64.089,50.415
2020,8,22,240,56.88,63.711,50.268
2020,8,22,241,56.199,62.961,49.635
2020,8,22,242,55.77,62.679,49.299
2020,8,22,243,55.236,62.154,48.948
2020,8,22,244,54.837,61.602,48.639
2020,8,22,245,54.39,61.026,48.264
2020,8,22,246,54.009,60.501,47.685
2020,8,22,247,53.61,59.952,47.469
2020,8,22,248,53.202,59.547,47.229
2020,8,22,249,52.785,59.13,46.878
2020,8,22,250,52.191,58.809,46.635
2020,8,22,251,51.675,58.365,46.353
2020,8,22,252,51.297,58.002,46.152
2020,8,22,253,50.925,57.789,46.125
2020,8,22,254,50.625,57.465,45.897
2020,8,22,255,50.313,57.156,45.627
2020,8,22,256,49.944,56.808,45.387
2020,8,22,257,49.515,56.418,45.156
2020,8,22,258,49.128,56.07,44.781
2020,8,22,259,48.933,55.653,44.58
2020,8,22,260,48.591,55.275,44.337
2020,8,22,261,48.309,54.966,44.055
2020,8,22,262,48.075,54.684,43.839
2020,8,22,263,47.814,54.39,43.719
2020,8,22,264,47.472,53.907,43.383
2020,8,22,265,47.094,53.49,43.233
2020,8,22,266,46.764,53.007,42.885
2020,8,22,267,46.443,52.644,42.762
2020,8,22,268,46.161,52.32,42.603
2020,8,22,269,45.927,51.864,42.426
2020,8,22,270,45.762,51.462,42.198
2020,8,22,271,45.633,51.111,41.997
2020,8,22,272,45.402,50.643,41.727
2020,8,22,273,45.186,50.292,41.526
2020,8,22,274,45.003,49.89,41.31
2020,8,22,275,44.886,49.407,41.163
2020,8,22,276,44.748,49.002,40.935
2020,8,22,277,44.661,48.654,41.07
2020,8,22,278,44.478,48.357,40.773
2020,8,22,279,44.292,48.036,40.449
2020,8,22,280,44.136,47.781,40.263
2020,8,22,281,43.902,47.337,40.047
2020,8,22,282,43.698,46.974,39.927
2020,8,22,283,43.563,46.665,39.564
2020,8,22,284,43.62,46.263,39.414
2020,8,22,285,43.611,45.981,39.306
2020,8,22,286,43.416,45.672,39.105
2020,8,22,287,43.338,45.363,38.958
2020,8,22,288,43.173,45.135,38.769
2020,8,23,1,42.999,44.946,38.997
2020,8,23,2,42.795,44.598,38.661
2020,8,23,3,42.57,44.181,38.541
2020,8,23,4,42.366,43.965,38.394
2020,8,23,5,42.219,43.83,38.271
2020,8,23,6,42.036,43.602,38.205
2020,8,23,7,41.898,43.401,38.097
2020,8,23,8,41.832,43.239,37.989
2020,8,23,9,41.724,42.984,37.854
2020,8,23,10,41.616,42.798,37.746
2020,8,23,11,41.529,42.597,37.68
2020,8,23,12,41.433,42.447,37.545
2020,8,23,13,41.295,42.207,37.626
2020,8,23,14,41.217,41.979,37.533
2020,8,23,15,41.082,41.748,37.398
2020,8,23,16,41.022,41.547,37.371
2020,8,23,17,40.944,41.346,37.344
2020,8,23,18,40.857,41.172,37.251
2020,8,23,19,40.674,41.052,37.182
2020,8,23,20,40.596,40.836,37.128
2020,8,23,21,40.536,40.782,37.035
2020,8,23,22,40.497,40.647,36.861
2020,8,23,23,40.497,40.581,36.927
2020,8,23,24,40.371,40.338,36.846
2020,8,23,25,40.167,40.11,37.062
2020,8,23,26,40.041,39.948,36.915
2020,8,23,27,39.972,39.87,36.807
2020,8,23,28,39.915,39.639,36.78
2020,8,23,29,39.885,39.561,36.726
2020,8,23,30,39.798,39.492,36.603
2020,8,23,31,39.672,39.399,36.618
2020,8,23,32,39.729,39.291,36.591
2020,8,23,33,39.603,39.117,36.579
2020,8,23,34,39.525,38.943,36.429
2020,8,23,35,39.39,38.916,36.363
2020,8,23,36,39.39,38.82,36.267
2020,8,23,37,39.282,38.673,36.39
2020,8,23,38,39.186,38.634,36.348
2020,8,23,39,39.126,38.526,36.309
2020,8,23,40,38.979,38.457,36.255
2020,8,23,41,38.991,38.391,36.213
2020,8,23,42,38.97,38.325,36.189
2020,8,23,43,38.814,38.298,36.12
2020,8,23,44,38.844,38.283,36.201
2020,8,23,45,38.757,38.271,36.213
2020,8,23,46,38.718,38.271,36.267
2020,8,23,47,38.697,38.19,36.255
2020,8,23,48,38.697,38.055,36.294
2020,8,23,49,38.787,38.217,36.456
2020,8,23,50,38.718,38.121,36.417
2020,8,23,51,38.697,38.109,36.444
2020,8,23,52,38.697,38.097,36.525
2020,8,23,53,38.619,38.028,36.429
2020,8,23,54,38.601,37.92,36.348
2020,8,23,55,38.532,37.827,36.402
2020,8,23,56,38.454,37.665,36.444
2020,8,23,57,38.298,37.545,36.255
2020,8,23,58,38.25,37.383,36.228
2020,8,23,59,38.115,37.17,36.267
2020,8,23,60,38.037,36.873,36.321
2020,8,23,61,37.851,36.201,36.162
2020,8,23,62,37.812,36.012,36.174
2020,8,23,63,37.872,35.934,36.093
2020,8,23,64,37.851,35.892,36.12
2020,8,23,65,37.833,35.838,36.081
2020,8,23,66,37.902,35.934,36.108
2020,8,23,67,37.95,36.027,36.093
2020,8,23,68,38.016,36.282,36.162
2020,8,23,69,37.968,36.552,36.294
2020,8,23,70,38.028,36.792,36.321
2020,8,23,71,38.028,36.738,36.444
2020,8,23,72,38.154,36.525,36.525
2020,8,23,73,38.61,37.02,36.579
2020,8,23,74,38.748,37.02,36.753
2020,8,23,75,38.883,37.143,36.819
2020,8,23,76,39.078,37.344,36.63
2020,8,23,77,39.339,37.557,36.498
2020,8,23,78,39.711,37.761,36.429
2020,8,23,79,39.933,38.082,36.483
2020,8,23,80,40.236,38.337,36.552
2020,8,23,81,40.458,38.538,36.672
2020,8,23,82,40.818,38.889,36.672
2020,8,23,83,41.091,39.225,36.78
2020,8,23,84,41.373,39.6,36.888
2020,8,23,85,41.586,39.909,36.765
2020,8,23,86,42.054,40.392,37.047
2020,8,23,87,42.318,40.77,37.155
2020,8,23,88,42.726,41.091,37.437
2020,8,23,89,43.104,41.454,37.599
2020,8,23,90,43.455,41.763,37.695
2020,8,23,91,43.776,42.138,37.896
2020,8,23,92,44.079,42.528,38.085
2020,8,23,93,44.292,42.984,38.286
2020,8,23,94,44.67,43.482,38.433
2020,8,23,95,45.042,43.857,38.634
2020,8,23,96,45.519,44.154,38.73
2020,8,23,97,45.762,44.529,38.46
2020,8,23,98,46.023,44.919,38.823
2020,8,23,99,46.491,45.309,39.051
2020,8,23,100,46.803,45.603,39.267
2020,8,23,101,47.124,46.02,39.321
2020,8,23,102,47.346,46.329,39.483
2020,8,23,103,47.784,46.719,39.657
2020,8,23,104,48.126,47.136,39.885
2020,8,23,105,48.525,47.553,39.966
2020,8,23,106,48.903,47.943,40.101
2020,8,23,107,49.254,48.33,40.371
2020,8,23,108,49.749,48.627,40.518
2020,8,23,109,50.361,49.029,40.383
2020,8,23,110,50.829,49.539,40.773
2020,8,23,111,51.345,50.145,41.028
2020,8,23,112,51.792,50.79,41.325
2020,8,23,113,52.143,51.246,41.46
2020,8,23,114,52.59,51.636,41.634
2020,8,23,115,53.058,51.972,41.769
2020,8,23,116,53.445,52.254,41.931
2020,8,23,117,53.757,52.59,42.09
2020,8,23,118,54.234,52.965,42.24
2020,8,23,119,54.828,53.37,42.453
2020,8,23,120,55.275,53.784,42.696
2020,8,23,121,55.575,54.081,42.549
2020,8,23,122,55.887,54.672,42.696
2020,8,23,123,56.181,55.02,42.885
2020,8,23,124,56.463,55.479,43.167
2020,8,23,125,56.793,55.893,43.596
2020,8,23,126,57.153,56.325,43.596
2020,8,23,127,57.435,56.943,43.719
2020,8,23,128,57.813,57.426,43.854
2020,8,23,129,58.056,57.882,43.905
2020,8,23,130,58.329,58.272,44.163
2020,8,23,131,58.641,58.743,44.217
2020,8,23,132,59.019,59.361,44.349
2020,8,23,133,59.469,59.883,44.271
2020,8,23,134,59.721,60.273,44.457
2020,8,23,135,60.09,60.702,44.7
2020,8,23,136,60.393,61.119,44.82
2020,8,23,137,60.762,61.482,45.075
2020,8,23,138,61.044,61.965,45.102
2020,8,23,139,61.443,62.301,45.306
2020,8,23,140,61.734,62.703,45.465
2020,8,23,141,61.998,63.147,45.507
2020,8,23,142,62.241,63.63,45.669
2020,8,23,143,62.502,64.008,45.831
2020,8,23,144,62.874,64.29,46.005
2020,8,23,145,63.261,64.638,46.044
2020,8,23,146,63.543,64.947,46.206
2020,8,23,147,63.876,65.256,46.353
2020,8,23,148,64.245,65.646,46.434
2020,8,23,149,64.506,65.862,46.716
2020,8,23,150,64.788,66.198,46.743
2020,8,23,151,65.061,66.588,46.824
2020,8,23,152,65.343,66.828,47.067
2020,8,23,153,65.664,67.203,47.214
2020,8,23,154,65.946,67.512,47.43
2020,8,23,155,66.276,67.863,47.511
2020,8,23,156,66.597,68.238,47.673
2020,8,23,157,66.843,68.547,47.874
2020,8,23,158,67.203,68.871,47.847
2020,8,23,159,67.446,69.207,47.928
2020,8,23,160,67.638,69.501,48.036
2020,8,23,161,67.95,69.825,48.303
2020,8,23,162,68.115,70.239,48.345
2020,8,23,163,68.349,70.443,48.573
2020,8,23,164,68.583,70.845,48.627
2020,8,23,165,68.718,71.181,48.681
2020,8,23,166,68.982,71.463,48.855
2020,8,23,167,69.225,71.703,49.029
2020,8,23,168,69.264,71.865,49.311
2020,8,23,169,69.399,72.027,49.542
2020,8,23,170,69.546,72.162,49.755
2020,8,23,171,69.564,72.27,49.689
2020,8,23,172,69.711,72.498,49.89
2020,8,23,173,69.81,72.672,49.917
2020,8,23,174,69.837,72.873,50.052
2020,8,23,175,69.915,73.101,50.079
2020,8,23,176,70.053,73.329,50.214
2020,8,23,177,70.131,73.545,50.241
2020,8,23,178,70.131,73.893,50.214
2020,8,23,179,70.101,74.055,50.307
2020,8,23,180,70.197,74.148,50.415
2020,8,23,181,70.296,74.109,50.508
2020,8,23,182,70.383,74.148,50.55
2020,8,23,183,70.344,74.229,50.658
2020,8,23,184,70.374,74.337,50.886
2020,8,23,185,70.335,74.364,50.967
2020,8,23,186,70.296,74.379,51.021
2020,8,23,187,70.206,74.391,51.075
2020,8,23,188,70.149,74.457,51.156
2020,8,23,189,69.963,74.418,51.114
2020,8,23,190,69.975,74.484,51.195
2020,8,23,191,69.897,74.457,51.357
2020,8,23,192,69.81,74.298,51.276
2020,8,23,193,69.858,74.43,51.195
2020,8,23,194,69.702,74.364,51.261
2020,8,23,195,69.399,74.337,51.156
2020,8,23,196,69.216,74.298,51.048
2020,8,23,197,69.117,74.31,51.021
2020,8,23,198,68.895,74.19,50.871
2020,8,23,199,68.583,74.097,50.685
2020,8,23,200,68.262,73.962,50.643
2020,8,23,201,68.115,73.854,50.523
2020,8,23,202,67.746,73.707,50.334
2020,8,23,203,67.425,73.518,50.067
2020,8,23,204,67.134,73.248,49.878
2020,8,23,205,66.501,72.498,49.716
2020,8,23,206,66.249,72.162,49.581
2020,8,23,207,65.976,71.934,49.392
2020,8,23,208,65.724,71.664,49.287
2020,8,23,209,65.412,71.436,49.245
2020,8,23,210,65.265,71.262,49.179
2020,8,23,211,65.013,70.857,49.137
2020,8,23,212,64.848,70.629,49.191
2020,8,23,213,64.605,70.308,49.083
2020,8,23,214,64.584,70.053,48.99
2020,8,23,215,64.479,69.81,49.044
2020,8,23,216,64.197,69.462,48.774
2020,8,23,217,64.245,69.57,48.411
2020,8,23,218,64.185,69.312,48.318
2020,8,23,219,64.089,69.084,48.249
2020,8,23,220,64.011,68.952,48.303
2020,8,23,221,63.729,68.697,48.291
2020,8,23,222,63.582,68.4,48.276
2020,8,23,223,63.243,68.079,48.372
2020,8,23,224,62.988,67.77,48.33
2020,8,23,225,62.784,67.446,48.507
2020,8,23,226,62.562,66.975,48.735
2020,8,23,227,62.445,66.654,48.774
2020,8,23,228,62.319,66.33,48.843
2020,8,23,229,62.025,65.646,49.581
2020,8,23,230,61.947,65.202,49.716
2020,8,23,231,61.89,64.908,49.797
2020,8,23,232,61.938,64.638,49.971
2020,8,23,233,61.908,64.491,50.013
2020,8,23,234,61.782,64.425,50.091
2020,8,23,235,61.5,64.209,50.376
2020,8,23,236,61.131,64.074,50.442
2020,8,23,237,60.762,63.684,50.793
2020,8,23,238,60.372,63.363,50.913
2020,8,23,239,59.973,63.228,50.925
2020,8,23,240,59.508,63.12,50.886
2020,8,23,241,58.902,63.108,50.079
2020,8,23,242,58.455,62.88,49.677
2020,8,23,243,58.008,62.544,49.299
2020,8,23,244,57.504,62.274,48.948
2020,8,23,245,56.949,61.884,48.612
2020,8,23,246,56.424,61.575,48.183
2020,8,23,247,55.947,61.239,47.847
2020,8,23,248,55.5,60.891,47.415
2020,8,23,249,54.954,60.57,47.229
2020,8,23,250,54.564,60.192,46.905
2020,8,23,251,54.117,59.748,46.731
2020,8,23,252,53.649,59.253,46.461
2020,8,23,253,53.154,58.728,46.515
2020,8,23,254,52.707,58.152,46.206
2020,8,23,255,52.248,57.762,45.951
2020,8,23,256,51.762,57.357,45.762
2020,8,23,257,51.297,56.847,45.546
2020,8,23,258,50.811,56.364,45.171
2020,8,23,259,50.49,56.028,44.955
2020,8,23,260,50.118,55.692,44.685
2020,8,23,261,49.731,55.221,44.376
2020,8,23,262,49.437,54.672,43.947
2020,8,23,263,49.098,54.135,43.557
2020,8,23,264,48.729,53.652,43.287
2020,8,23,265,48.231,53.154,43.275
2020,8,23,266,47.688,52.779,42.87
2020,8,23,267,47.424,52.482,42.48
2020,8,23,268,46.986,52.119,42.267
2020,8,23,269,46.509,51.675,42.09
2020,8,23,270,46.131,51.165,41.85
2020,8,23,271,45.828,50.748,41.472
2020,8,23,272,45.684,50.346,41.19
2020,8,23,273,45.48,49.89,40.815
2020,8,23,274,45.342,49.929,40.572
2020,8,23,275,45.147,49.863,40.356
2020,8,23,276,44.856,49.512,40.059
2020,8,23,277,44.583,49.191,40.275
2020,8,23,278,44.379,48.693,40.008
2020,8,23,279,44.244,48.345,39.804
2020,8,23,280,44.097,47.874,39.564
2020,8,23,281,43.854,47.391,39.36
2020,8,23,282,43.659,47.043,39.066
2020,8,23,283,43.563,46.761,38.904
2020,8,23,284,43.416,46.425,38.892
2020,8,23,285,43.29,46.101,38.703
2020,8,23,286,43.134,45.807,38.46
2020,8,23,287,43.047,45.498,38.433
2020,8,23,288,42.873,45.201,38.112
2020,8,24,1,42.657,45.066,38.475
2020,8,24,2,42.54,44.892,38.271
2020,8,24,3,42.609,44.652,38.205
2020,8,24,4,42.357,44.49,38.151
2020,8,24,5,42.249,44.274,38.124
2020,8,24,6,42.171,44.061,37.935
2020,8,24,7,41.985,43.872,37.977
2020,8,24,8,41.919,43.71,37.908
2020,8,24,9,41.742,43.521,37.695
2020,8,24,10,41.577,43.293,37.56
2020,8,24,11,41.412,43.146,37.614
2020,8,24,12,41.325,42.93,37.479
2020,8,24,13,41.295,42.798,37.626
2020,8,24,14,41.199,42.408,37.491
2020,8,24,15,40.956,42.153,37.41
2020,8,24,16,40.869,42.03,37.452
2020,8,24,17,40.839,41.91,37.251
2020,8,24,18,40.761,41.775,37.128
2020,8,24,19,40.662,41.643,37.02
2020,8,24,20,40.587,41.535,37.008
2020,8,24,21,40.449,41.427,36.981
2020,8,24,22,40.284,41.292,36.942
2020,8,24,23,40.314,41.13,37.035
2020,8,24,24,40.227,41.025,37.02
2020,8,24,25,40.167,40.821,37.047
2020,8,24,26,40.02,40.728,36.861
2020,8,24,27,39.828,40.581,36.834
2020,8,24,28,39.72,40.488,36.954
2020,8,24,29,39.66,40.446,36.927
2020,8,24,30,39.633,40.311,36.888
2020,8,24,31,39.603,40.152,36.807
2020,8,24,32,39.546,40.083,36.834
2020,8,24,33,39.495,40.056,36.738
2020,8,24,34,39.516,39.99,36.819
2020,8,24,35,39.585,39.975,36.792
2020,8,24,36,39.525,39.948,36.807
2020,8,24,37,39.573,39.882,36.699
2020,8,24,38,39.69,39.816,36.792
2020,8,24,39,39.72,39.816,36.861
2020,8,24,40,39.672,39.843,36.834
2020,8,24,41,39.711,39.828,36.942
2020,8,24,42,39.69,39.843,36.9
2020,8,24,43,39.72,39.855,37.062
2020,8,24,44,39.828,39.921,37.263
2020,8,24,45,39.885,39.99,37.479
2020,8,24,46,39.954,40.017,37.545
2020,8,24,47,40.011,40.017,37.668
2020,8,24,48,40.119,40.098,37.842
2020,8,24,49,40.332,40.284,37.842
2020,8,24,50,40.47,40.338,38.016
2020,8,24,51,40.596,40.434,38.217
2020,8,24,52,40.722,40.38,38.448
2020,8,24,53,40.8,40.353,38.622
2020,8,24,54,40.917,40.311,38.661
2020,8,24,55,41.022,40.311,38.865
2020,8,24,56,41.19,40.272,38.85
2020,8,24,57,41.256,40.203,39.051
2020,8,24,58,41.403,40.125,39.12
2020,8,24,59,41.412,39.921,39.402
2020,8,24,60,41.577,39.681,39.495
2020,8,24,61,41.763,39.357,39.267
2020,8,24,62,42.114,39.384,39.576
2020,8,24,63,42.267,39.399,39.831
2020,8,24,64,42.444,39.48,39.9
2020,8,24,65,42.609,39.588,40.035
2020,8,24,66,42.783,39.801,40.356
2020,8,24,67,42.999,40.071,40.383
2020,8,24,68,43.251,40.353,40.653
2020,8,24,69,43.386,40.674,40.665
2020,8,24,70,43.494,40.875,40.962
2020,8,24,71,43.719,40.863,41.298
2020,8,24,72,43.98,40.662,41.661
2020,8,24,73,44.331,41.226,41.7
2020,8,24,74,44.778,41.493,42.063
2020,8,24,75,45.108,41.682,42.36
2020,8,24,76,45.285,41.871,42.372
2020,8,24,77,45.558,42.165,42.534
2020,8,24,78,45.828,42.435,42.588
2020,8,24,79,46.17,42.771,42.951
2020,8,24,80,46.539,43.227,43.248
2020,8,24,81,46.968,43.563,43.383
2020,8,24,82,47.19,43.98,43.758
2020,8,24,83,47.493,44.475,44.202
2020,8,24,84,47.736,44.853,44.592
2020,8,24,85,48.105,45.039,44.862
2020,8,24,86,48.387,45.471,45.372
2020,8,24,87,48.825,45.861,45.897
2020,8,24,88,49.137,46.197,46.125
2020,8,24,89,49.359,46.626,46.449
2020,8,24,90,49.662,46.866,46.785
2020,8,24,91,49.827,47.202,47.106
2020,8,24,92,50.13,47.661,47.322
2020,8,24,93,50.313,48.102,47.754
2020,8,24,94,50.595,48.519,47.982
2020,8,24,95,50.898,48.909,48.303
2020,8,24,96,51.297,49.326,48.573
2020,8,24,97,51.696,49.863,48.72
2020,8,24,98,52.191,50.427,49.272
2020,8,24,99,52.56,51.057,49.635
2020,8,24,100,52.755,51.621,49.89
2020,8,24,101,53.067,52.065,50.118
2020,8,24,102,53.367,52.347,50.349
2020,8,24,103,53.817,52.683,50.751
2020,8,24,104,54.216,53.034,50.994
2020,8,24,105,54.603,53.397,51.384
2020,8,24,106,54.984,53.745,51.759
2020,8,24,107,55.362,54.135,51.99
2020,8,24,108,55.77,54.591,52.203
2020,8,24,109,56.199,54.888,52.863
2020,8,24,110,56.607,55.302,53.238
2020,8,24,111,57.093,55.761,53.523
2020,8,24,112,57.465,56.256,53.79
2020,8,24,113,57.891,56.727,54.06
2020,8,24,114,58.29,57.171,54.369
2020,8,24,115,58.671,57.627,54.558
2020,8,24,116,59.118,58.098,54.948
2020,8,24,117,59.469,58.488,55.095
2020,8,24,118,59.895,58.902,55.323
2020,8,24,119,60.393,59.439,55.578
2020,8,24,120,60.849,59.964,55.713
2020,8,24,121,61.209,60.462,56.103
2020,8,24,122,61.743,60.918,56.412
2020,8,24,123,62.142,61.347,56.709
2020,8,24,124,62.484,61.725,57.03
2020,8,24,125,62.727,62.262,57.246
2020,8,24,126,63.195,62.784,57.327
2020,8,24,127,63.63,63.321,57.543
2020,8,24,128,64.059,63.873,57.852
2020,8,24,129,64.458,64.344,57.987
2020,8,24,130,64.818,64.761,58.242
2020,8,24,131,65.247,65.352,58.416
2020,8,24,132,65.529,65.847,58.524
2020,8,24,133,65.955,66.573,59.049
2020,8,24,134,66.414,67.002,59.439
2020,8,24,135,66.714,67.461,59.721
2020,8,24,136,67.086,67.917,59.841
2020,8,24,137,67.416,68.562,60.084
2020,8,24,138,67.737,69.126,60.435
2020,8,24,139,68.127,69.528,60.621
2020,8,24,140,68.544,69.972,60.702
2020,8,24,141,68.934,70.416,60.984
2020,8,24,142,69.411,70.764,61.227
2020,8,24,143,69.954,71.127,61.497
2020,8,24,144,70.305,71.382,61.764
2020,8,24,145,70.734,71.718,62.463
2020,8,24,146,71.064,72.027,62.652
2020,8,24,147,71.433,72.363,62.733
2020,8,24,148,71.832,72.738,62.922
2020,8,24,149,72.123,73.062,63.231
2020,8,24,150,72.387,73.464,63.447
2020,8,24,151,72.687,73.611,63.756
2020,8,24,152,72.942,73.881,64.011
2020,8,24,153,73.233,74.175,64.401
2020,8,24,154,73.476,74.379,64.575
2020,8,24,155,73.728,74.739,64.737
2020,8,24,156,73.932,75.075,64.992
2020,8,24,157,74.148,75.372,65.679
2020,8,24,158,74.487,75.654,65.907
2020,8,24,159,74.703,75.921,66.054
2020,8,24,160,75.003,76.164,66.15
2020,8,24,161,75.276,76.461,66.405
2020,8,24,162,75.471,76.716,66.672
2020,8,24,163,75.675,76.875,66.861
2020,8,24,164,75.897,77.037,66.957
2020,8,24,165,76.074,77.238,67.212
2020,8,24,166,76.296,77.439,67.266
2020,8,24,167,76.443,77.616,67.413
2020,8,24,168,76.638,77.748,67.683
2020,8,24,169,76.803,77.937,68.154
2020,8,24,170,77.028,78.126,68.127
2020,8,24,171,77.145,78.261,68.274
2020,8,24,172,77.337,78.339,68.517
2020,8,24,173,77.454,78.312,68.529
2020,8,24,174,77.505,78.366,68.676
2020,8,24,175,77.658,78.339,68.703
2020,8,24,176,77.736,78.42,68.826
2020,8,24,177,77.835,78.474,68.865
2020,8,24,178,77.94,78.408,68.973
2020,8,24,179,78.057,78.312,69.054
2020,8,24,180,78,78.111,68.973
2020,8,24,181,78.156,78.111,69.27
2020,8,24,182,78.183,78.003,69.189
2020,8,24,183,78.147,77.979,69.27
2020,8,24,184,78.135,77.937,69.174
2020,8,24,185,78.096,77.817,69.201
2020,8,24,186,78.018,77.628,69.066
2020,8,24,187,77.991,77.601,68.946
2020,8,24,188,77.991,77.508,68.892
2020,8,24,189,77.775,77.493,68.892
2020,8,24,190,77.631,77.439,68.703
2020,8,24,191,77.592,77.373,68.568
2020,8,24,192,77.349,77.454,68.517
2020,8,24,193,77.202,77.493,67.992
2020,8,24,194,76.95,77.4,67.695
2020,8,24,195,76.551,77.091,67.494
2020,8,24,196,76.17,76.89,67.143
2020,8,24,197,75.87,76.662,66.996
2020,8,24,198,75.441,76.608,66.699
2020,8,24,199,74.973,76.488,66.459
2020,8,24,200,74.4,76.419,65.934
2020,8,24,201,73.932,76.218,65.502
2020,8,24,202,73.485,76.017,65.247
2020,8,24,203,72.942,75.855,64.953
2020,8,24,204,72.348,75.654,64.575
2020,8,24,205,71.286,75.183,63.069
2020,8,24,206,70.683,74.955,62.571
2020,8,24,207,70.071,74.754,62.196
2020,8,24,208,69.489,74.565,61.791
2020,8,24,209,68.904,74.457,61.443
2020,8,24,210,68.34,74.337,61.239
2020,8,24,211,67.872,74.229,60.876
2020,8,24,212,67.329,74.07,60.474
2020,8,24,213,66.852,73.947,60.273
2020,8,24,214,66.366,73.92,60.03
2020,8,24,215,65.868,73.734,59.787
2020,8,24,216,65.373,73.584,59.331
2020,8,24,217,65.031,73.557,58.35
2020,8,24,218,64.44,73.479,57.852
2020,8,24,219,63.933,73.437,57.651
2020,8,24,220,63.309,73.263,57.516
2020,8,24,221,62.766,73.089,57.597
2020,8,24,222,62.229,72.939,57.462
2020,8,24,223,61.725,72.846,57.447
2020,8,24,224,61.152,72.591,57.501
2020,8,24,225,60.732,72.12,57.837
2020,8,24,226,60.264,71.838,57.783
2020,8,24,227,59.7,71.556,57.663
2020,8,24,228,59.283,71.328,57.624
2020,8,24,229,58.632,71.208,57.945
2020,8,24,230,58.407,71.046,58.014
2020,8,24,231,58.281,70.83,58.122
2020,8,24,232,58.281,70.563,57.999
2020,8,24,233,58.086,70.455,58.095
2020,8,24,234,57.9,70.47,58.122
2020,8,24,235,57.648,70.548,58.215
2020,8,24,236,57.387,70.308,58.254
2020,8,24,237,57.171,70.038,58.269
2020,8,24,238,56.919,69.516,58.281
2020,8,24,239,56.637,69.045,58.377
2020,8,24,240,56.307,68.535,58.08
2020,8,24,241,56.238,67.608,56.667
2020,8,24,242,55.965,67.164,55.995
2020,8,24,243,55.674,66.573,55.686
2020,8,24,244,55.392,66.036,55.23
2020,8,24,245,54.963,65.403,54.624
2020,8,24,246,54.525,64.734,54.072
2020,8,24,247,54.126,64.209,53.535
2020,8,24,248,53.661,63.63,52.983
2020,8,24,249,53.223,63.282,52.689
2020,8,24,250,52.842,62.838,52.149
2020,8,24,251,52.287,62.328,51.666
2020,8,24,252,51.783,62.019,51.288
2020,8,24,253,51.21,61.872,50.952
2020,8,24,254,50.898,61.161,50.496
2020,8,24,255,50.556,60.543,50.172
2020,8,24,256,50.178,60.072,49.677
2020,8,24,257,49.77,59.628,49.419
2020,8,24,258,49.371,59.172,48.801
2020,8,24,259,48.972,58.689,48.681
2020,8,24,260,48.513,58.272,48.33
2020,8,24,261,48.192,57.936,47.94
2020,8,24,262,47.832,57.492,47.577
2020,8,24,263,47.385,57.117,47.133
2020,8,24,264,47.007,56.661,46.608
2020,8,24,265,46.56,55.974,46.314
2020,8,24,266,46.131,55.503,45.804
2020,8,24,267,45.945,55.089,45.426
